# distance (nm)	f (kT)	df (kT)
  0.0133	  0.9129	  0.0067
  0.0400	  0.0000	  0.0000
  0.0667	  1.6023	  0.0067
  0.0933	  4.2824	  0.0186
  0.1200	  6.1878	  0.0349
  0.1467	  7.6589	  0.0520
  0.1733	  8.5997	  0.0688
  0.2000	  8.4295	  0.0618
  0.2267	  7.9203	  0.0511
  0.2533	  7.0631	  0.0379
  0.2800	  6.2568	  0.0269
  0.3067	  5.6380	  0.0197
  0.3333	  5.4033	  0.0163
  0.3600	  5.5030	  0.0150
  0.3867	  5.9376	  0.0153
  0.4133	  6.5391	  0.0160
  0.4400	  7.2965	  0.0176
  0.4667	  8.0959	  0.0195
  0.4933	  8.9021	  0.0213
  0.5200	  9.7427	  0.0233
  0.5467	 10.3948	  0.0223
  0.5733	 10.1725	  0.0150
  0.6000	 10.0404	  0.0125
  0.6267	 10.5292	  0.0123
  0.6533	 11.4864	  0.0129
  0.6800	 12.6886	  0.0140
  0.7067	 13.9095	  0.0153
  0.7333	 15.2153	  0.0174
  0.7600	 16.6564	  0.0207
  0.7867	 17.8899	  0.0214
