# distance (nm)	f (kT)	df (kT)
  0.0133	  1.0685	  0.0067
  0.0400	  0.0000	  0.0000
  0.0667	  1.4241	  0.0067
  0.0933	  3.8794	  0.0185
  0.1200	  5.5660	  0.0347
  0.1467	  6.8109	  0.0516
  0.1733	  7.5238	  0.0686
  0.2000	  7.1353	  0.0620
  0.2267	  6.4037	  0.0514
  0.2533	  5.3273	  0.0381
  0.2800	  4.3074	  0.0270
  0.3067	  3.4830	  0.0196
  0.3333	  3.0417	  0.0162
  0.3600	  2.9319	  0.0149
  0.3867	  3.1585	  0.0152
  0.4133	  3.5490	  0.0160
  0.4400	  4.0933	  0.0175
  0.4667	  4.6806	  0.0193
  0.4933	  5.2728	  0.0211
  0.5200	  5.8995	  0.0231
  0.5467	  6.3310	  0.0220
  0.5733	  5.8798	  0.0149
  0.6000	  5.5439	  0.0125
  0.6267	  5.8305	  0.0122
  0.6533	  6.5794	  0.0128
  0.6800	  7.5697	  0.0139
  0.7067	  8.5778	  0.0152
  0.7333	  9.6712	  0.0172
  0.7600	 10.8995	  0.0205
  0.7867	 11.8447	  0.0204
