# distance (nm)	f (kT)	df (kT)
  0.0133	 12.9148	  0.0136
  0.0400	 10.4528	  0.0126
  0.0667	  9.5261	  0.0132
  0.0933	  9.7128	  0.0164
  0.1200	 10.2361	  0.0255
  0.1467	 10.1128	  0.0355
  0.1733	  9.7543	  0.0431
  0.2000	  9.0093	  0.0420
  0.2267	  8.0733	  0.0363
  0.2533	  7.1291	  0.0301
  0.2800	  6.1854	  0.0245
  0.3067	  5.3119	  0.0205
  0.3333	  4.6222	  0.0184
  0.3600	  4.0649	  0.0174
  0.3867	  3.6700	  0.0177
  0.4133	  3.3258	  0.0182
  0.4400	  3.0982	  0.0195
  0.4667	  2.9186	  0.0210
  0.4933	  2.6881	  0.0223
  0.5200	  2.2564	  0.0229
  0.5467	  1.2841	  0.0176
  0.5733	  0.4353	  0.0133
  0.6000	  0.0544	  0.0118
  0.6267	  0.0000	  0.0000
  0.6533	  0.1473	  0.0123
  0.6800	  0.4160	  0.0134
  0.7067	  0.7376	  0.0147
  0.7333	  1.1845	  0.0170
  0.7600	  1.7404	  0.0204
  0.7867	  1.2898	  0.0158
