# distance (nm)	f (kT)	df (kT)
  0.0133	  4.9527	  0.0132
  0.0400	  3.5676	  0.0121
  0.0667	  4.6374	  0.0128
  0.0933	  6.6411	  0.0214
  0.1200	  7.8905	  0.0360
  0.1467	  8.6810	  0.0523
  0.1733	  8.9398	  0.0695
  0.2000	  8.1126	  0.0641
  0.2267	  6.9369	  0.0533
  0.2533	  5.4228	  0.0396
  0.2800	  3.9755	  0.0285
  0.3067	  2.7400	  0.0211
  0.3333	  1.8851	  0.0176
  0.3600	  1.3563	  0.0161
  0.3867	  1.1668	  0.0160
  0.4133	  1.1355	  0.0165
  0.4400	  1.2534	  0.0178
  0.4667	  1.4164	  0.0194
  0.4933	  1.5808	  0.0210
  0.5200	  1.7794	  0.0228
  0.5467	  1.7690	  0.0213
  0.5733	  0.8615	  0.0141
  0.6000	  0.1176	  0.0113
  0.6267	  0.0000	  0.0000
  0.6533	  0.3323	  0.0113
  0.6800	  0.8988	  0.0124
  0.7067	  1.4812	  0.0138
  0.7333	  2.1499	  0.0158
  0.7600	  2.9529	  0.0192
  0.7867	  3.2166	  0.0170
