# distance (nm)	f (kT)	df (kT)
  0.0133	 15.0868	  0.0135
  0.0400	 13.2280	  0.0125
  0.0667	 13.6806	  0.0130
  0.0933	 15.0955	  0.0204
  0.1200	 15.7546	  0.0336
  0.1467	 15.9407	  0.0485
  0.1733	 15.6907	  0.0634
  0.2000	 14.4790	  0.0597
  0.2267	 12.9525	  0.0495
  0.2533	 11.1593	  0.0375
  0.2800	  9.4200	  0.0275
  0.3067	  7.8696	  0.0206
  0.3333	  6.6658	  0.0174
  0.3600	  5.7525	  0.0160
  0.3867	  5.1553	  0.0160
  0.4133	  4.6908	  0.0164
  0.4400	  4.3658	  0.0176
  0.4667	  4.0873	  0.0191
  0.4933	  3.8105	  0.0205
  0.5200	  3.5629	  0.0221
  0.5467	  3.0198	  0.0199
  0.5733	  1.6380	  0.0137
  0.6000	  0.5591	  0.0113
  0.6267	  0.0764	  0.0108
  0.6533	  0.0000	  0.0000
  0.6800	  0.1325	  0.0122
  0.7067	  0.2779	  0.0134
  0.7333	  0.5236	  0.0153
  0.7600	  0.8976	  0.0185
  0.7867	  0.0797	  0.0145
