# distance (nm)	f (kT)	df (kT)
  0.0133	  3.0976	  0.0131
  0.0400	  1.0776	  0.0121
  0.0667	  0.7110	  0.0125
  0.0933	  1.5515	  0.0155
  0.1200	  2.5744	  0.0247
  0.1467	  2.9009	  0.0343
  0.1733	  3.0032	  0.0421
  0.2000	  2.6687	  0.0408
  0.2267	  2.1399	  0.0351
  0.2533	  1.5756	  0.0287
  0.2800	  1.0055	  0.0230
  0.3067	  0.5146	  0.0189
  0.3333	  0.2124	  0.0167
  0.3600	  0.0639	  0.0158
  0.3867	  0.1020	  0.0159
  0.4133	  0.1946	  0.0164
  0.4400	  0.4135	  0.0175
  0.4667	  0.6725	  0.0189
  0.4933	  0.9139	  0.0201
  0.5200	  1.0358	  0.0205
  0.5467	  0.5523	  0.0164
  0.5733	  0.0336	  0.0123
  0.6000	  0.0000	  0.0000
  0.6267	  0.3385	  0.0107
  0.6533	  0.9096	  0.0113
  0.6800	  1.6157	  0.0123
  0.7067	  2.3555	  0.0135
  0.7333	  3.2376	  0.0156
  0.7600	  4.2223	  0.0187
  0.7867	  4.6884	  0.0169
