# distance (nm)	f (kT)	df (kT)
  0.0133	  2.5118	  0.0084
  0.0400	  0.5165	  0.0067
  0.0667	  0.0000	  0.0000
  0.0933	  0.5210	  0.0129
  0.1200	  1.5732	  0.0252
  0.1467	  2.1797	  0.0356
  0.1733	  2.4572	  0.0436
  0.2000	  2.3786	  0.0428
  0.2267	  2.1132	  0.0374
  0.2533	  1.8509	  0.0314
  0.2800	  1.5938	  0.0257
  0.3067	  1.4009	  0.0217
  0.3333	  1.3576	  0.0197
  0.3600	  1.4512	  0.0187
  0.3867	  1.6718	  0.0197
  0.4133	  1.9535	  0.0205
  0.4400	  2.3398	  0.0225
  0.4667	  2.7938	  0.0244
  0.4933	  3.1380	  0.0272
  0.5200	  3.2450	  0.0274
  0.5467	  2.9171	  0.0205
  0.5733	  2.7817	  0.0158
  0.6000	  3.0805	  0.0144
  0.6267	  3.6753	  0.0144
  0.6533	  4.4628	  0.0152
  0.6800	  5.3466	  0.0168
  0.7067	  6.3156	  0.0181
  0.7333	  7.3818	  0.0210
  0.7600	  8.5771	  0.0253
  0.7867	  9.3105	  0.0236
