# distance (nm)	f (kT)	df (kT)
  0.0133	  2.2775	  0.0082
  0.0400	  0.3545	  0.0065
  0.0667	  0.0000	  0.0000
  0.0933	  0.7775	  0.0121
  0.1200	  1.9575	  0.0226
  0.1467	  2.5179	  0.0331
  0.1733	  2.8066	  0.0412
  0.2000	  2.7112	  0.0401
  0.2267	  2.4266	  0.0347
  0.2533	  2.1219	  0.0288
  0.2800	  1.8184	  0.0232
  0.3067	  1.5893	  0.0191
  0.3333	  1.5235	  0.0171
  0.3600	  1.6001	  0.0163
  0.3867	  1.8384	  0.0169
  0.4133	  2.1310	  0.0176
  0.4400	  2.5434	  0.0191
  0.4667	  3.0056	  0.0208
  0.4933	  3.4187	  0.0223
  0.5200	  3.6503	  0.0229
  0.5467	  3.3362	  0.0183
  0.5733	  3.1080	  0.0143
  0.6000	  3.3454	  0.0131
  0.6267	  3.9177	  0.0131
  0.6533	  4.7016	  0.0138
  0.6800	  5.6064	  0.0149
  0.7067	  6.5631	  0.0161
  0.7333	  7.6450	  0.0184
  0.7600	  8.8412	  0.0217
  0.7867	  9.6106	  0.0206
