# distance (nm)	f (kT)	df (kT)
  0.0133	  1.3933	  0.0067
  0.0400	  0.0000	  0.0000
  0.0667	  0.6132	  0.0060
  0.0933	  2.5897	  0.0125
  0.1200	  4.1157	  0.0255
  0.1467	  5.0780	  0.0369
  0.1733	  5.7653	  0.0464
  0.2000	  5.7663	  0.0441
  0.2267	  5.5503	  0.0371
  0.2533	  5.2121	  0.0293
  0.2800	  4.8498	  0.0220
  0.3067	  4.5920	  0.0171
  0.3333	  4.5908	  0.0147
  0.3600	  4.8119	  0.0137
  0.3867	  5.2783	  0.0140
  0.4133	  5.8333	  0.0147
  0.4400	  6.5253	  0.0161
  0.4667	  7.2599	  0.0176
  0.4933	  8.0002	  0.0191
  0.5200	  8.7452	  0.0203
  0.5467	  9.0151	  0.0172
  0.5733	  8.7506	  0.0131
  0.6000	  8.9152	  0.0117
  0.6267	  9.5671	  0.0116
  0.6533	 10.5560	  0.0121
  0.6800	 11.7199	  0.0131
  0.7067	 12.8936	  0.0142
  0.7333	 14.2086	  0.0159
  0.7600	 15.6326	  0.0187
  0.7867	 16.8062	  0.0189
