# distance (nm)	f (kT)	df (kT)
  0.0133	  1.2273	  0.0067
  0.0400	  0.0000	  0.0000
  0.0667	  0.7945	  0.0060
  0.0933	  2.9795	  0.0125
  0.1200	  4.7308	  0.0256
  0.1467	  5.9165	  0.0370
  0.1733	  6.8259	  0.0465
  0.2000	  7.0411	  0.0443
  0.2267	  7.0454	  0.0373
  0.2533	  6.9250	  0.0294
  0.2800	  6.7749	  0.0222
  0.3067	  6.7273	  0.0172
  0.3333	  6.9346	  0.0148
  0.3600	  7.3664	  0.0138
  0.3867	  8.0427	  0.0141
  0.4133	  8.8095	  0.0148
  0.4400	  9.7145	  0.0162
  0.4667	 10.6621	  0.0178
  0.4933	 11.6158	  0.0193
  0.5200	 12.5749	  0.0205
  0.5467	 13.0737	  0.0174
  0.5733	 13.0228	  0.0132
  0.6000	 13.3920	  0.0118
  0.6267	 14.2492	  0.0117
  0.6533	 15.4483	  0.0122
  0.6800	 16.8250	  0.0132
  0.7067	 18.2108	  0.0143
  0.7333	 19.7375	  0.0161
  0.7600	 21.3752	  0.0189
  0.7867	 22.8215	  0.0197
