# distance (nm)	f (kT)	df (kT)
  0.0133	  0.8881	  0.0067
  0.0400	  0.0000	  0.0000
  0.0667	  1.5148	  0.0064
  0.0933	  4.2689	  0.0169
  0.1200	  6.2453	  0.0320
  0.1467	  7.7910	  0.0474
  0.1733	  8.8930	  0.0614
  0.2000	  8.9862	  0.0559
  0.2267	  8.7896	  0.0463
  0.2533	  8.3092	  0.0351
  0.2800	  7.8489	  0.0253
  0.3067	  7.5399	  0.0188
  0.3333	  7.5800	  0.0158
  0.3600	  7.9264	  0.0146
  0.3867	  8.5808	  0.0149
  0.4133	  9.3830	  0.0157
  0.4400	 10.3365	  0.0172
  0.4667	 11.3323	  0.0190
  0.4933	 12.3377	  0.0207
  0.5200	 13.3735	  0.0225
  0.5467	 14.1723	  0.0209
  0.5733	 14.1342	  0.0144
  0.6000	 14.2801	  0.0123
  0.6267	 15.0146	  0.0121
  0.6533	 16.1914	  0.0127
  0.6800	 17.5971	  0.0138
  0.7067	 19.0179	  0.0150
  0.7333	 20.5366	  0.0170
  0.7600	 22.1872	  0.0202
  0.7867	 23.6805	  0.0214
