# distance (nm)	f (kT)	df (kT)
  0.0133	  2.0285	  0.0146
  0.0400	  0.2977	  0.0137
  0.0667	  0.5492	  0.0140
  0.0933	  2.1085	  0.0177
  0.1200	  3.1837	  0.0283
  0.1467	  3.6976	  0.0388
  0.1733	  3.9417	  0.0480
  0.2000	  3.5130	  0.0456
  0.2267	  2.8567	  0.0388
  0.2533	  2.0832	  0.0312
  0.2800	  1.2966	  0.0243
  0.3067	  0.6181	  0.0198
  0.3333	  0.2001	  0.0176
  0.3600	  0.0000	  0.0000
  0.3867	  0.0462	  0.0169
  0.4133	  0.1780	  0.0173
  0.4400	  0.4440	  0.0184
  0.4667	  0.7525	  0.0197
  0.4933	  1.0660	  0.0209
  0.5200	  1.3826	  0.0219
  0.5467	  1.1944	  0.0192
  0.5733	  0.5034	  0.0156
  0.6000	  0.2588	  0.0145
  0.6267	  0.5005	  0.0145
  0.6533	  1.0687	  0.0149
  0.6800	  1.8071	  0.0157
  0.7067	  2.5570	  0.0166
  0.7333	  3.4486	  0.0180
  0.7600	  4.4455	  0.0204
  0.7867	  4.9994	  0.0193
