# distance (nm)	f (kT)	df (kT)
  0.0133	 17.6857	  0.0162
  0.0400	 15.1266	  0.0154
  0.0667	 14.1942	  0.0158
  0.0933	 14.4425	  0.0184
  0.1200	 14.7938	  0.0272
  0.1467	 14.4413	  0.0367
  0.1733	 13.8940	  0.0443
  0.2000	 12.9098	  0.0430
  0.2267	 11.7283	  0.0372
  0.2533	 10.5207	  0.0308
  0.2800	  9.3123	  0.0253
  0.3067	  8.1806	  0.0215
  0.3333	  7.2527	  0.0195
  0.3600	  6.4716	  0.0187
  0.3867	  5.8757	  0.0188
  0.4133	  5.3325	  0.0192
  0.4400	  4.9115	  0.0202
  0.4667	  4.5297	  0.0214
  0.4933	  4.1293	  0.0225
  0.5200	  3.5943	  0.0228
  0.5467	  2.4406	  0.0190
  0.5733	  1.2997	  0.0154
  0.6000	  0.6486	  0.0142
  0.6267	  0.3638	  0.0139
  0.6533	  0.2998	  0.0142
  0.6800	  0.3683	  0.0149
  0.7067	  0.4740	  0.0158
  0.7333	  0.7213	  0.0174
  0.7600	  1.0645	  0.0201
  0.7867	  0.0000	  0.0000
