# distance (nm)	f (kT)	df (kT)
  0.0133	 14.4491	  0.0140
  0.0400	 12.8998	  0.0130
  0.0667	 13.8887	  0.0139
  0.0933	 15.5753	  0.0235
  0.1200	 16.5723	  0.0397
  0.1467	 17.0713	  0.0584
  0.1733	 16.9357	  0.0797
  0.2000	 15.6032	  0.0752
  0.2267	 13.8780	  0.0626
  0.2533	 11.7509	  0.0449
  0.2800	  9.7228	  0.0319
  0.3067	  7.9691	  0.0231
  0.3333	  6.6283	  0.0192
  0.3600	  5.6418	  0.0175
  0.3867	  5.0247	  0.0174
  0.4133	  4.5826	  0.0179
  0.4400	  4.2908	  0.0192
  0.4667	  4.0460	  0.0208
  0.4933	  3.7959	  0.0225
  0.5200	  3.5830	  0.0245
  0.5467	  3.2053	  0.0235
  0.5733	  1.8828	  0.0158
  0.6000	  0.6570	  0.0126
  0.6267	  0.0943	  0.0120
  0.6533	  0.0000	  0.0000
  0.6800	  0.1525	  0.0135
  0.7067	  0.3214	  0.0149
  0.7333	  0.5652	  0.0170
  0.7600	  0.9459	  0.0205
  0.7867	  0.1878	  0.0163
