# distance (nm)	f (kT)	df (kT)
  0.0133	  9.8130	  0.0132
  0.0400	  8.2671	  0.0121
  0.0667	  9.1604	  0.0129
  0.0933	 10.9376	  0.0214
  0.1200	 11.9687	  0.0360
  0.1467	 12.5309	  0.0525
  0.1733	 12.5635	  0.0700
  0.2000	 11.5159	  0.0652
  0.2267	 10.1188	  0.0541
  0.2533	  8.3861	  0.0401
  0.2800	  6.7251	  0.0289
  0.3067	  5.2838	  0.0212
  0.3333	  4.2220	  0.0177
  0.3600	  3.4836	  0.0161
  0.3867	  3.0859	  0.0161
  0.4133	  2.8438	  0.0166
  0.4400	  2.7485	  0.0178
  0.4667	  2.6992	  0.0194
  0.4933	  2.6499	  0.0210
  0.5200	  2.6344	  0.0228
  0.5467	  2.4027	  0.0213
  0.5733	  1.2679	  0.0142
  0.6000	  0.3197	  0.0113
  0.6267	  0.0000	  0.0000
  0.6533	  0.1239	  0.0113
  0.6800	  0.4785	  0.0124
  0.7067	  0.8482	  0.0137
  0.7333	  1.3045	  0.0158
  0.7600	  1.8949	  0.0192
  0.7867	  1.7122	  0.0158
