# distance (nm)	f (kT)	df (kT)
  0.0133	  4.6292	  0.0134
  0.0400	  3.3960	  0.0125
  0.0667	  4.7398	  0.0133
  0.0933	  6.8825	  0.0231
  0.1200	  8.3147	  0.0395
  0.1467	  9.2723	  0.0579
  0.1733	  9.5917	  0.0787
  0.2000	  8.7058	  0.0721
  0.2267	  7.4235	  0.0601
  0.2533	  5.7329	  0.0434
  0.2800	  4.1332	  0.0309
  0.3067	  2.7886	  0.0224
  0.3333	  1.8608	  0.0185
  0.3600	  1.2926	  0.0168
  0.3867	  1.0911	  0.0168
  0.4133	  1.0701	  0.0173
  0.4400	  1.2048	  0.0186
  0.4667	  1.3844	  0.0203
  0.4933	  1.5620	  0.0221
  0.5200	  1.7776	  0.0240
  0.5467	  1.8375	  0.0233
  0.5733	  0.9769	  0.0153
  0.6000	  0.1597	  0.0121
  0.6267	  0.0000	  0.0000
  0.6533	  0.3214	  0.0119
  0.6800	  0.8971	  0.0131
  0.7067	  1.4919	  0.0146
  0.7333	  2.1610	  0.0167
  0.7600	  2.9666	  0.0203
  0.7867	  3.2447	  0.0181
