# distance (nm)	f (kT)	df (kT)
  0.0133	  0.4819	  0.0078
  0.0400	  0.0000	  0.0000
  0.0667	  2.1755	  0.0083
  0.0933	  5.3273	  0.0241
  0.1200	  7.6625	  0.0447
  0.1467	  9.4279	  0.0651
  0.1733	 10.5224	  0.0846
  0.2000	 10.2451	  0.0768
  0.2267	  9.5679	  0.0615
  0.2533	  8.3717	  0.0451
  0.2800	  7.2392	  0.0313
  0.3067	  6.2601	  0.0220
  0.3333	  5.6481	  0.0178
  0.3600	  5.3846	  0.0162
  0.3867	  5.4174	  0.0164
  0.4133	  5.5959	  0.0172
  0.4400	  5.9049	  0.0188
  0.4667	  6.2158	  0.0209
  0.4933	  6.4575	  0.0230
  0.5200	  6.6815	  0.0253
  0.5467	  6.7059	  0.0250
  0.5733	  5.7146	  0.0166
  0.6000	  4.7187	  0.0135
  0.6267	  4.3170	  0.0130
  0.6533	  4.3246	  0.0136
  0.6800	  4.5520	  0.0150
  0.7067	  4.7408	  0.0165
  0.7333	  4.9800	  0.0189
  0.7600	  5.3384	  0.0228
  0.7867	  1.3409	  0.0185
