# distance (nm)	f (kT)	df (kT)
  0.0133	 12.0382	  0.0128
  0.0400	  9.7527	  0.0117
  0.0667	  9.2070	  0.0122
  0.0933	  9.9030	  0.0154
  0.1200	 10.4956	  0.0257
  0.1467	 10.4067	  0.0355
  0.1733	 10.1128	  0.0436
  0.2000	  9.3189	  0.0419
  0.2267	  8.3187	  0.0358
  0.2533	  7.2683	  0.0289
  0.2800	  6.2104	  0.0226
  0.3067	  5.2391	  0.0183
  0.3333	  4.4858	  0.0160
  0.3600	  3.9013	  0.0150
  0.3867	  3.5232	  0.0151
  0.4133	  3.2054	  0.0155
  0.4400	  3.0143	  0.0166
  0.4667	  2.8616	  0.0179
  0.4933	  2.7052	  0.0190
  0.5200	  2.4800	  0.0195
  0.5467	  1.6240	  0.0158
  0.5733	  0.6166	  0.0116
  0.6000	  0.1041	  0.0101
  0.6267	  0.0000	  0.0000
  0.6533	  0.1487	  0.0103
  0.6800	  0.4403	  0.0113
  0.7067	  0.7567	  0.0125
  0.7333	  1.2234	  0.0143
  0.7600	  1.7831	  0.0173
  0.7867	  1.4193	  0.0136
