# distance (nm)	f (kT)	df (kT)
  0.0040	  7.9963	  0.1111
  0.0120	  5.9476	  0.0634
  0.0200	  4.8536	  0.0557
  0.0280	  4.1401	  0.0532
  0.0360	  3.8689	  0.0527
  0.0440	  3.7563	  0.0526
  0.0520	  3.9188	  0.0532
  0.0600	  4.2565	  0.0547
  0.0680	  4.9024	  0.0594
  0.0760	  5.5525	  0.0689
  0.0840	  6.1228	  0.0873
  0.0920	  6.5559	  0.1102
  0.1000	  6.8032	  0.1279
  0.1080	  7.2123	  0.1568
  0.1160	  7.3175	  0.1602
  0.1240	  7.9117	  0.2146
  0.1320	  7.9921	  0.2396
  0.1400	  8.8930	  0.3348
  0.1480	  8.1114	  0.2500
  0.1560	  9.0007	  0.3122
  0.1640	  8.9594	  0.3818
  0.1720	  8.4752	  0.3218
  0.1800	  8.7627	  0.3960
  0.1880	  8.1343	  0.3505
  0.1960	  7.7350	  0.3141
  0.2040	  8.0528	  0.3465
  0.2120	  7.1553	  0.3045
  0.2200	  7.1656	  0.3071
  0.2280	  6.7303	  0.2848
  0.2360	  6.4138	  0.2761
  0.2440	  5.7763	  0.2298
  0.2520	  5.5694	  0.2350
  0.2600	  4.7160	  0.1685
  0.2680	  4.7902	  0.1943
  0.2760	  4.3731	  0.1732
  0.2840	  4.2506	  0.1713
  0.2920	  3.4444	  0.1288
  0.3000	  3.1250	  0.1205
  0.3080	  2.9535	  0.1178
  0.3160	  2.6108	  0.1071
  0.3240	  2.3359	  0.1003
  0.3320	  2.0759	  0.0954
  0.3400	  1.8560	  0.0894
  0.3480	  1.6492	  0.0852
  0.3560	  1.6599	  0.0877
  0.3640	  1.3699	  0.0816
  0.3720	  1.2761	  0.0804
  0.3800	  1.3383	  0.0843
  0.3880	  1.3532	  0.0860
  0.3960	  1.3791	  0.0881
  0.4040	  1.2201	  0.0849
  0.4120	  1.2647	  0.0869
  0.4200	  1.3282	  0.0901
  0.4280	  1.3978	  0.0947
  0.4360	  1.3458	  0.0944
  0.4440	  1.4351	  0.0975
  0.4520	  1.2703	  0.0936
  0.4600	  1.6049	  0.1064
  0.4680	  1.6337	  0.1095
  0.4760	  1.7441	  0.1149
  0.4840	  1.6572	  0.1129
  0.4920	  1.7012	  0.1145
  0.5000	  1.7301	  0.1181
  0.5080	  1.8287	  0.1236
  0.5160	  1.7645	  0.1181
  0.5240	  1.8029	  0.1205
  0.5320	  2.0123	  0.1303
  0.5400	  1.9890	  0.1265
  0.5480	  1.9341	  0.1178
  0.5560	  1.5123	  0.0986
  0.5640	  1.2463	  0.0862
  0.5720	  0.8988	  0.0763
  0.5800	  0.6036	  0.0694
  0.5880	  0.3666	  0.0652
  0.5960	  0.2617	  0.0627
  0.6040	  0.0716	  0.0597
  0.6120	  0.0388	  0.0585
  0.6200	  0.0000	  0.0000
  0.6280	  0.1526	  0.0594
  0.6360	  0.1355	  0.0586
  0.6440	  0.2284	  0.0593
  0.6520	  0.4071	  0.0612
  0.6600	  0.6009	  0.0635
  0.6680	  0.6903	  0.0638
  0.6760	  0.9049	  0.0663
  0.6840	  1.0499	  0.0679
  0.6920	  1.2698	  0.0713
  0.7000	  1.4530	  0.0738
  0.7080	  1.5905	  0.0745
  0.7160	  1.7619	  0.0776
  0.7240	  1.8394	  0.0775
  0.7320	  2.1226	  0.0834
  0.7400	  2.3779	  0.0891
  0.7480	  2.8726	  0.1038
  0.7560	  2.8547	  0.1000
  0.7640	  3.2557	  0.1117
  0.7720	  3.5400	  0.1213
  0.7800	  3.6372	  0.1217
  0.7880	  3.8742	  0.1290
  0.7960	  2.5443	  0.0653
