# distance (nm)	f (kT)	df (kT)
  0.0040	 15.4226	  0.1116
  0.0120	 13.2648	  0.0640
  0.0200	 12.0012	  0.0563
  0.0280	 11.0500	  0.0538
  0.0360	 10.4653	  0.0533
  0.0440	  9.9631	  0.0532
  0.0520	  9.6408	  0.0538
  0.0600	  9.3905	  0.0549
  0.0680	  9.4042	  0.0580
  0.0760	  9.3819	  0.0616
  0.0840	  9.5789	  0.0685
  0.0920	  9.8599	  0.0785
  0.1000	 10.2288	  0.0947
  0.1080	 10.4194	  0.1134
  0.1160	 10.2477	  0.1197
  0.1240	 10.6907	  0.1640
  0.1320	 10.4383	  0.1664
  0.1400	 10.8042	  0.2249
  0.1480	 10.4333	  0.2046
  0.1560	 10.2139	  0.2111
  0.1640	 10.4408	  0.2640
  0.1720	  9.9147	  0.2248
  0.1800	 10.0317	  0.2652
  0.1880	  9.5967	  0.2391
  0.1960	  9.4048	  0.2361
  0.2040	  8.9455	  0.2119
  0.2120	  8.9276	  0.2304
  0.2200	  8.6976	  0.2242
  0.2280	  8.4938	  0.2192
  0.2360	  8.0876	  0.2004
  0.2440	  7.7862	  0.1857
  0.2520	  7.5962	  0.1831
  0.2600	  6.9197	  0.1442
  0.2680	  6.9706	  0.1588
  0.2760	  6.5549	  0.1412
  0.2840	  6.2966	  0.1377
  0.2920	  5.8539	  0.1160
  0.3000	  5.6528	  0.1126
  0.3080	  5.2985	  0.1059
  0.3160	  5.1393	  0.1020
  0.3240	  5.0613	  0.1002
  0.3320	  4.7722	  0.0954
  0.3400	  4.4337	  0.0893
  0.3480	  4.3021	  0.0869
  0.3560	  4.1620	  0.0887
  0.3640	  3.9098	  0.0840
  0.3720	  3.7267	  0.0826
  0.3800	  3.7340	  0.0871
  0.3880	  3.6594	  0.0889
  0.3960	  3.6201	  0.0905
  0.4040	  3.3542	  0.0874
  0.4120	  3.3442	  0.0897
  0.4200	  3.1914	  0.0918
  0.4280	  3.2415	  0.0972
  0.4360	  3.2211	  0.0984
  0.4440	  3.0453	  0.0984
  0.4520	  2.9410	  0.0970
  0.4600	  2.9429	  0.1058
  0.4680	  2.9378	  0.1092
  0.4760	  2.9530	  0.1142
  0.4840	  2.9086	  0.1140
  0.4920	  2.7324	  0.1123
  0.5000	  2.6461	  0.1161
  0.5080	  2.7587	  0.1223
  0.5160	  2.4485	  0.1137
  0.5240	  2.3520	  0.1131
  0.5320	  2.1740	  0.1135
  0.5400	  1.9944	  0.1085
  0.5480	  1.6017	  0.0962
  0.5560	  1.1880	  0.0835
  0.5640	  0.8109	  0.0744
  0.5720	  0.5706	  0.0689
  0.5800	  0.3787	  0.0652
  0.5880	  0.3476	  0.0639
  0.5960	  0.1607	  0.0612
  0.6040	  0.0900	  0.0598
  0.6120	  0.0117	  0.0589
  0.6200	  0.0000	  0.0000
  0.6280	  0.1061	  0.0604
  0.6360	  0.0860	  0.0600
  0.6440	  0.1430	  0.0610
  0.6520	  0.1610	  0.0625
  0.6600	  0.2764	  0.0648
  0.6680	  0.3348	  0.0654
  0.6760	  0.3849	  0.0669
  0.6840	  0.5329	  0.0691
  0.6920	  0.5921	  0.0719
  0.7000	  0.7644	  0.0750
  0.7080	  0.7337	  0.0743
  0.7160	  0.9254	  0.0784
  0.7240	  0.9792	  0.0788
  0.7320	  1.1986	  0.0848
  0.7400	  1.3554	  0.0904
  0.7480	  1.6931	  0.1032
  0.7560	  1.7737	  0.1029
  0.7640	  1.9489	  0.1111
  0.7720	  2.1042	  0.1187
  0.7800	  2.2163	  0.1217
  0.7880	  2.3453	  0.1279
  0.7960	  0.4623	  0.0590
