# distance (nm)	f (kT)	df (kT)
  0.0040	  4.2907	  0.1031
  0.0120	  2.3855	  0.0470
  0.0200	  1.4071	  0.0360
  0.0280	  0.7343	  0.0320
  0.0360	  0.3999	  0.0314
  0.0440	  0.1503	  0.0310
  0.0520	  0.0531	  0.0322
  0.0600	  0.0000	  0.0000
  0.0680	  0.1962	  0.0393
  0.0760	  0.3168	  0.0453
  0.0840	  0.6702	  0.0558
  0.0920	  1.0540	  0.0709
  0.1000	  1.6182	  0.0951
  0.1080	  2.0930	  0.1186
  0.1160	  2.2932	  0.1259
  0.1240	  3.0515	  0.1803
  0.1320	  3.1895	  0.1748
  0.1400	  3.9858	  0.2265
  0.1480	  3.9031	  0.2174
  0.1560	  3.8324	  0.2152
  0.1640	  4.5181	  0.2669
  0.1720	  4.2042	  0.2328
  0.1800	  4.6251	  0.2749
  0.1880	  4.5195	  0.2531
  0.1960	  4.7071	  0.2500
  0.2040	  4.4040	  0.2193
  0.2120	  5.0266	  0.2393
  0.2200	  4.9561	  0.2383
  0.2280	  4.9909	  0.2486
  0.2360	  5.0622	  0.2152
  0.2440	  5.0158	  0.2166
  0.2520	  5.1830	  0.2076
  0.2600	  5.0772	  0.1526
  0.2680	  5.3064	  0.1789
  0.2760	  5.1302	  0.1623
  0.2840	  5.2949	  0.1518
  0.2920	  5.2484	  0.1346
  0.3000	  5.4800	  0.1271
  0.3080	  5.2698	  0.1234
  0.3160	  5.5691	  0.1169
  0.3240	  5.9210	  0.1208
  0.3320	  5.8086	  0.1204
  0.3400	  5.8688	  0.1043
  0.3480	  6.1224	  0.0996
  0.3560	  6.2142	  0.1087
  0.3640	  6.3081	  0.1018
  0.3720	  6.4278	  0.0994
  0.3800	  6.8074	  0.1009
  0.3880	  7.0379	  0.1064
  0.3960	  7.2684	  0.1166
  0.4040	  7.3110	  0.1082
  0.4120	  7.6906	  0.1061
  0.4200	  7.8152	  0.1069
  0.4280	  8.1794	  0.1146
  0.4360	  8.5502	  0.1155
  0.4440	  8.5543	  0.1262
  0.4520	  8.8088	  0.1204
  0.4600	  9.0971	  0.1240
  0.4680	  9.3350	  0.1377
  0.4760	  9.6904	  0.1425
  0.4840	  9.9480	  0.1479
  0.4920	 10.0378	  0.1454
  0.5000	 10.2839	  0.1478
  0.5080	 10.5901	  0.1667
  0.5160	 10.5945	  0.1503
  0.5240	 10.6905	  0.1484
  0.5320	 10.8272	  0.1351
  0.5400	 10.9215	  0.1329
  0.5480	 10.8694	  0.1134
  0.5560	 10.8690	  0.0944
  0.5640	 10.8508	  0.0828
  0.5720	 10.9245	  0.0783
  0.5800	 11.1797	  0.0719
  0.5880	 11.5260	  0.0729
  0.5960	 11.6200	  0.0698
  0.6040	 11.9287	  0.0681
  0.6120	 12.2092	  0.0662
  0.6200	 12.5238	  0.0661
  0.6280	 12.8693	  0.0720
  0.6360	 13.2107	  0.0717
  0.6440	 13.6045	  0.0722
  0.6520	 13.9115	  0.0727
  0.6600	 14.3657	  0.0764
  0.6680	 14.7913	  0.0760
  0.6760	 15.0624	  0.0816
  0.6840	 15.5898	  0.0837
  0.6920	 15.9381	  0.0864
  0.7000	 16.4962	  0.0883
  0.7080	 16.7028	  0.0905
  0.7160	 17.1760	  0.1016
  0.7240	 17.6302	  0.1005
  0.7320	 18.1424	  0.1084
  0.7400	 18.5601	  0.1187
  0.7480	 19.2382	  0.1330
  0.7560	 19.7305	  0.1323
  0.7640	 20.1384	  0.1511
  0.7720	 20.5742	  0.1542
  0.7800	 21.0942	  0.1574
  0.7880	 21.5201	  0.1623
  0.7960	 20.9163	  0.1001
