# distance (nm)	f (kT)	df (kT)
  0.0040	  7.2366	  0.1131
  0.0120	  5.2150	  0.0665
  0.0200	  4.1732	  0.0593
  0.0280	  3.5428	  0.0569
  0.0360	  3.3928	  0.0564
  0.0440	  3.4430	  0.0564
  0.0520	  3.8028	  0.0573
  0.0600	  4.3698	  0.0596
  0.0680	  5.1960	  0.0681
  0.0760	  5.9727	  0.0836
  0.0840	  6.5231	  0.1047
  0.0920	  6.9441	  0.1301
  0.1000	  7.2499	  0.1431
  0.1080	  7.7701	  0.1839
  0.1160	  8.0613	  0.1884
  0.1240	  8.7602	  0.2561
  0.1320	  8.8522	  0.2763
  0.1400	 10.0309	  0.4399
  0.1480	  9.2014	  0.3015
  0.1560	 10.5308	  0.3966
  0.1640	 10.2202	  0.4651
  0.1720	  9.7856	  0.3790
  0.1800	 10.0611	  0.4833
  0.1880	  9.2972	  0.4522
  0.1960	  8.8506	  0.3540
  0.2040	  9.3747	  0.4635
  0.2120	  8.0906	  0.3508
  0.2200	  8.1598	  0.3512
  0.2280	  7.6611	  0.3541
  0.2360	  7.2050	  0.3410
  0.2440	  6.4372	  0.2546
  0.2520	  6.1245	  0.2627
  0.2600	  5.2180	  0.1940
  0.2680	  5.1852	  0.2181
  0.2760	  4.6903	  0.1947
  0.2840	  4.5578	  0.2020
  0.2920	  3.6537	  0.1473
  0.3000	  3.2505	  0.1357
  0.3080	  3.0130	  0.1341
  0.3160	  2.6375	  0.1196
  0.3240	  2.3170	  0.1106
  0.3320	  1.9660	  0.1039
  0.3400	  1.7627	  0.0988
  0.3480	  1.5362	  0.0933
  0.3560	  1.5380	  0.0967
  0.3640	  1.2031	  0.0890
  0.3720	  1.1138	  0.0878
  0.3800	  1.1543	  0.0917
  0.3880	  1.1837	  0.0943
  0.3960	  1.2372	  0.0966
  0.4040	  1.0488	  0.0932
  0.4120	  1.1335	  0.0955
  0.4200	  1.2207	  0.0989
  0.4280	  1.2535	  0.1039
  0.4360	  1.1995	  0.1026
  0.4440	  1.3495	  0.1073
  0.4520	  1.1435	  0.1013
  0.4600	  1.5566	  0.1179
  0.4680	  1.5541	  0.1207
  0.4760	  1.7061	  0.1263
  0.4840	  1.5692	  0.1232
  0.4920	  1.6497	  0.1285
  0.5000	  1.6343	  0.1306
  0.5080	  1.7513	  0.1364
  0.5160	  1.7435	  0.1321
  0.5240	  1.7791	  0.1346
  0.5320	  2.0314	  0.1473
  0.5400	  2.0562	  0.1466
  0.5480	  2.1152	  0.1442
  0.5560	  1.7120	  0.1177
  0.5640	  1.5342	  0.1029
  0.5720	  1.1567	  0.0887
  0.5800	  0.8084	  0.0800
  0.5880	  0.4780	  0.0740
  0.5960	  0.3722	  0.0712
  0.6040	  0.1122	  0.0669
  0.6120	  0.0835	  0.0655
  0.6200	  0.0000	  0.0000
  0.6280	  0.1364	  0.0660
  0.6360	  0.1013	  0.0649
  0.6440	  0.1762	  0.0655
  0.6520	  0.3625	  0.0676
  0.6600	  0.5567	  0.0702
  0.6680	  0.6544	  0.0707
  0.6760	  0.9033	  0.0738
  0.6840	  1.0476	  0.0754
  0.6920	  1.2589	  0.0792
  0.7000	  1.4435	  0.0820
  0.7080	  1.6262	  0.0840
  0.7160	  1.7612	  0.0859
  0.7240	  1.8374	  0.0856
  0.7320	  2.1143	  0.0923
  0.7400	  2.3615	  0.0977
  0.7480	  2.8973	  0.1156
  0.7560	  2.8317	  0.1100
  0.7640	  3.2917	  0.1256
  0.7720	  3.5807	  0.1356
  0.7800	  3.6519	  0.1359
  0.7880	  3.9274	  0.1421
  0.7960	  2.6048	  0.0733
