# distance (nm)	f (kT)	df (kT)
  0.0040	  2.9891	  0.1014
  0.0120	  1.1743	  0.0441
  0.0200	  0.3788	  0.0323
  0.0280	  0.0000	  0.0000
  0.0360	  0.0946	  0.0273
  0.0440	  0.3970	  0.0276
  0.0520	  1.0071	  0.0297
  0.0600	  1.8231	  0.0343
  0.0680	  2.9113	  0.0475
  0.0760	  3.9447	  0.0683
  0.0840	  4.7646	  0.0933
  0.0920	  5.4241	  0.1208
  0.1000	  5.9850	  0.1356
  0.1080	  6.7741	  0.1776
  0.1160	  7.3267	  0.1851
  0.1240	  8.2865	  0.2510
  0.1320	  8.6557	  0.2718
  0.1400	  9.9997	  0.4477
  0.1480	  9.4491	  0.3014
  0.1560	 11.0927	  0.3929
  0.1640	 10.9526	  0.4682
  0.1720	 10.8328	  0.3752
  0.1800	 11.3449	  0.4776
  0.1880	 10.8838	  0.4550
  0.1960	 10.6768	  0.3464
  0.2040	 11.4812	  0.4653
  0.2120	 10.4241	  0.3494
  0.2200	 10.7948	  0.3451
  0.2280	 10.5368	  0.3443
  0.2360	 10.3521	  0.3322
  0.2440	  9.8056	  0.2522
  0.2520	  9.7839	  0.2591
  0.2600	  9.1109	  0.1887
  0.2680	  9.3324	  0.2138
  0.2760	  9.0964	  0.1910
  0.2840	  9.2196	  0.1989
  0.2920	  8.5610	  0.1420
  0.3000	  8.4359	  0.1291
  0.3080	  8.4464	  0.1275
  0.3160	  8.3271	  0.1123
  0.3240	  8.2651	  0.1026
  0.3320	  8.1700	  0.0958
  0.3400	  8.2264	  0.0904
  0.3480	  8.2310	  0.0847
  0.3560	  8.4985	  0.0887
  0.3640	  8.4310	  0.0802
  0.3720	  8.5856	  0.0789
  0.3800	  8.8939	  0.0833
  0.3880	  9.1761	  0.0865
  0.3960	  9.4895	  0.0890
  0.4040	  9.5579	  0.0855
  0.4120	  9.8804	  0.0883
  0.4200	 10.2424	  0.0919
  0.4280	 10.5281	  0.0976
  0.4360	 10.7229	  0.0967
  0.4440	 11.1463	  0.1015
  0.4520	 11.1781	  0.0953
  0.4600	 11.8521	  0.1125
  0.4680	 12.1104	  0.1154
  0.4760	 12.5277	  0.1218
  0.4840	 12.6308	  0.1188
  0.4920	 12.9790	  0.1245
  0.5000	 13.2205	  0.1266
  0.5080	 13.5875	  0.1322
  0.5160	 13.8421	  0.1281
  0.5240	 14.1225	  0.1305
  0.5320	 14.6176	  0.1443
  0.5400	 14.9201	  0.1440
  0.5480	 15.2314	  0.1419
  0.5560	 15.0904	  0.1148
  0.5640	 15.1744	  0.0989
  0.5720	 15.0536	  0.0834
  0.5800	 14.9603	  0.0739
  0.5880	 14.8918	  0.0674
  0.5960	 15.0329	  0.0645
  0.6040	 15.0255	  0.0597
  0.6120	 15.2552	  0.0583
  0.6200	 15.4299	  0.0570
  0.6280	 15.8211	  0.0592
  0.6360	 16.0384	  0.0581
  0.6440	 16.3753	  0.0588
  0.6520	 16.8145	  0.0612
  0.6600	 17.2657	  0.0642
  0.6680	 17.6204	  0.0647
  0.6760	 18.1164	  0.0683
  0.6840	 18.5172	  0.0701
  0.6920	 18.9894	  0.0742
  0.7000	 19.4320	  0.0772
  0.7080	 19.8680	  0.0793
  0.7160	 20.2679	  0.0812
  0.7240	 20.5966	  0.0811
  0.7320	 21.1320	  0.0882
  0.7400	 21.6241	  0.0940
  0.7480	 22.4178	  0.1126
  0.7560	 22.6215	  0.1067
  0.7640	 23.3320	  0.1234
  0.7720	 23.8796	  0.1333
  0.7800	 24.2033	  0.1339
  0.7880	 24.7249	  0.1399
  0.7960	 24.2670	  0.0839
