# distance (nm)	f (kT)	df (kT)
  0.0040	  6.3704	  0.1168
  0.0120	  4.3126	  0.0726
  0.0200	  3.1601	  0.0659
  0.0280	  2.3153	  0.0638
  0.0360	  1.8236	  0.0634
  0.0440	  1.4135	  0.0632
  0.0520	  1.1694	  0.0638
  0.0600	  0.9830	  0.0647
  0.0680	  1.0522	  0.0674
  0.0760	  1.0650	  0.0707
  0.0840	  1.3058	  0.0772
  0.0920	  1.6098	  0.0871
  0.1000	  2.0587	  0.1034
  0.1080	  2.3727	  0.1203
  0.1160	  2.3612	  0.1252
  0.1240	  2.9609	  0.1656
  0.1320	  2.8272	  0.1706
  0.1400	  3.3465	  0.2294
  0.1480	  3.1144	  0.2082
  0.1560	  2.9134	  0.2144
  0.1640	  3.3311	  0.2687
  0.1720	  2.8886	  0.2293
  0.1800	  3.1303	  0.2680
  0.1880	  2.8484	  0.2401
  0.1960	  2.7994	  0.2414
  0.2040	  2.3836	  0.2146
  0.2120	  2.6453	  0.2371
  0.2200	  2.4680	  0.2315
  0.2280	  2.4036	  0.2225
  0.2360	  2.1637	  0.2063
  0.2440	  1.9924	  0.1908
  0.2520	  1.9163	  0.1946
  0.2600	  1.4841	  0.1525
  0.2680	  1.6010	  0.1697
  0.2760	  1.2770	  0.1538
  0.2840	  1.1913	  0.1476
  0.2920	  0.9328	  0.1261
  0.3000	  0.9021	  0.1237
  0.3080	  0.5999	  0.1172
  0.3160	  0.6302	  0.1141
  0.3240	  0.7455	  0.1113
  0.3320	  0.5187	  0.1100
  0.3400	  0.3343	  0.1021
  0.3480	  0.3609	  0.0995
  0.3560	  0.3175	  0.1014
  0.3640	  0.2013	  0.0976
  0.3720	  0.1422	  0.0953
  0.3800	  0.2916	  0.1001
  0.3880	  0.3385	  0.1025
  0.3960	  0.4160	  0.1049
  0.4040	  0.2650	  0.1015
  0.4120	  0.4121	  0.1026
  0.4200	  0.3606	  0.1048
  0.4280	  0.5367	  0.1110
  0.4360	  0.6784	  0.1119
  0.4440	  0.5797	  0.1119
  0.4520	  0.6105	  0.1120
  0.4600	  0.7159	  0.1191
  0.4680	  0.8118	  0.1242
  0.4760	  0.9594	  0.1307
  0.4840	  1.0417	  0.1312
  0.4920	  0.9706	  0.1281
  0.5000	  1.0181	  0.1298
  0.5080	  1.2167	  0.1389
  0.5160	  1.0316	  0.1281
  0.5240	  0.9980	  0.1280
  0.5320	  0.9128	  0.1270
  0.5400	  0.8635	  0.1205
  0.5480	  0.5980	  0.1067
  0.5560	  0.3355	  0.0950
  0.5640	  0.1080	  0.0854
  0.5720	  0.0087	  0.0801
  0.5800	  0.0000	  0.0000
  0.5880	  0.1318	  0.0756
  0.5960	  0.0565	  0.0732
  0.6040	  0.1430	  0.0721
  0.6120	  0.2092	  0.0709
  0.6200	  0.3258	  0.0711
  0.6280	  0.5290	  0.0737
  0.6360	  0.6585	  0.0730
  0.6440	  0.8457	  0.0743
  0.6520	  0.9710	  0.0756
  0.6600	  1.2267	  0.0776
  0.6680	  1.4294	  0.0784
  0.6760	  1.5750	  0.0799
  0.6840	  1.8725	  0.0823
  0.6920	  2.0467	  0.0844
  0.7000	  2.3652	  0.0883
  0.7080	  2.4346	  0.0871
  0.7160	  2.7474	  0.0920
  0.7240	  2.9619	  0.0922
  0.7320	  3.2883	  0.1000
  0.7400	  3.5657	  0.1041
  0.7480	  4.0196	  0.1188
  0.7560	  4.2758	  0.1177
  0.7640	  4.5491	  0.1262
  0.7720	  4.7950	  0.1364
  0.7800	  5.0860	  0.1364
  0.7880	  5.3220	  0.1447
  0.7960	  4.1561	  0.0796
