# distance (nm)	f (kT)	df (kT)
  0.0040	 21.9445	  0.1111
  0.0120	 19.7332	  0.0630
  0.0200	 18.4078	  0.0552
  0.0280	 17.3931	  0.0526
  0.0360	 16.7463	  0.0521
  0.0440	 16.1807	  0.0520
  0.0520	 15.7950	  0.0526
  0.0600	 15.4820	  0.0538
  0.0680	 15.4317	  0.0569
  0.0760	 15.3450	  0.0606
  0.0840	 15.4765	  0.0676
  0.0920	 15.6976	  0.0777
  0.1000	 16.0023	  0.0941
  0.1080	 16.1267	  0.1130
  0.1160	 15.8892	  0.1193
  0.1240	 16.2694	  0.1639
  0.1320	 15.9512	  0.1662
  0.1400	 16.2563	  0.2250
  0.1480	 15.8237	  0.2046
  0.1560	 15.5342	  0.2111
  0.1640	 15.6989	  0.2643
  0.1720	 15.1074	  0.2249
  0.1800	 15.1644	  0.2653
  0.1880	 14.6586	  0.2391
  0.1960	 14.4083	  0.2362
  0.2040	 13.8843	  0.2119
  0.2120	 13.7977	  0.2305
  0.2200	 13.5044	  0.2241
  0.2280	 13.2398	  0.2190
  0.2360	 12.7696	  0.2003
  0.2440	 12.3980	  0.1858
  0.2520	 12.1435	  0.1829
  0.2600	 11.4055	  0.1441
  0.2680	 11.3931	  0.1586
  0.2760	 10.9127	  0.1410
  0.2840	 10.5901	  0.1375
  0.2920	 10.0858	  0.1157
  0.3000	  9.8155	  0.1123
  0.3080	  9.3980	  0.1056
  0.3160	  9.1774	  0.1017
  0.3240	  9.0340	  0.0999
  0.3320	  8.6811	  0.0951
  0.3400	  8.2784	  0.0888
  0.3480	  8.0860	  0.0865
  0.3560	  7.8789	  0.0884
  0.3640	  7.5625	  0.0836
  0.3720	  7.3177	  0.0822
  0.3800	  7.2603	  0.0866
  0.3880	  7.1188	  0.0886
  0.3960	  7.0166	  0.0901
  0.4040	  6.6857	  0.0870
  0.4120	  6.6160	  0.0893
  0.4200	  6.3941	  0.0915
  0.4280	  6.3835	  0.0968
  0.4360	  6.2960	  0.0981
  0.4440	  6.0548	  0.0981
  0.4520	  5.8886	  0.0967
  0.4600	  5.8269	  0.1056
  0.4680	  5.7573	  0.1089
  0.4760	  5.7087	  0.1139
  0.4840	  5.6030	  0.1136
  0.4920	  5.3604	  0.1119
  0.5000	  5.2064	  0.1158
  0.5080	  5.2590	  0.1220
  0.5160	  4.8845	  0.1134
  0.5240	  4.7234	  0.1129
  0.5320	  4.4833	  0.1131
  0.5400	  4.2349	  0.1081
  0.5480	  3.7782	  0.0957
  0.5560	  3.3001	  0.0828
  0.5640	  2.8595	  0.0736
  0.5720	  2.5567	  0.0679
  0.5800	  2.3029	  0.0641
  0.5880	  2.2042	  0.0627
  0.5960	  1.9546	  0.0599
  0.6040	  1.8219	  0.0584
  0.6120	  1.6782	  0.0573
  0.6200	  1.6027	  0.0570
  0.6280	  1.6455	  0.0587
  0.6360	  1.5596	  0.0582
  0.6440	  1.5535	  0.0592
  0.6520	  1.5062	  0.0606
  0.6600	  1.5570	  0.0628
  0.6680	  1.5523	  0.0634
  0.6760	  1.5397	  0.0649
  0.6840	  1.6240	  0.0670
  0.6920	  1.6187	  0.0699
  0.7000	  1.7253	  0.0730
  0.7080	  1.6315	  0.0721
  0.7160	  1.7588	  0.0763
  0.7240	  1.7485	  0.0767
  0.7320	  1.9029	  0.0828
  0.7400	  1.9992	  0.0884
  0.7480	  2.2708	  0.1014
  0.7560	  2.2857	  0.1010
  0.7640	  2.3960	  0.1093
  0.7720	  2.4890	  0.1170
  0.7800	  2.5377	  0.1200
  0.7880	  2.6033	  0.1262
  0.7960	  0.0000	  0.0000
