# distance (nm)	f (kT)	df (kT)
  0.0040	 11.0413	  0.1148
  0.0120	  8.9303	  0.0693
  0.0200	  7.7160	  0.0622
  0.0280	  6.8076	  0.0600
  0.0360	  6.2539	  0.0595
  0.0440	  5.7803	  0.0594
  0.0520	  5.4728	  0.0600
  0.0600	  5.2236	  0.0610
  0.0680	  5.2288	  0.0639
  0.0760	  5.1771	  0.0674
  0.0840	  5.3525	  0.0742
  0.0920	  5.5963	  0.0844
  0.1000	  5.9812	  0.1012
  0.1080	  6.2299	  0.1184
  0.1160	  6.1521	  0.1233
  0.1240	  6.6895	  0.1644
  0.1320	  6.4899	  0.1692
  0.1400	  6.9475	  0.2287
  0.1480	  6.6533	  0.2073
  0.1560	  6.3827	  0.2134
  0.1640	  6.7371	  0.2685
  0.1720	  6.2308	  0.2285
  0.1800	  6.4118	  0.2675
  0.1880	  6.0590	  0.2392
  0.1960	  5.9514	  0.2407
  0.2040	  5.4727	  0.2136
  0.2120	  5.6644	  0.2363
  0.2200	  5.4244	  0.2305
  0.2280	  5.2983	  0.2214
  0.2360	  4.9960	  0.2051
  0.2440	  4.7537	  0.1899
  0.2520	  4.6136	  0.1932
  0.2600	  4.1194	  0.1511
  0.2680	  4.1724	  0.1684
  0.2760	  3.7857	  0.1521
  0.2840	  3.6340	  0.1461
  0.2920	  3.3145	  0.1242
  0.3000	  3.2148	  0.1218
  0.3080	  2.8487	  0.1153
  0.3160	  2.8179	  0.1120
  0.3240	  2.8678	  0.1092
  0.3320	  2.5775	  0.1078
  0.3400	  2.3284	  0.0998
  0.3480	  2.2938	  0.0972
  0.3560	  2.1833	  0.0991
  0.3640	  2.0041	  0.0951
  0.3720	  1.8819	  0.0929
  0.3800	  1.9673	  0.0976
  0.3880	  1.9471	  0.1002
  0.3960	  1.9631	  0.1024
  0.4040	  1.7461	  0.0992
  0.4120	  1.8334	  0.1002
  0.4200	  1.7127	  0.1026
  0.4280	  1.8285	  0.1088
  0.4360	  1.9027	  0.1098
  0.4440	  1.7395	  0.1095
  0.4520	  1.7075	  0.1099
  0.4600	  1.7481	  0.1174
  0.4680	  1.7801	  0.1224
  0.4760	  1.8649	  0.1287
  0.4840	  1.8855	  0.1294
  0.4920	  1.7479	  0.1262
  0.5000	  1.7280	  0.1280
  0.5080	  1.8654	  0.1373
  0.5160	  1.6179	  0.1261
  0.5240	  1.5181	  0.1262
  0.5320	  1.3710	  0.1252
  0.5400	  1.2539	  0.1184
  0.5480	  0.9238	  0.1044
  0.5560	  0.5969	  0.0924
  0.5640	  0.3062	  0.0825
  0.5720	  0.1444	  0.0770
  0.5800	  0.0741	  0.0731
  0.5880	  0.1379	  0.0723
  0.5960	  0.0000	  0.0000
  0.6040	  0.0242	  0.0686
  0.6120	  0.0251	  0.0673
  0.6200	  0.0778	  0.0675
  0.6280	  0.2183	  0.0701
  0.6360	  0.2816	  0.0695
  0.6440	  0.4057	  0.0708
  0.6520	  0.4652	  0.0722
  0.6600	  0.6568	  0.0742
  0.6680	  0.7965	  0.0751
  0.6760	  0.8794	  0.0767
  0.6840	  1.1132	  0.0791
  0.6920	  1.2225	  0.0814
  0.7000	  1.4755	  0.0854
  0.7080	  1.4811	  0.0841
  0.7160	  1.7303	  0.0892
  0.7240	  1.8809	  0.0893
  0.7320	  2.1425	  0.0973
  0.7400	  2.3591	  0.1015
  0.7480	  2.7470	  0.1165
  0.7560	  2.9372	  0.1154
  0.7640	  3.1465	  0.1239
  0.7720	  3.3294	  0.1344
  0.7800	  3.5574	  0.1342
  0.7880	  3.7298	  0.1427
  0.7960	  2.2457	  0.0719
