# distance (nm)	f (kT)	df (kT)
  0.0040	  5.1058	  0.1199
  0.0120	  3.0690	  0.0778
  0.0200	  1.9583	  0.0716
  0.0280	  1.1817	  0.0697
  0.0360	  0.7899	  0.0693
  0.0440	  0.4997	  0.0692
  0.0520	  0.4181	  0.0696
  0.0600	  0.4373	  0.0704
  0.0680	  0.7467	  0.0727
  0.0760	  1.0597	  0.0756
  0.0840	  1.5575	  0.0817
  0.0920	  2.0911	  0.0929
  0.1000	  2.5626	  0.1124
  0.1080	  2.8733	  0.1324
  0.1160	  2.8224	  0.1362
  0.1240	  3.3562	  0.1774
  0.1320	  3.3543	  0.1810
  0.1400	  3.8836	  0.2346
  0.1480	  3.4978	  0.2162
  0.1560	  3.7382	  0.2318
  0.1640	  3.9884	  0.2754
  0.1720	  3.6292	  0.2463
  0.1800	  3.8734	  0.2835
  0.1880	  3.5098	  0.2538
  0.1960	  3.3743	  0.2526
  0.2040	  3.2515	  0.2326
  0.2120	  3.0956	  0.2396
  0.2200	  3.0935	  0.2434
  0.2280	  2.8888	  0.2347
  0.2360	  2.6294	  0.2102
  0.2440	  2.3710	  0.1957
  0.2520	  2.3620	  0.1969
  0.2600	  1.6488	  0.1502
  0.2680	  1.8819	  0.1659
  0.2760	  1.6362	  0.1506
  0.2840	  1.4753	  0.1439
  0.2920	  1.0003	  0.1221
  0.3000	  0.8889	  0.1178
  0.3080	  0.7525	  0.1123
  0.3160	  0.6139	  0.1078
  0.3240	  0.5514	  0.1058
  0.3320	  0.4438	  0.1011
  0.3400	  0.2316	  0.0962
  0.3480	  0.1605	  0.0942
  0.3560	  0.1964	  0.0956
  0.3640	  0.0576	  0.0912
  0.3720	  0.0000	  0.0000
  0.3800	  0.1379	  0.0933
  0.3880	  0.2037	  0.0951
  0.3960	  0.2832	  0.0973
  0.4040	  0.1822	  0.0941
  0.4120	  0.2567	  0.0963
  0.4200	  0.3133	  0.0975
  0.4280	  0.4779	  0.1017
  0.4360	  0.5410	  0.1025
  0.4440	  0.5668	  0.1038
  0.4520	  0.5651	  0.1015
  0.4600	  0.7696	  0.1094
  0.4680	  0.9034	  0.1128
  0.4760	  1.0537	  0.1174
  0.4840	  1.0997	  0.1171
  0.4920	  1.1005	  0.1171
  0.5000	  1.1851	  0.1176
  0.5080	  1.3987	  0.1246
  0.5160	  1.2739	  0.1177
  0.5240	  1.3585	  0.1192
  0.5320	  1.4535	  0.1200
  0.5400	  1.4083	  0.1168
  0.5480	  1.1879	  0.1079
  0.5560	  0.8885	  0.0963
  0.5640	  0.6138	  0.0887
  0.5720	  0.4393	  0.0840
  0.5800	  0.2940	  0.0806
  0.5880	  0.3147	  0.0793
  0.5960	  0.2654	  0.0777
  0.6040	  0.2636	  0.0764
  0.6120	  0.2981	  0.0758
  0.6200	  0.3987	  0.0756
  0.6280	  0.6478	  0.0770
  0.6360	  0.7286	  0.0766
  0.6440	  0.9094	  0.0772
  0.6520	  1.1083	  0.0782
  0.6600	  1.3456	  0.0797
  0.6680	  1.5090	  0.0802
  0.6760	  1.7211	  0.0817
  0.6840	  1.9594	  0.0833
  0.6920	  2.1942	  0.0849
  0.7000	  2.4740	  0.0873
  0.7080	  2.5914	  0.0875
  0.7160	  2.9030	  0.0901
  0.7240	  3.0574	  0.0903
  0.7320	  3.4270	  0.0948
  0.7400	  3.7148	  0.0984
  0.7480	  4.2165	  0.1095
  0.7560	  4.3609	  0.1081
  0.7640	  4.7093	  0.1162
  0.7720	  5.0395	  0.1233
  0.7800	  5.2245	  0.1241
  0.7880	  5.5117	  0.1288
  0.7960	  4.4202	  0.0826
