# distance (nm)	f (kT)	df (kT)
  0.0040	  7.1805	  0.1264
  0.0120	  5.3096	  0.0731
  0.0200	  4.4602	  0.0650
  0.0280	  3.8229	  0.0623
  0.0360	  3.5653	  0.0619
  0.0440	  3.3705	  0.0618
  0.0520	  3.3126	  0.0626
  0.0600	  3.2908	  0.0641
  0.0680	  3.5027	  0.0677
  0.0760	  3.6222	  0.0721
  0.0840	  3.9714	  0.0809
  0.0920	  4.3616	  0.0950
  0.1000	  4.9592	  0.1205
  0.1080	  5.2994	  0.1451
  0.1160	  5.6171	  0.1493
  0.1240	  6.3125	  0.2060
  0.1320	  6.5868	  0.2134
  0.1400	  7.3004	  0.2736
  0.1480	  7.1272	  0.2549
  0.1560	  6.9721	  0.2521
  0.1640	  7.6660	  0.2923
  0.1720	  7.0725	  0.2561
  0.1800	  7.7748	  0.3253
  0.1880	  7.4238	  0.2718
  0.1960	  7.7150	  0.2850
  0.2040	  7.2283	  0.2608
  0.2120	  7.7505	  0.2713
  0.2200	  7.4335	  0.2620
  0.2280	  7.6352	  0.2735
  0.2360	  7.6925	  0.2273
  0.2440	  7.5352	  0.2169
  0.2520	  7.4813	  0.2261
  0.2600	  7.1803	  0.1750
  0.2680	  7.2755	  0.2056
  0.2760	  7.0904	  0.1788
  0.2840	  7.0029	  0.1740
  0.2920	  6.8899	  0.1527
  0.3000	  6.9903	  0.1452
  0.3080	  6.6042	  0.1390
  0.3160	  6.7487	  0.1306
  0.3240	  7.0076	  0.1392
  0.3320	  6.6881	  0.1354
  0.3400	  6.6284	  0.1225
  0.3480	  6.7573	  0.1118
  0.3560	  6.6354	  0.1247
  0.3640	  6.5262	  0.1163
  0.3720	  6.4927	  0.1176
  0.3800	  6.7470	  0.1135
  0.3880	  6.7543	  0.1213
  0.3960	  6.7932	  0.1281
  0.4040	  6.6404	  0.1184
  0.4120	  6.7742	  0.1220
  0.4200	  6.7857	  0.1188
  0.4280	  6.9330	  0.1297
  0.4360	  7.0768	  0.1328
  0.4440	  6.8338	  0.1430
  0.4520	  6.9087	  0.1378
  0.4600	  6.8908	  0.1399
  0.4680	  7.0093	  0.1532
  0.4760	  7.2149	  0.1557
  0.4840	  7.1373	  0.1686
  0.4920	  6.9783	  0.1615
  0.5000	  7.0024	  0.1636
  0.5080	  7.0289	  0.1823
  0.5160	  6.7064	  0.1595
  0.5240	  6.6143	  0.1766
  0.5320	  6.5543	  0.1508
  0.5400	  6.3482	  0.1534
  0.5480	  6.0330	  0.1284
  0.5560	  5.7003	  0.1123
  0.5640	  5.4214	  0.0989
  0.5720	  5.2180	  0.0939
  0.5800	  5.1782	  0.0877
  0.5880	  5.1365	  0.0897
  0.5960	  4.9339	  0.0885
  0.6040	  4.9340	  0.0839
  0.6120	  4.8887	  0.0857
  0.6200	  4.8663	  0.0849
  0.6280	  4.9027	  0.0893
  0.6360	  4.8911	  0.0889
  0.6440	  4.8876	  0.0894
  0.6520	  4.8234	  0.0899
  0.6600	  4.9137	  0.0933
  0.6680	  5.0147	  0.0926
  0.6760	  4.8739	  0.0991
  0.6840	  5.0282	  0.1010
  0.6920	  5.0650	  0.1006
  0.7000	  5.2442	  0.1064
  0.7080	  5.0286	  0.1063
  0.7160	  5.1537	  0.1168
  0.7240	  5.1655	  0.1169
  0.7320	  5.2795	  0.1243
  0.7400	  5.3108	  0.1411
  0.7480	  5.6135	  0.1438
  0.7560	  5.7904	  0.1429
  0.7640	  5.7984	  0.1630
  0.7720	  5.8113	  0.1681
  0.7800	  5.8642	  0.1788
  0.7880	  5.9730	  0.1722
  0.7960	  0.0000	  0.0000
