# distance (nm)	f (kT)	df (kT)
  0.0040	  3.6977	  0.1012
  0.0120	  1.8181	  0.0437
  0.0200	  0.8928	  0.0317
  0.0280	  0.3062	  0.0272
  0.0360	  0.0999	  0.0263
  0.0440	  0.0000	  0.0000
  0.0520	  0.1081	  0.0277
  0.0600	  0.3148	  0.0300
  0.0680	  0.8163	  0.0353
  0.0760	  1.3218	  0.0412
  0.0840	  2.0172	  0.0518
  0.0920	  2.7286	  0.0681
  0.1000	  3.3966	  0.0930
  0.1080	  3.9080	  0.1164
  0.1160	  4.0541	  0.1208
  0.1240	  4.7736	  0.1661
  0.1320	  4.9750	  0.1694
  0.1400	  5.6759	  0.2269
  0.1480	  5.4768	  0.2074
  0.1560	  5.9313	  0.2231
  0.1640	  6.3556	  0.2709
  0.1720	  6.2039	  0.2390
  0.1800	  6.6251	  0.2782
  0.1880	  6.4789	  0.2462
  0.1960	  6.5141	  0.2455
  0.2040	  6.5955	  0.2239
  0.2120	  6.6377	  0.2322
  0.2200	  6.8297	  0.2353
  0.2280	  6.8096	  0.2264
  0.2360	  6.7437	  0.2011
  0.2440	  6.6856	  0.1868
  0.2520	  6.8796	  0.1876
  0.2600	  6.3456	  0.1379
  0.2680	  6.7693	  0.1548
  0.2760	  6.7232	  0.1381
  0.2840	  6.7491	  0.1312
  0.2920	  6.4607	  0.1068
  0.3000	  6.5558	  0.1019
  0.3080	  6.6077	  0.0956
  0.3160	  6.6538	  0.0905
  0.3240	  6.7875	  0.0882
  0.3320	  6.8725	  0.0826
  0.3400	  6.8533	  0.0766
  0.3480	  6.9623	  0.0740
  0.3560	  7.1989	  0.0759
  0.3640	  7.2551	  0.0705
  0.3720	  7.3799	  0.0693
  0.3800	  7.7157	  0.0734
  0.3880	  7.9795	  0.0755
  0.3960	  8.2504	  0.0784
  0.4040	  8.3434	  0.0745
  0.4120	  8.5960	  0.0774
  0.4200	  8.8587	  0.0790
  0.4280	  9.2093	  0.0842
  0.4360	  9.4693	  0.0851
  0.4440	  9.6960	  0.0867
  0.4520	  9.8753	  0.0839
  0.4600	 10.2677	  0.0937
  0.4680	 10.5978	  0.0976
  0.4760	 10.9433	  0.1030
  0.4840	 11.1723	  0.1026
  0.4920	 11.3729	  0.1026
  0.5000	 11.6575	  0.1032
  0.5080	 12.0509	  0.1113
  0.5160	 12.1227	  0.1034
  0.5240	 12.3942	  0.1052
  0.5320	 12.6766	  0.1061
  0.5400	 12.8414	  0.1024
  0.5480	 12.8132	  0.0919
  0.5560	 12.7066	  0.0781
  0.5640	 12.6247	  0.0685
  0.5720	 12.6373	  0.0623
  0.5800	 12.6792	  0.0576
  0.5880	 12.9003	  0.0558
  0.5960	 13.0387	  0.0535
  0.6040	 13.2220	  0.0516
  0.6120	 13.4533	  0.0507
  0.6200	 13.7454	  0.0504
  0.6280	 14.1863	  0.0523
  0.6360	 14.4613	  0.0518
  0.6440	 14.8330	  0.0527
  0.6520	 15.2248	  0.0541
  0.6600	 15.6575	  0.0562
  0.6680	 16.0113	  0.0570
  0.6760	 16.4116	  0.0590
  0.6840	 16.8420	  0.0612
  0.6920	 17.2690	  0.0635
  0.7000	 17.7460	  0.0665
  0.7080	 18.0507	  0.0669
  0.7160	 18.5580	  0.0703
  0.7240	 18.9043	  0.0705
  0.7320	 19.4693	  0.0762
  0.7400	 19.9397	  0.0807
  0.7480	 20.6379	  0.0939
  0.7560	 20.9797	  0.0924
  0.7640	 21.5241	  0.1016
  0.7720	 22.0398	  0.1099
  0.7800	 22.4160	  0.1108
  0.7880	 22.8932	  0.1158
  0.7960	 22.4310	  0.0695
