# distance (nm)	f (kT)	df (kT)
  0.0040	  4.1000	  0.1021
  0.0120	  2.2001	  0.0451
  0.0200	  1.2332	  0.0335
  0.0280	  0.5789	  0.0292
  0.0360	  0.2732	  0.0284
  0.0440	  0.0538	  0.0282
  0.0520	  0.0000	  0.0000
  0.0600	  0.0019	  0.0318
  0.0680	  0.2632	  0.0372
  0.0760	  0.4695	  0.0430
  0.0840	  0.9063	  0.0532
  0.0920	  1.3910	  0.0667
  0.1000	  2.0319	  0.0871
  0.1080	  2.5418	  0.1068
  0.1160	  2.7292	  0.1124
  0.1240	  3.5154	  0.1560
  0.1320	  3.5797	  0.1618
  0.1400	  4.2843	  0.2221
  0.1480	  4.2385	  0.2003
  0.1560	  4.2457	  0.2074
  0.1640	  4.8535	  0.2618
  0.1720	  4.6024	  0.2228
  0.1800	  5.0273	  0.2619
  0.1880	  4.9570	  0.2345
  0.1960	  5.0835	  0.2350
  0.2040	  4.8566	  0.2085
  0.2120	  5.3291	  0.2308
  0.2200	  5.3390	  0.2258
  0.2280	  5.4599	  0.2172
  0.2360	  5.4077	  0.2004
  0.2440	  5.4496	  0.1830
  0.2520	  5.5658	  0.1882
  0.2600	  5.3185	  0.1437
  0.2680	  5.6275	  0.1619
  0.2760	  5.4913	  0.1461
  0.2840	  5.6040	  0.1387
  0.2920	  5.5280	  0.1161
  0.3000	  5.7039	  0.1135
  0.3080	  5.5942	  0.1062
  0.3160	  5.8077	  0.1028
  0.3240	  6.1188	  0.0997
  0.3320	  6.0830	  0.0987
  0.3400	  6.0928	  0.0898
  0.3480	  6.3030	  0.0866
  0.3560	  6.4609	  0.0889
  0.3640	  6.5333	  0.0853
  0.3720	  6.6633	  0.0822
  0.3800	  7.0051	  0.0882
  0.3880	  7.2531	  0.0910
  0.3960	  7.5155	  0.0945
  0.4040	  7.5624	  0.0903
  0.4120	  7.8888	  0.0915
  0.4200	  8.0449	  0.0941
  0.4280	  8.4023	  0.1015
  0.4360	  8.7454	  0.1022
  0.4440	  8.8410	  0.1030
  0.4520	  9.0600	  0.1024
  0.4600	  9.3597	  0.1095
  0.4680	  9.6478	  0.1156
  0.4760	  9.9836	  0.1233
  0.4840	 10.2506	  0.1238
  0.4920	 10.3794	  0.1206
  0.5000	 10.6294	  0.1221
  0.5080	 11.0114	  0.1316
  0.5160	 11.0134	  0.1211
  0.5240	 11.1778	  0.1203
  0.5320	 11.2790	  0.1195
  0.5400	 11.4324	  0.1132
  0.5480	 11.3610	  0.0982
  0.5560	 11.2921	  0.0851
  0.5640	 11.2540	  0.0745
  0.5720	 11.3423	  0.0683
  0.5800	 11.5184	  0.0640
  0.5880	 11.8542	  0.0629
  0.5960	 11.9665	  0.0601
  0.6040	 12.2400	  0.0586
  0.6120	 12.5019	  0.0573
  0.6200	 12.8105	  0.0575
  0.6280	 13.2016	  0.0610
  0.6360	 13.5296	  0.0601
  0.6440	 13.9066	  0.0616
  0.6520	 14.2292	  0.0632
  0.6600	 14.6770	  0.0657
  0.6680	 15.0686	  0.0668
  0.6760	 15.4029	  0.0686
  0.6840	 15.8908	  0.0714
  0.6920	 16.2602	  0.0738
  0.7000	 16.7749	  0.0783
  0.7080	 17.0359	  0.0766
  0.7160	 17.5391	  0.0826
  0.7240	 17.9457	  0.0826
  0.7320	 18.4664	  0.0915
  0.7400	 18.9262	  0.0961
  0.7480	 19.5781	  0.1119
  0.7560	 20.0323	  0.1106
  0.7640	 20.4975	  0.1201
  0.7720	 20.9321	  0.1307
  0.7800	 21.4123	  0.1308
  0.7880	 21.8395	  0.1396
  0.7960	 21.3162	  0.0811
