# distance (nm)	f (kT)	df (kT)
  0.0040	  3.7431	  0.1016
  0.0120	  1.8955	  0.0440
  0.0200	  0.9904	  0.0320
  0.0280	  0.3996	  0.0275
  0.0360	  0.1559	  0.0268
  0.0440	  0.0000	  0.0000
  0.0520	  0.0097	  0.0282
  0.0600	  0.0743	  0.0306
  0.0680	  0.3997	  0.0362
  0.0760	  0.6705	  0.0423
  0.0840	  1.1727	  0.0526
  0.0920	  1.7175	  0.0663
  0.1000	  2.4225	  0.0868
  0.1080	  2.9977	  0.1067
  0.1160	  3.2513	  0.1122
  0.1240	  4.0996	  0.1559
  0.1320	  4.2300	  0.1619
  0.1400	  4.9964	  0.2219
  0.1480	  5.0128	  0.2000
  0.1560	  5.0892	  0.2074
  0.1640	  5.7604	  0.2613
  0.1720	  5.5730	  0.2228
  0.1800	  6.0593	  0.2617
  0.1880	  6.0592	  0.2347
  0.1960	  6.2442	  0.2349
  0.2040	  6.0804	  0.2086
  0.2120	  6.6232	  0.2307
  0.2200	  6.6953	  0.2260
  0.2280	  6.8780	  0.2175
  0.2360	  6.8886	  0.2007
  0.2440	  7.0015	  0.1827
  0.2520	  7.1821	  0.1883
  0.2600	  6.9961	  0.1437
  0.2680	  7.3693	  0.1619
  0.2760	  7.2955	  0.1463
  0.2840	  7.4744	  0.1385
  0.2920	  7.4591	  0.1160
  0.3000	  7.7039	  0.1135
  0.3080	  7.6584	  0.1060
  0.3160	  7.9328	  0.1026
  0.3240	  8.3094	  0.0995
  0.3320	  8.3372	  0.0985
  0.3400	  8.4118	  0.0895
  0.3480	  8.6832	  0.0862
  0.3560	  8.9082	  0.0886
  0.3640	  9.0433	  0.0851
  0.3720	  9.2365	  0.0818
  0.3800	  9.6425	  0.0879
  0.3880	  9.9574	  0.0907
  0.3960	 10.2814	  0.0945
  0.4040	 10.3944	  0.0901
  0.4120	 10.7804	  0.0912
  0.4200	 11.0057	  0.0938
  0.4280	 11.4237	  0.1013
  0.4360	 11.8337	  0.1020
  0.4440	 11.9943	  0.1030
  0.4520	 12.2760	  0.1022
  0.4600	 12.6404	  0.1090
  0.4680	 12.9927	  0.1152
  0.4760	 13.3911	  0.1233
  0.4840	 13.7198	  0.1238
  0.4920	 13.9152	  0.1205
  0.5000	 14.2327	  0.1219
  0.5080	 14.6758	  0.1313
  0.5160	 14.7401	  0.1211
  0.5240	 14.9704	  0.1201
  0.5320	 15.1340	  0.1193
  0.5400	 15.3546	  0.1132
  0.5480	 15.3482	  0.0980
  0.5560	 15.3438	  0.0848
  0.5640	 15.3688	  0.0741
  0.5720	 15.5198	  0.0679
  0.5800	 15.7573	  0.0636
  0.5880	 16.1612	  0.0625
  0.5960	 16.3360	  0.0596
  0.6040	 16.6718	  0.0581
  0.6120	 16.9990	  0.0567
  0.6200	 17.3716	  0.0570
  0.6280	 17.8253	  0.0605
  0.6360	 18.2194	  0.0595
  0.6440	 18.6597	  0.0611
  0.6520	 19.0481	  0.0626
  0.6600	 19.5598	  0.0652
  0.6680	 20.0145	  0.0664
  0.6760	 20.4117	  0.0682
  0.6840	 20.9631	  0.0711
  0.6920	 21.3975	  0.0734
  0.7000	 21.9777	  0.0780
  0.7080	 22.3025	  0.0762
  0.7160	 22.8691	  0.0823
  0.7240	 23.3398	  0.0823
  0.7320	 23.9253	  0.0913
  0.7400	 24.4459	  0.0960
  0.7480	 25.1637	  0.1118
  0.7560	 25.6840	  0.1105
  0.7640	 26.2132	  0.1202
  0.7720	 26.7105	  0.1308
  0.7800	 27.2539	  0.1309
  0.7880	 27.7448	  0.1397
  0.7960	 27.3834	  0.0843
