# distance (nm)	f (kT)	df (kT)
  0.0040	  3.1680	  0.1010
  0.0120	  1.3576	  0.0435
  0.0200	  0.5293	  0.0315
  0.0280	  0.0629	  0.0270
  0.0360	  0.0000	  0.0000
  0.0440	  0.0707	  0.0262
  0.0520	  0.3804	  0.0278
  0.0600	  0.8238	  0.0302
  0.0680	  1.5848	  0.0360
  0.0760	  2.3694	  0.0439
  0.0840	  3.2505	  0.0597
  0.0920	  4.0282	  0.0829
  0.1000	  4.6488	  0.1083
  0.1080	  5.2827	  0.1321
  0.1160	  5.5787	  0.1351
  0.1240	  6.4012	  0.1821
  0.1320	  6.7840	  0.1981
  0.1400	  7.6856	  0.2648
  0.1480	  7.3678	  0.2212
  0.1560	  8.2547	  0.2574
  0.1640	  8.6220	  0.3160
  0.1720	  8.5238	  0.2753
  0.1800	  9.0525	  0.3221
  0.1880	  8.9040	  0.2814
  0.1960	  8.8931	  0.2729
  0.2040	  9.2952	  0.2613
  0.2120	  9.0808	  0.2612
  0.2200	  9.3960	  0.2648
  0.2280	  9.3347	  0.2463
  0.2360	  9.3708	  0.2229
  0.2440	  9.2099	  0.2034
  0.2520	  9.4434	  0.2093
  0.2600	  8.9095	  0.1471
  0.2680	  9.3784	  0.1695
  0.2760	  9.3644	  0.1537
  0.2840	  9.5025	  0.1435
  0.2920	  9.1280	  0.1117
  0.3000	  9.2283	  0.1059
  0.3080	  9.3805	  0.1011
  0.3160	  9.4079	  0.0933
  0.3240	  9.5202	  0.0891
  0.3320	  9.6473	  0.0843
  0.3400	  9.7216	  0.0777
  0.3480	  9.8413	  0.0744
  0.3560	 10.1736	  0.0763
  0.3640	 10.2598	  0.0710
  0.3720	 10.4580	  0.0696
  0.3800	 10.8636	  0.0734
  0.3880	 11.1927	  0.0758
  0.3960	 11.5243	  0.0785
  0.4040	 11.6978	  0.0748
  0.4120	 12.0134	  0.0773
  0.4200	 12.3917	  0.0800
  0.4280	 12.7965	  0.0845
  0.4360	 13.0849	  0.0854
  0.4440	 13.4447	  0.0876
  0.4520	 13.6338	  0.0851
  0.4600	 14.1896	  0.0956
  0.4680	 14.5681	  0.0991
  0.4760	 14.9899	  0.1050
  0.4840	 15.2449	  0.1036
  0.4920	 15.5676	  0.1033
  0.5000	 15.9414	  0.1056
  0.5080	 16.3559	  0.1130
  0.5160	 16.5602	  0.1068
  0.5240	 16.9010	  0.1086
  0.5320	 17.3610	  0.1150
  0.5400	 17.6320	  0.1102
  0.5480	 17.7662	  0.0993
  0.5560	 17.6950	  0.0844
  0.5640	 17.6975	  0.0734
  0.5720	 17.7128	  0.0657
  0.5800	 17.7750	  0.0596
  0.5880	 17.9619	  0.0569
  0.5960	 18.1658	  0.0545
  0.6040	 18.3521	  0.0522
  0.6120	 18.6458	  0.0512
  0.6200	 18.9687	  0.0508
  0.6280	 19.4588	  0.0528
  0.6360	 19.7774	  0.0521
  0.6440	 20.2067	  0.0530
  0.6520	 20.6914	  0.0548
  0.6600	 21.2010	  0.0569
  0.6680	 21.6075	  0.0575
  0.6760	 22.1016	  0.0597
  0.6840	 22.5753	  0.0616
  0.6920	 23.1055	  0.0643
  0.7000	 23.6239	  0.0673
  0.7080	 24.0264	  0.0676
  0.7160	 24.5682	  0.0711
  0.7240	 24.9684	  0.0710
  0.7320	 25.5891	  0.0772
  0.7400	 26.1458	  0.0819
  0.7480	 26.9290	  0.0959
  0.7560	 27.2900	  0.0932
  0.7640	 27.9508	  0.1031
  0.7720	 28.5454	  0.1119
  0.7800	 28.9758	  0.1120
  0.7880	 29.5177	  0.1200
  0.7960	 29.2258	  0.0747
