# distance (nm)	f (kT)	df (kT)
  0.0040	  8.7946	  0.1103
  0.0120	  6.7234	  0.0620
  0.0200	  5.5864	  0.0542
  0.0280	  4.8038	  0.0516
  0.0360	  4.4328	  0.0511
  0.0440	  4.1868	  0.0509
  0.0520	  4.1815	  0.0515
  0.0600	  4.3132	  0.0527
  0.0680	  4.7533	  0.0560
  0.0760	  5.2174	  0.0612
  0.0840	  5.7658	  0.0734
  0.0920	  6.2481	  0.0932
  0.1000	  6.5398	  0.1161
  0.1080	  6.8388	  0.1383
  0.1160	  6.8048	  0.1412
  0.1240	  7.3184	  0.1872
  0.1320	  7.3552	  0.2034
  0.1400	  7.9934	  0.2626
  0.1480	  7.3570	  0.2232
  0.1560	  7.8756	  0.2614
  0.1640	  7.9831	  0.3108
  0.1720	  7.5191	  0.2761
  0.1800	  7.7596	  0.3218
  0.1880	  7.2347	  0.2835
  0.1960	  6.9396	  0.2764
  0.2040	  6.9936	  0.2662
  0.2120	  6.4652	  0.2619
  0.2200	  6.4395	  0.2699
  0.2280	  6.0725	  0.2503
  0.2360	  5.7832	  0.2284
  0.2440	  5.3081	  0.2056
  0.2520	  5.1915	  0.2125
  0.2600	  4.3619	  0.1513
  0.2680	  4.5120	  0.1731
  0.2760	  4.1641	  0.1574
  0.2840	  3.9920	  0.1479
  0.2920	  3.3060	  0.1170
  0.3000	  3.0632	  0.1112
  0.3080	  2.9046	  0.1064
  0.3160	  2.6202	  0.0991
  0.3240	  2.4068	  0.0950
  0.3320	  2.2122	  0.0904
  0.3400	  1.9631	  0.0842
  0.3480	  1.7866	  0.0811
  0.3560	  1.7850	  0.0827
  0.3640	  1.5432	  0.0777
  0.3720	  1.4381	  0.0762
  0.3800	  1.5108	  0.0796
  0.3880	  1.5146	  0.0816
  0.3960	  1.5262	  0.0839
  0.4040	  1.3763	  0.0804
  0.4120	  1.3950	  0.0826
  0.4200	  1.4309	  0.0850
  0.4280	  1.5214	  0.0892
  0.4360	  1.4865	  0.0898
  0.4440	  1.5106	  0.0917
  0.4520	  1.4004	  0.0893
  0.4600	  1.6411	  0.0990
  0.4680	  1.6931	  0.1022
  0.4760	  1.7837	  0.1081
  0.4840	  1.7349	  0.1066
  0.4920	  1.7237	  0.1063
  0.5000	  1.7712	  0.1081
  0.5080	  1.8819	  0.1153
  0.5160	  1.7575	  0.1091
  0.5240	  1.7921	  0.1107
  0.5320	  1.9405	  0.1169
  0.5400	  1.8596	  0.1120
  0.5480	  1.6735	  0.1015
  0.5560	  1.2784	  0.0872
  0.5640	  0.9578	  0.0766
  0.5720	  0.6605	  0.0691
  0.5800	  0.4079	  0.0634
  0.5880	  0.2650	  0.0606
  0.5960	  0.1571	  0.0582
  0.6040	  0.0338	  0.0560
  0.6120	  0.0000	  0.0000
  0.6200	  0.0026	  0.0545
  0.6280	  0.1732	  0.0563
  0.6360	  0.1717	  0.0555
  0.6440	  0.2798	  0.0563
  0.6520	  0.4450	  0.0578
  0.6600	  0.6297	  0.0597
  0.6680	  0.7175	  0.0603
  0.6760	  0.8984	  0.0624
  0.6840	  1.0513	  0.0641
  0.6920	  1.2611	  0.0667
  0.7000	  1.4519	  0.0694
  0.7080	  1.5421	  0.0697
  0.7160	  1.7559	  0.0730
  0.7240	  1.8373	  0.0730
  0.7320	  2.1328	  0.0789
  0.7400	  2.3832	  0.0835
  0.7480	  2.8423	  0.0970
  0.7560	  2.8716	  0.0944
  0.7640	  3.2087	  0.1040
  0.7720	  3.4903	  0.1127
  0.7800	  3.6019	  0.1128
  0.7880	  3.8319	  0.1203
  0.7960	  2.4708	  0.0607
