# distance (nm)	f (kT)	df (kT)
  0.0040	  3.5683	  0.0103
  0.0120	  1.5883	  0.0043
  0.0200	  0.6464	  0.0031
  0.0280	  0.1658	  0.0027
  0.0360	  0.0000	  0.0000
  0.0440	  0.1152	  0.0026
  0.0520	  0.4916	  0.0028
  0.0600	  1.1140	  0.0032
  0.0680	  1.9254	  0.0042
  0.0760	  2.7571	  0.0060
  0.0840	  3.4795	  0.0085
  0.0920	  4.0653	  0.0109
  0.1000	  4.6005	  0.0134
  0.1080	  5.1206	  0.0163
  0.1160	  5.5657	  0.0189
  0.1240	  6.0215	  0.0222
  0.1320	  6.4182	  0.0254
  0.1400	  6.7670	  0.0285
  0.1480	  7.0509	  0.0312
  0.1560	  7.2486	  0.0333
  0.1640	  7.4546	  0.0369
  0.1720	  7.5618	  0.0375
  0.1800	  7.6196	  0.0385
  0.1880	  7.4661	  0.0372
  0.1960	  7.4047	  0.0362
  0.2040	  7.2721	  0.0361
  0.2120	  7.0448	  0.0339
  0.2200	  6.7710	  0.0319
  0.2280	  6.5590	  0.0300
  0.2360	  6.2476	  0.0275
  0.2440	  5.8925	  0.0247
  0.2520	  5.5735	  0.0226
  0.2600	  5.2173	  0.0200
  0.2680	  4.8898	  0.0179
  0.2760	  4.6280	  0.0164
  0.2840	  4.3095	  0.0146
  0.2920	  4.0348	  0.0131
  0.3000	  3.7809	  0.0119
  0.3080	  3.5788	  0.0109
  0.3160	  3.4124	  0.0101
  0.3240	  3.2931	  0.0096
  0.3320	  3.1831	  0.0090
  0.3400	  3.1072	  0.0086
  0.3480	  3.0794	  0.0084
  0.3560	  3.0724	  0.0082
  0.3640	  3.0933	  0.0081
  0.3720	  3.1197	  0.0080
  0.3800	  3.2176	  0.0081
  0.3880	  3.2961	  0.0081
  0.3960	  3.4001	  0.0082
  0.4040	  3.5334	  0.0084
  0.4120	  3.6741	  0.0086
  0.4200	  3.8210	  0.0088
  0.4280	  3.9912	  0.0091
  0.4360	  4.1429	  0.0093
  0.4440	  4.3414	  0.0097
  0.4520	  4.4982	  0.0099
  0.4600	  4.6955	  0.0103
  0.4680	  4.8756	  0.0107
  0.4760	  5.0424	  0.0109
  0.4840	  5.2364	  0.0113
  0.4920	  5.4219	  0.0116
  0.5000	  5.6074	  0.0120
  0.5080	  5.7735	  0.0122
  0.5160	  5.9789	  0.0127
  0.5240	  6.1543	  0.0129
  0.5320	  6.3153	  0.0130
  0.5400	  6.4346	  0.0127
  0.5480	  6.4949	  0.0120
  0.5560	  6.4527	  0.0106
  0.5640	  6.2771	  0.0090
  0.5720	  6.0721	  0.0079
  0.5800	  5.8700	  0.0070
  0.5880	  5.7417	  0.0064
  0.5960	  5.6659	  0.0060
  0.6040	  5.6565	  0.0057
  0.6120	  5.7043	  0.0056
  0.6200	  5.8244	  0.0055
  0.6280	  5.9848	  0.0055
  0.6360	  6.1896	  0.0056
  0.6440	  6.4336	  0.0057
  0.6520	  6.7006	  0.0059
  0.6600	  6.9812	  0.0060
  0.6680	  7.2669	  0.0062
  0.6760	  7.5692	  0.0065
  0.6840	  7.8729	  0.0067
  0.6920	  8.1931	  0.0070
  0.7000	  8.5023	  0.0072
  0.7080	  8.8144	  0.0075
  0.7160	  9.1219	  0.0078
  0.7240	  9.4485	  0.0082
  0.7320	  9.7979	  0.0086
  0.7400	 10.1278	  0.0091
  0.7480	 10.5184	  0.0097
  0.7560	 10.8923	  0.0104
  0.7640	 11.2879	  0.0111
  0.7720	 11.6844	  0.0120
  0.7800	 12.0697	  0.0129
  0.7880	 12.4345	  0.0136
  0.7960	 11.6758	  0.0075
