# distance (nm)	f (kT)	df (kT)
  0.0040	  5.5610	  0.0124
  0.0120	  3.6912	  0.0065
  0.0200	  2.8138	  0.0055
  0.0280	  2.3308	  0.0052
  0.0360	  2.0770	  0.0051
  0.0440	  2.0020	  0.0051
  0.0520	  2.0745	  0.0052
  0.0600	  2.2790	  0.0054
  0.0680	  2.6368	  0.0057
  0.0760	  3.1195	  0.0063
  0.0840	  3.7128	  0.0071
  0.0920	  4.3823	  0.0084
  0.1000	  5.0242	  0.0103
  0.1080	  5.5473	  0.0127
  0.1160	  5.9585	  0.0150
  0.1240	  6.3062	  0.0172
  0.1320	  6.6343	  0.0194
  0.1400	  6.8880	  0.0212
  0.1480	  7.0945	  0.0226
  0.1560	  7.3022	  0.0241
  0.1640	  7.4776	  0.0257
  0.1720	  7.5886	  0.0262
  0.1800	  7.7102	  0.0272
  0.1880	  7.6809	  0.0262
  0.1960	  7.7091	  0.0260
  0.2040	  7.7177	  0.0252
  0.2120	  7.6585	  0.0244
  0.2200	  7.5782	  0.0229
  0.2280	  7.5337	  0.0220
  0.2360	  7.4239	  0.0205
  0.2440	  7.3191	  0.0191
  0.2520	  7.2094	  0.0178
  0.2600	  7.0837	  0.0164
  0.2680	  6.9554	  0.0151
  0.2760	  6.8439	  0.0141
  0.2840	  6.7349	  0.0131
  0.2920	  6.6288	  0.0122
  0.3000	  6.4999	  0.0113
  0.3080	  6.4138	  0.0107
  0.3160	  6.3369	  0.0102
  0.3240	  6.2907	  0.0098
  0.3320	  6.2208	  0.0094
  0.3400	  6.1874	  0.0092
  0.3480	  6.1687	  0.0090
  0.3560	  6.1550	  0.0089
  0.3640	  6.1575	  0.0089
  0.3720	  6.1546	  0.0088
  0.3800	  6.1864	  0.0089
  0.3880	  6.2070	  0.0089
  0.3960	  6.2343	  0.0090
  0.4040	  6.2883	  0.0091
  0.4120	  6.3339	  0.0093
  0.4200	  6.3830	  0.0094
  0.4280	  6.4369	  0.0096
  0.4360	  6.4964	  0.0099
  0.4440	  6.5615	  0.0101
  0.4520	  6.5982	  0.0103
  0.4600	  6.6702	  0.0106
  0.4680	  6.7298	  0.0109
  0.4760	  6.7576	  0.0111
  0.4840	  6.8040	  0.0114
  0.4920	  6.8534	  0.0117
  0.5000	  6.8848	  0.0119
  0.5080	  6.8891	  0.0120
  0.5160	  6.9016	  0.0122
  0.5240	  6.8453	  0.0121
  0.5320	  6.6877	  0.0116
  0.5400	  6.4418	  0.0108
  0.5480	  6.1668	  0.0099
  0.5560	  5.8774	  0.0091
  0.5640	  5.5740	  0.0083
  0.5720	  5.3368	  0.0077
  0.5800	  5.1097	  0.0073
  0.5880	  4.9395	  0.0070
  0.5960	  4.8068	  0.0068
  0.6040	  4.7202	  0.0067
  0.6120	  4.6555	  0.0066
  0.6200	  4.6212	  0.0066
  0.6280	  4.6132	  0.0066
  0.6360	  4.6222	  0.0067
  0.6440	  4.6482	  0.0068
  0.6520	  4.6784	  0.0069
  0.6600	  4.7162	  0.0071
  0.6680	  4.7458	  0.0072
  0.6760	  4.7855	  0.0074
  0.6840	  4.8193	  0.0076
  0.6920	  4.8670	  0.0078
  0.7000	  4.9141	  0.0080
  0.7080	  4.9578	  0.0083
  0.7160	  5.0221	  0.0086
  0.7240	  5.0917	  0.0089
  0.7320	  5.1759	  0.0093
  0.7400	  5.2473	  0.0097
  0.7480	  5.3491	  0.0103
  0.7560	  5.4650	  0.0109
  0.7640	  5.5624	  0.0115
  0.7720	  5.6534	  0.0122
  0.7800	  5.7719	  0.0130
  0.7880	  5.8552	  0.0137
  0.7960	  0.0000	  0.0000
