# distance (nm)	f (kT)	df (kT)
  0.0040	  4.5226	  0.0105
  0.0120	  2.5206	  0.0047
  0.0200	  1.4940	  0.0036
  0.0280	  0.8450	  0.0032
  0.0360	  0.4128	  0.0031
  0.0440	  0.1468	  0.0031
  0.0520	  0.0138	  0.0032
  0.0600	  0.0000	  0.0000
  0.0680	  0.1131	  0.0039
  0.0760	  0.3333	  0.0045
  0.0840	  0.6564	  0.0054
  0.0920	  1.0868	  0.0068
  0.1000	  1.5567	  0.0084
  0.1080	  2.0075	  0.0103
  0.1160	  2.4195	  0.0124
  0.1240	  2.7460	  0.0145
  0.1320	  3.0146	  0.0166
  0.1400	  3.1982	  0.0182
  0.1480	  3.3517	  0.0196
  0.1560	  3.4915	  0.0209
  0.1640	  3.6569	  0.0225
  0.1720	  3.7163	  0.0228
  0.1800	  3.8468	  0.0239
  0.1880	  3.8445	  0.0233
  0.1960	  3.8702	  0.0230
  0.2040	  3.8697	  0.0225
  0.2120	  3.9081	  0.0220
  0.2200	  3.8512	  0.0208
  0.2280	  3.8585	  0.0200
  0.2360	  3.8281	  0.0189
  0.2440	  3.7967	  0.0177
  0.2520	  3.7675	  0.0167
  0.2600	  3.7443	  0.0156
  0.2680	  3.7049	  0.0144
  0.2760	  3.6746	  0.0135
  0.2840	  3.6711	  0.0127
  0.2920	  3.6578	  0.0119
  0.3000	  3.6359	  0.0111
  0.3080	  3.6640	  0.0105
  0.3160	  3.6850	  0.0101
  0.3240	  3.7523	  0.0098
  0.3320	  3.7794	  0.0094
  0.3400	  3.8673	  0.0092
  0.3480	  3.9460	  0.0090
  0.3560	  4.0536	  0.0089
  0.3640	  4.1576	  0.0089
  0.3720	  4.2717	  0.0088
  0.3800	  4.4164	  0.0089
  0.3880	  4.5454	  0.0090
  0.3960	  4.7068	  0.0091
  0.4040	  4.8691	  0.0093
  0.4120	  5.0435	  0.0095
  0.4200	  5.2144	  0.0097
  0.4280	  5.3916	  0.0100
  0.4360	  5.5852	  0.0102
  0.4440	  5.7866	  0.0106
  0.4520	  5.9666	  0.0108
  0.4600	  6.1834	  0.0112
  0.4680	  6.3867	  0.0115
  0.4760	  6.5562	  0.0117
  0.4840	  6.7636	  0.0120
  0.4920	  6.9807	  0.0123
  0.5000	  7.1617	  0.0126
  0.5080	  7.2837	  0.0127
  0.5160	  7.4162	  0.0128
  0.5240	  7.4650	  0.0125
  0.5320	  7.4274	  0.0117
  0.5400	  7.3647	  0.0106
  0.5480	  7.3141	  0.0095
  0.5560	  7.2912	  0.0085
  0.5640	  7.2627	  0.0077
  0.5720	  7.3110	  0.0071
  0.5800	  7.3874	  0.0066
  0.5880	  7.5068	  0.0063
  0.5960	  7.6610	  0.0061
  0.6040	  7.8635	  0.0060
  0.6120	  8.0799	  0.0060
  0.6200	  8.3296	  0.0060
  0.6280	  8.6037	  0.0060
  0.6360	  8.8981	  0.0061
  0.6440	  9.2092	  0.0063
  0.6520	  9.5232	  0.0064
  0.6600	  9.8535	  0.0066
  0.6680	 10.1792	  0.0068
  0.6760	 10.5130	  0.0070
  0.6840	 10.8467	  0.0072
  0.6920	 11.2085	  0.0075
  0.7000	 11.5715	  0.0077
  0.7080	 11.9377	  0.0080
  0.7160	 12.3231	  0.0084
  0.7240	 12.7050	  0.0087
  0.7320	 13.1168	  0.0093
  0.7400	 13.5173	  0.0097
  0.7480	 13.9389	  0.0104
  0.7560	 14.3691	  0.0111
  0.7640	 14.7809	  0.0118
  0.7720	 15.1918	  0.0125
  0.7800	 15.6212	  0.0134
  0.7880	 16.0545	  0.0142
  0.7960	 15.3534	  0.0079
