# distance (nm)	f (kT)	df (kT)
  0.0040	  4.1870	  0.0103
  0.0120	  2.1617	  0.0044
  0.0200	  1.1330	  0.0032
  0.0280	  0.5145	  0.0028
  0.0360	  0.1515	  0.0026
  0.0440	  0.0000	  0.0000
  0.0520	  0.0345	  0.0028
  0.0600	  0.2472	  0.0030
  0.0680	  0.6433	  0.0035
  0.0760	  1.1810	  0.0042
  0.0840	  1.8015	  0.0055
  0.0920	  2.3971	  0.0074
  0.1000	  2.8685	  0.0098
  0.1080	  3.2445	  0.0120
  0.1160	  3.5288	  0.0140
  0.1240	  3.8165	  0.0162
  0.1320	  4.0699	  0.0184
  0.1400	  4.2653	  0.0202
  0.1480	  4.4462	  0.0221
  0.1560	  4.5647	  0.0235
  0.1640	  4.7162	  0.0253
  0.1720	  4.7539	  0.0259
  0.1800	  4.8112	  0.0269
  0.1880	  4.7280	  0.0263
  0.1960	  4.6597	  0.0256
  0.2040	  4.6072	  0.0252
  0.2120	  4.4809	  0.0241
  0.2200	  4.3332	  0.0227
  0.2280	  4.2106	  0.0216
  0.2360	  4.0351	  0.0201
  0.2440	  3.8389	  0.0185
  0.2520	  3.6760	  0.0171
  0.2600	  3.4766	  0.0156
  0.2680	  3.2826	  0.0142
  0.2760	  3.1390	  0.0131
  0.2840	  2.9667	  0.0119
  0.2920	  2.8157	  0.0110
  0.3000	  2.6685	  0.0100
  0.3080	  2.5646	  0.0094
  0.3160	  2.4789	  0.0088
  0.3240	  2.4304	  0.0084
  0.3320	  2.3714	  0.0080
  0.3400	  2.3530	  0.0077
  0.3480	  2.3595	  0.0075
  0.3560	  2.3794	  0.0074
  0.3640	  2.4221	  0.0073
  0.3720	  2.4617	  0.0073
  0.3800	  2.5543	  0.0073
  0.3880	  2.6344	  0.0074
  0.3960	  2.7292	  0.0075
  0.4040	  2.8529	  0.0076
  0.4120	  2.9778	  0.0078
  0.4200	  3.1087	  0.0080
  0.4280	  3.2461	  0.0082
  0.4360	  3.3892	  0.0084
  0.4440	  3.5562	  0.0087
  0.4520	  3.6941	  0.0089
  0.4600	  3.8709	  0.0093
  0.4680	  4.0309	  0.0095
  0.4760	  4.1714	  0.0097
  0.4840	  4.3430	  0.0100
  0.4920	  4.5093	  0.0103
  0.5000	  4.6770	  0.0106
  0.5080	  4.8199	  0.0107
  0.5160	  4.9970	  0.0110
  0.5240	  5.1340	  0.0110
  0.5320	  5.2060	  0.0107
  0.5400	  5.1786	  0.0099
  0.5480	  5.0856	  0.0090
  0.5560	  4.9401	  0.0081
  0.5640	  4.7660	  0.0071
  0.5720	  4.6402	  0.0065
  0.5800	  4.5402	  0.0059
  0.5880	  4.5051	  0.0056
  0.5960	  4.5170	  0.0053
  0.6040	  4.5877	  0.0052
  0.6120	  4.6967	  0.0051
  0.6200	  4.8562	  0.0051
  0.6280	  5.0473	  0.0051
  0.6360	  5.2697	  0.0052
  0.6440	  5.5190	  0.0053
  0.6520	  5.7822	  0.0054
  0.6600	  6.0584	  0.0056
  0.6680	  6.3316	  0.0057
  0.6760	  6.6200	  0.0059
  0.6840	  6.9016	  0.0061
  0.6920	  7.2065	  0.0063
  0.7000	  7.5046	  0.0065
  0.7080	  7.8076	  0.0068
  0.7160	  8.1223	  0.0070
  0.7240	  8.4476	  0.0073
  0.7320	  8.8014	  0.0077
  0.7400	  9.1361	  0.0081
  0.7480	  9.5134	  0.0087
  0.7560	  9.8878	  0.0092
  0.7640	 10.2649	  0.0098
  0.7720	 10.6371	  0.0105
  0.7800	 11.0202	  0.0112
  0.7880	 11.3807	  0.0119
  0.7960	 10.5566	  0.0065
