# distance (nm)	f (kT)	df (kT)
  0.0040	  3.1027	  0.0103
  0.0120	  1.2621	  0.0043
  0.0200	  0.4553	  0.0031
  0.0280	  0.0861	  0.0027
  0.0360	  0.0000	  0.0000
  0.0440	  0.1578	  0.0026
  0.0520	  0.5365	  0.0028
  0.0600	  1.1292	  0.0031
  0.0680	  1.9247	  0.0037
  0.0760	  2.8357	  0.0048
  0.0840	  3.7392	  0.0067
  0.0920	  4.5117	  0.0092
  0.1000	  5.1706	  0.0115
  0.1080	  5.7894	  0.0138
  0.1160	  6.3319	  0.0160
  0.1240	  6.8856	  0.0186
  0.1320	  7.3955	  0.0212
  0.1400	  7.8551	  0.0235
  0.1480	  8.2756	  0.0258
  0.1560	  8.6227	  0.0275
  0.1640	  8.9998	  0.0299
  0.1720	  9.2555	  0.0304
  0.1800	  9.5063	  0.0315
  0.1880	  9.5861	  0.0307
  0.1960	  9.7108	  0.0297
  0.2040	  9.8271	  0.0296
  0.2120	  9.8469	  0.0279
  0.2200	  9.8411	  0.0264
  0.2280	  9.8705	  0.0250
  0.2360	  9.8306	  0.0230
  0.2440	  9.7543	  0.0209
  0.2520	  9.7160	  0.0193
  0.2600	  9.6389	  0.0174
  0.2680	  9.5765	  0.0156
  0.2760	  9.5767	  0.0144
  0.2840	  9.5284	  0.0130
  0.2920	  9.5145	  0.0118
  0.3000	  9.5136	  0.0107
  0.3080	  9.5587	  0.0099
  0.3160	  9.6298	  0.0093
  0.3240	  9.7396	  0.0088
  0.3320	  9.8521	  0.0084
  0.3400	  9.9981	  0.0080
  0.3480	 10.1849	  0.0078
  0.3560	 10.3816	  0.0077
  0.3640	 10.6095	  0.0076
  0.3720	 10.8345	  0.0075
  0.3800	 11.1240	  0.0076
  0.3880	 11.3966	  0.0076
  0.3960	 11.6870	  0.0077
  0.4040	 12.0073	  0.0079
  0.4120	 12.3338	  0.0081
  0.4200	 12.6659	  0.0082
  0.4280	 13.0106	  0.0085
  0.4360	 13.3512	  0.0087
  0.4440	 13.7267	  0.0091
  0.4520	 14.0657	  0.0093
  0.4600	 14.4457	  0.0096
  0.4680	 14.8068	  0.0099
  0.4760	 15.1549	  0.0101
  0.4840	 15.5305	  0.0105
  0.4920	 15.8976	  0.0108
  0.5000	 16.2669	  0.0111
  0.5080	 16.6160	  0.0113
  0.5160	 17.0020	  0.0116
  0.5240	 17.3594	  0.0118
  0.5320	 17.6845	  0.0117
  0.5400	 17.9350	  0.0111
  0.5480	 18.1088	  0.0102
  0.5560	 18.1889	  0.0090
  0.5640	 18.1918	  0.0078
  0.5720	 18.2115	  0.0070
  0.5800	 18.2504	  0.0063
  0.5880	 18.3600	  0.0058
  0.5960	 18.5204	  0.0055
  0.6040	 18.7428	  0.0053
  0.6120	 19.0139	  0.0052
  0.6200	 19.3471	  0.0052
  0.6280	 19.7164	  0.0052
  0.6360	 20.1222	  0.0053
  0.6440	 20.5617	  0.0054
  0.6520	 21.0208	  0.0056
  0.6600	 21.4921	  0.0057
  0.6680	 21.9639	  0.0059
  0.6760	 22.4514	  0.0061
  0.6840	 22.9370	  0.0063
  0.6920	 23.4412	  0.0065
  0.7000	 23.9345	  0.0068
  0.7080	 24.4348	  0.0070
  0.7160	 24.9366	  0.0073
  0.7240	 25.4551	  0.0076
  0.7320	 26.0004	  0.0081
  0.7400	 26.5256	  0.0084
  0.7480	 27.1004	  0.0090
  0.7560	 27.6692	  0.0096
  0.7640	 28.2483	  0.0103
  0.7720	 28.8250	  0.0110
  0.7800	 29.4026	  0.0118
  0.7880	 29.9566	  0.0126
  0.7960	 29.7034	  0.0079
