# distance (nm)	f (kT)	df (kT)
  0.0040	  2.9817	  0.0103
  0.0120	  1.1527	  0.0043
  0.0200	  0.3683	  0.0031
  0.0280	  0.0348	  0.0027
  0.0360	  0.0000	  0.0000
  0.0440	  0.2271	  0.0026
  0.0520	  0.6948	  0.0028
  0.0600	  1.3938	  0.0031
  0.0680	  2.2953	  0.0039
  0.0760	  3.2746	  0.0053
  0.0840	  4.1897	  0.0076
  0.0920	  4.9564	  0.0100
  0.1000	  5.6412	  0.0124
  0.1080	  6.3037	  0.0150
  0.1160	  6.8910	  0.0174
  0.1240	  7.4884	  0.0203
  0.1320	  8.0364	  0.0232
  0.1400	  8.5366	  0.0257
  0.1480	  8.9830	  0.0283
  0.1560	  9.3514	  0.0301
  0.1640	  9.7423	  0.0331
  0.1720	 10.0172	  0.0336
  0.1800	 10.2674	  0.0347
  0.1880	 10.3282	  0.0337
  0.1960	 10.4569	  0.0325
  0.2040	 10.5492	  0.0325
  0.2120	 10.5438	  0.0306
  0.2200	 10.5031	  0.0289
  0.2280	 10.5090	  0.0273
  0.2360	 10.4335	  0.0250
  0.2440	 10.3159	  0.0226
  0.2520	 10.2356	  0.0208
  0.2600	 10.1177	  0.0186
  0.2680	 10.0204	  0.0166
  0.2760	  9.9888	  0.0153
  0.2840	  9.9028	  0.0137
  0.2920	  9.8561	  0.0124
  0.3000	  9.8269	  0.0112
  0.3080	  9.8463	  0.0104
  0.3160	  9.8960	  0.0097
  0.3240	  9.9876	  0.0092
  0.3320	 10.0859	  0.0087
  0.3400	 10.2172	  0.0083
  0.3480	 10.3944	  0.0081
  0.3560	 10.5843	  0.0079
  0.3640	 10.8062	  0.0078
  0.3720	 11.0277	  0.0077
  0.3800	 11.3181	  0.0078
  0.3880	 11.5901	  0.0078
  0.3960	 11.8828	  0.0079
  0.4040	 12.2056	  0.0081
  0.4120	 12.5356	  0.0083
  0.4200	 12.8718	  0.0085
  0.4280	 13.2247	  0.0087
  0.4360	 13.5673	  0.0090
  0.4440	 13.9507	  0.0093
  0.4520	 14.2945	  0.0096
  0.4600	 14.6793	  0.0100
  0.4680	 15.0456	  0.0103
  0.4760	 15.4002	  0.0105
  0.4840	 15.7811	  0.0109
  0.4920	 16.1534	  0.0112
  0.5000	 16.5268	  0.0115
  0.5080	 16.8812	  0.0117
  0.5160	 17.2732	  0.0121
  0.5240	 17.6371	  0.0123
  0.5320	 17.9789	  0.0124
  0.5400	 18.2642	  0.0119
  0.5480	 18.4794	  0.0110
  0.5560	 18.5920	  0.0097
  0.5640	 18.5977	  0.0084
  0.5720	 18.5993	  0.0074
  0.5800	 18.6130	  0.0066
  0.5880	 18.6994	  0.0061
  0.5960	 18.8376	  0.0057
  0.6040	 19.0397	  0.0055
  0.6120	 19.2950	  0.0054
  0.6200	 19.6179	  0.0053
  0.6280	 19.9791	  0.0054
  0.6360	 20.3802	  0.0054
  0.6440	 20.8181	  0.0056
  0.6520	 21.2777	  0.0057
  0.6600	 21.7500	  0.0059
  0.6680	 22.2247	  0.0061
  0.6760	 22.7157	  0.0063
  0.6840	 23.2070	  0.0065
  0.6920	 23.7150	  0.0067
  0.7000	 24.2118	  0.0070
  0.7080	 24.7147	  0.0072
  0.7160	 25.2147	  0.0075
  0.7240	 25.7333	  0.0079
  0.7320	 26.2772	  0.0083
  0.7400	 26.8010	  0.0087
  0.7480	 27.3792	  0.0093
  0.7560	 27.9476	  0.0100
  0.7640	 28.5310	  0.0107
  0.7720	 29.1136	  0.0115
  0.7800	 29.6914	  0.0123
  0.7880	 30.2470	  0.0131
  0.7960	 30.0062	  0.0082
