# distance (nm)	f (kT)	df (kT)
  0.0040	  3.9102	  0.0104
  0.0120	  2.0117	  0.0045
  0.0200	  1.0960	  0.0034
  0.0280	  0.5542	  0.0030
  0.0360	  0.2229	  0.0028
  0.0440	  0.0500	  0.0029
  0.0520	  0.0000	  0.0000
  0.0600	  0.0580	  0.0033
  0.0680	  0.2306	  0.0037
  0.0760	  0.4982	  0.0044
  0.0840	  0.8585	  0.0055
  0.0920	  1.3245	  0.0070
  0.1000	  1.8438	  0.0090
  0.1080	  2.3723	  0.0113
  0.1160	  2.9202	  0.0138
  0.1240	  3.4070	  0.0161
  0.1320	  3.8336	  0.0180
  0.1400	  4.1527	  0.0195
  0.1480	  4.4286	  0.0209
  0.1560	  4.6989	  0.0221
  0.1640	  4.9816	  0.0238
  0.1720	  5.1531	  0.0242
  0.1800	  5.4155	  0.0254
  0.1880	  5.5428	  0.0248
  0.1960	  5.7011	  0.0245
  0.2040	  5.8240	  0.0240
  0.2120	  6.0184	  0.0235
  0.2200	  6.0879	  0.0222
  0.2280	  6.2367	  0.0215
  0.2360	  6.3479	  0.0204
  0.2440	  6.4648	  0.0192
  0.2520	  6.5627	  0.0183
  0.2600	  6.6944	  0.0171
  0.2680	  6.8019	  0.0159
  0.2760	  6.9059	  0.0150
  0.2840	  7.0446	  0.0142
  0.2920	  7.1761	  0.0133
  0.3000	  7.2897	  0.0125
  0.3080	  7.4596	  0.0120
  0.3160	  7.6162	  0.0115
  0.3240	  7.8197	  0.0112
  0.3320	  7.9794	  0.0108
  0.3400	  8.1993	  0.0106
  0.3480	  8.4095	  0.0104
  0.3560	  8.6463	  0.0104
  0.3640	  8.8757	  0.0104
  0.3720	  9.1191	  0.0103
  0.3800	  9.3902	  0.0104
  0.3880	  9.6400	  0.0105
  0.3960	  9.9362	  0.0106
  0.4040	 10.2085	  0.0110
  0.4120	 10.5160	  0.0111
  0.4200	 10.7997	  0.0115
  0.4280	 11.0989	  0.0118
  0.4360	 11.4194	  0.0121
  0.4440	 11.7414	  0.0125
  0.4520	 12.0470	  0.0126
  0.4600	 12.3801	  0.0132
  0.4680	 12.7035	  0.0136
  0.4760	 12.9942	  0.0138
  0.4840	 13.3085	  0.0144
  0.4920	 13.6481	  0.0149
  0.5000	 13.9188	  0.0155
  0.5080	 14.1263	  0.0156
  0.5160	 14.3392	  0.0157
  0.5240	 14.4770	  0.0150
  0.5320	 14.5513	  0.0136
  0.5400	 14.6192	  0.0121
  0.5480	 14.7243	  0.0107
  0.5560	 14.8566	  0.0096
  0.5640	 14.9845	  0.0086
  0.5720	 15.1903	  0.0079
  0.5800	 15.4211	  0.0074
  0.5880	 15.6886	  0.0070
  0.5960	 15.9852	  0.0068
  0.6040	 16.3315	  0.0067
  0.6120	 16.6797	  0.0067
  0.6200	 17.0630	  0.0067
  0.6280	 17.4666	  0.0068
  0.6360	 17.8859	  0.0069
  0.6440	 18.3281	  0.0071
  0.6520	 18.7677	  0.0073
  0.6600	 19.2209	  0.0075
  0.6680	 19.6753	  0.0077
  0.6760	 20.1316	  0.0080
  0.6840	 20.5899	  0.0083
  0.6920	 21.0819	  0.0086
  0.7000	 21.5719	  0.0089
  0.7080	 22.0688	  0.0093
  0.7160	 22.5831	  0.0097
  0.7240	 23.0938	  0.0101
  0.7320	 23.6272	  0.0108
  0.7400	 24.1541	  0.0114
  0.7480	 24.6950	  0.0123
  0.7560	 25.2511	  0.0131
  0.7640	 25.7781	  0.0141
  0.7720	 26.3192	  0.0148
  0.7800	 26.8645	  0.0160
  0.7880	 27.4307	  0.0170
  0.7960	 27.0486	  0.0101
