# distance (nm)	f (kT)	df (kT)
  0.0040	  4.3544	  0.0104
  0.0120	  2.3593	  0.0045
  0.0200	  1.3455	  0.0033
  0.0280	  0.7163	  0.0029
  0.0360	  0.3123	  0.0028
  0.0440	  0.0841	  0.0028
  0.0520	  0.0000	  0.0000
  0.0600	  0.0478	  0.0032
  0.0680	  0.2360	  0.0036
  0.0760	  0.5438	  0.0043
  0.0840	  0.9618	  0.0052
  0.0920	  1.4791	  0.0065
  0.1000	  2.0066	  0.0081
  0.1080	  2.4751	  0.0101
  0.1160	  2.8535	  0.0122
  0.1240	  3.1577	  0.0144
  0.1320	  3.4192	  0.0164
  0.1400	  3.6105	  0.0180
  0.1480	  3.7838	  0.0194
  0.1560	  3.9302	  0.0207
  0.1640	  4.1053	  0.0223
  0.1720	  4.1782	  0.0227
  0.1800	  4.3046	  0.0237
  0.1880	  4.3017	  0.0231
  0.1960	  4.3193	  0.0228
  0.2040	  4.3266	  0.0222
  0.2120	  4.3387	  0.0217
  0.2200	  4.2805	  0.0204
  0.2280	  4.2738	  0.0196
  0.2360	  4.2278	  0.0184
  0.2440	  4.1754	  0.0172
  0.2520	  4.1375	  0.0161
  0.2600	  4.0887	  0.0149
  0.2680	  4.0290	  0.0138
  0.2760	  3.9913	  0.0128
  0.2840	  3.9662	  0.0119
  0.2920	  3.9379	  0.0111
  0.3000	  3.9052	  0.0103
  0.3080	  3.9182	  0.0098
  0.3160	  3.9314	  0.0093
  0.3240	  3.9879	  0.0089
  0.3320	  4.0105	  0.0086
  0.3400	  4.0902	  0.0083
  0.3480	  4.1677	  0.0082
  0.3560	  4.2709	  0.0081
  0.3640	  4.3779	  0.0080
  0.3720	  4.4896	  0.0080
  0.3800	  4.6373	  0.0081
  0.3880	  4.7730	  0.0081
  0.3960	  4.9305	  0.0082
  0.4040	  5.1041	  0.0084
  0.4120	  5.2793	  0.0086
  0.4200	  5.4593	  0.0088
  0.4280	  5.6416	  0.0090
  0.4360	  5.8387	  0.0092
  0.4440	  6.0467	  0.0095
  0.4520	  6.2324	  0.0097
  0.4600	  6.4561	  0.0101
  0.4680	  6.6658	  0.0104
  0.4760	  6.8444	  0.0105
  0.4840	  7.0616	  0.0109
  0.4920	  7.2827	  0.0111
  0.5000	  7.4861	  0.0114
  0.5080	  7.6437	  0.0114
  0.5160	  7.8178	  0.0115
  0.5240	  7.9146	  0.0113
  0.5320	  7.9117	  0.0107
  0.5400	  7.8556	  0.0098
  0.5480	  7.7921	  0.0089
  0.5560	  7.7436	  0.0080
  0.5640	  7.6902	  0.0072
  0.5720	  7.7099	  0.0066
  0.5800	  7.7576	  0.0061
  0.5880	  7.8560	  0.0058
  0.5960	  7.9922	  0.0056
  0.6040	  8.1794	  0.0055
  0.6120	  8.3880	  0.0054
  0.6200	  8.6323	  0.0054
  0.6280	  8.9025	  0.0055
  0.6360	  9.1973	  0.0056
  0.6440	  9.5086	  0.0057
  0.6520	  9.8259	  0.0058
  0.6600	 10.1599	  0.0060
  0.6680	 10.4873	  0.0062
  0.6760	 10.8266	  0.0064
  0.6840	 11.1627	  0.0065
  0.6920	 11.5239	  0.0068
  0.7000	 11.8871	  0.0070
  0.7080	 12.2518	  0.0073
  0.7160	 12.6365	  0.0076
  0.7240	 13.0201	  0.0079
  0.7320	 13.4359	  0.0084
  0.7400	 13.8356	  0.0088
  0.7480	 14.2642	  0.0094
  0.7560	 14.6973	  0.0100
  0.7640	 15.1180	  0.0106
  0.7720	 15.5332	  0.0113
  0.7800	 15.9703	  0.0121
  0.7880	 16.4002	  0.0128
  0.7960	 15.7233	  0.0072
