# distance (nm)	f (kT)	df (kT)
  0.0040	 22.8204	  0.0120
  0.0120	 20.5351	  0.0074
  0.0200	 19.1902	  0.0068
  0.0280	 18.2096	  0.0066
  0.0360	 17.4363	  0.0065
  0.0440	 16.8190	  0.0065
  0.0520	 16.3245	  0.0066
  0.0600	 15.9375	  0.0067
  0.0680	 15.6655	  0.0069
  0.0760	 15.4872	  0.0074
  0.0840	 15.4028	  0.0080
  0.0920	 15.4244	  0.0091
  0.1000	 15.4945	  0.0107
  0.1080	 15.5739	  0.0127
  0.1160	 15.6730	  0.0150
  0.1240	 15.7091	  0.0171
  0.1320	 15.6822	  0.0190
  0.1400	 15.5464	  0.0205
  0.1480	 15.3768	  0.0217
  0.1560	 15.1979	  0.0229
  0.1640	 15.0285	  0.0245
  0.1720	 14.7533	  0.0250
  0.1800	 14.5646	  0.0260
  0.1880	 14.2397	  0.0255
  0.1960	 13.9517	  0.0252
  0.2040	 13.6263	  0.0246
  0.2120	 13.3648	  0.0242
  0.2200	 12.9946	  0.0229
  0.2280	 12.6872	  0.0222
  0.2360	 12.3482	  0.0211
  0.2440	 12.0196	  0.0199
  0.2520	 11.6680	  0.0191
  0.2600	 11.3483	  0.0179
  0.2680	 11.0094	  0.0168
  0.2760	 10.6658	  0.0159
  0.2840	 10.3592	  0.0151
  0.2920	 10.0394	  0.0143
  0.3000	  9.7038	  0.0136
  0.3080	  9.4229	  0.0131
  0.3160	  9.1328	  0.0126
  0.3240	  8.8864	  0.0124
  0.3320	  8.5975	  0.0119
  0.3400	  8.3728	  0.0118
  0.3480	  8.1325	  0.0116
  0.3560	  7.9211	  0.0116
  0.3640	  7.7023	  0.0115
  0.3720	  7.4968	  0.0115
  0.3800	  7.3165	  0.0116
  0.3880	  7.1173	  0.0117
  0.3960	  6.9671	  0.0117
  0.4040	  6.7920	  0.0121
  0.4120	  6.6517	  0.0121
  0.4200	  6.4844	  0.0125
  0.4280	  6.3370	  0.0128
  0.4360	  6.2075	  0.0130
  0.4440	  6.0813	  0.0134
  0.4520	  5.9383	  0.0135
  0.4600	  5.8211	  0.0141
  0.4680	  5.6958	  0.0145
  0.4760	  5.5378	  0.0146
  0.4840	  5.4031	  0.0152
  0.4920	  5.2944	  0.0156
  0.5000	  5.1150	  0.0162
  0.5080	  4.8721	  0.0163
  0.5160	  4.6343	  0.0164
  0.5240	  4.3184	  0.0157
  0.5320	  3.9404	  0.0143
  0.5400	  3.5619	  0.0128
  0.5480	  3.2184	  0.0115
  0.5560	  2.9043	  0.0105
  0.5640	  2.5839	  0.0096
  0.5720	  2.3434	  0.0090
  0.5800	  2.1269	  0.0086
  0.5880	  1.9454	  0.0083
  0.5960	  1.7963	  0.0080
  0.6040	  1.6927	  0.0079
  0.6120	  1.5937	  0.0079
  0.6200	  1.5290	  0.0079
  0.6280	  1.4848	  0.0080
  0.6360	  1.4567	  0.0081
  0.6440	  1.4486	  0.0082
  0.6520	  1.4405	  0.0084
  0.6600	  1.4435	  0.0086
  0.6680	  1.4491	  0.0087
  0.6760	  1.4563	  0.0090
  0.6840	  1.4663	  0.0092
  0.6920	  1.5104	  0.0094
  0.7000	  1.5517	  0.0098
  0.7080	  1.6017	  0.0101
  0.7160	  1.6655	  0.0105
  0.7240	  1.7291	  0.0109
  0.7320	  1.8127	  0.0115
  0.7400	  1.8920	  0.0120
  0.7480	  1.9852	  0.0128
  0.7560	  2.0930	  0.0136
  0.7640	  2.1708	  0.0145
  0.7720	  2.2615	  0.0152
  0.7800	  2.3600	  0.0163
  0.7880	  2.4759	  0.0173
  0.7960	  0.0000	  0.0000
