# distance (nm)	f (kT)	df (kT)
  0.0040	  3.9859	  0.0104
  0.0120	  2.0458	  0.0045
  0.0200	  1.0931	  0.0033
  0.0280	  0.5266	  0.0029
  0.0360	  0.1855	  0.0028
  0.0440	  0.0207	  0.0028
  0.0520	  0.0000	  0.0000
  0.0600	  0.1113	  0.0032
  0.0680	  0.3628	  0.0036
  0.0760	  0.7341	  0.0043
  0.0840	  1.2157	  0.0052
  0.0920	  1.7967	  0.0065
  0.1000	  2.3885	  0.0081
  0.1080	  2.9218	  0.0101
  0.1160	  3.3648	  0.0122
  0.1240	  3.7331	  0.0144
  0.1320	  4.0591	  0.0164
  0.1400	  4.3151	  0.0180
  0.1480	  4.5525	  0.0194
  0.1560	  4.7629	  0.0207
  0.1640	  5.0024	  0.0223
  0.1720	  5.1392	  0.0227
  0.1800	  5.3303	  0.0237
  0.1880	  5.3919	  0.0231
  0.1960	  5.4732	  0.0228
  0.2040	  5.5449	  0.0222
  0.2120	  5.6218	  0.0217
  0.2200	  5.6268	  0.0204
  0.2280	  5.6849	  0.0196
  0.2360	  5.7035	  0.0184
  0.2440	  5.7147	  0.0172
  0.2520	  5.7408	  0.0161
  0.2600	  5.7566	  0.0149
  0.2680	  5.7607	  0.0138
  0.2760	  5.7871	  0.0128
  0.2840	  5.8257	  0.0119
  0.2920	  5.8616	  0.0111
  0.3000	  5.8932	  0.0103
  0.3080	  5.9706	  0.0098
  0.3160	  6.0476	  0.0093
  0.3240	  6.1682	  0.0089
  0.3320	  6.2549	  0.0086
  0.3400	  6.3982	  0.0083
  0.3480	  6.5401	  0.0082
  0.3560	  6.7072	  0.0081
  0.3640	  6.8783	  0.0080
  0.3720	  7.0539	  0.0080
  0.3800	  7.2661	  0.0081
  0.3880	  7.4657	  0.0081
  0.3960	  7.6872	  0.0082
  0.4040	  7.9247	  0.0084
  0.4120	  8.1640	  0.0086
  0.4200	  8.4083	  0.0088
  0.4280	  8.6545	  0.0090
  0.4360	  8.9159	  0.0092
  0.4440	  9.1879	  0.0095
  0.4520	  9.4377	  0.0097
  0.4600	  9.7257	  0.0101
  0.4680	  9.9993	  0.0104
  0.4760	 10.2421	  0.0106
  0.4840	 10.5234	  0.0109
  0.4920	 10.8086	  0.0112
  0.5000	 11.0761	  0.0114
  0.5080	 11.2980	  0.0114
  0.5160	 11.5363	  0.0115
  0.5240	 11.6980	  0.0113
  0.5320	 11.7600	  0.0107
  0.5400	 11.7679	  0.0098
  0.5480	 11.7685	  0.0089
  0.5560	 11.7841	  0.0080
  0.5640	 11.7947	  0.0072
  0.5720	 11.8781	  0.0066
  0.5800	 11.9896	  0.0062
  0.5880	 12.1520	  0.0058
  0.5960	 12.3521	  0.0056
  0.6040	 12.6034	  0.0055
  0.6120	 12.8758	  0.0054
  0.6200	 13.1841	  0.0054
  0.6280	 13.5184	  0.0055
  0.6360	 13.8770	  0.0056
  0.6440	 14.2525	  0.0057
  0.6520	 14.6339	  0.0058
  0.6600	 15.0322	  0.0060
  0.6680	 15.4236	  0.0062
  0.6760	 15.8270	  0.0064
  0.6840	 16.2273	  0.0066
  0.6920	 16.6525	  0.0068
  0.7000	 17.0796	  0.0070
  0.7080	 17.5084	  0.0073
  0.7160	 17.9572	  0.0076
  0.7240	 18.4048	  0.0079
  0.7320	 18.8849	  0.0084
  0.7400	 19.3485	  0.0088
  0.7480	 19.8410	  0.0094
  0.7560	 20.3382	  0.0100
  0.7640	 20.8232	  0.0107
  0.7720	 21.3025	  0.0113
  0.7800	 21.8035	  0.0121
  0.7880	 22.2978	  0.0129
  0.7960	 21.8033	  0.0076
