# distance (nm)	f (kT)	df (kT)
  0.0040	  4.5679	  0.0124
  0.0120	  2.7152	  0.0065
  0.0200	  1.8700	  0.0055
  0.0280	  1.4377	  0.0052
  0.0360	  1.2565	  0.0051
  0.0440	  1.2795	  0.0051
  0.0520	  1.4799	  0.0052
  0.0600	  1.8451	  0.0054
  0.0680	  2.3929	  0.0057
  0.0760	  3.0793	  0.0063
  0.0840	  3.8506	  0.0074
  0.0920	  4.5948	  0.0094
  0.1000	  5.2225	  0.0119
  0.1080	  5.7145	  0.0143
  0.1160	  6.1246	  0.0165
  0.1240	  6.5221	  0.0188
  0.1320	  6.8946	  0.0212
  0.1400	  7.1992	  0.0232
  0.1480	  7.4532	  0.0251
  0.1560	  7.6881	  0.0267
  0.1640	  7.8967	  0.0284
  0.1720	  8.0222	  0.0290
  0.1800	  8.1415	  0.0301
  0.1880	  8.0988	  0.0291
  0.1960	  8.1154	  0.0286
  0.2040	  8.1215	  0.0279
  0.2120	  8.0092	  0.0266
  0.2200	  7.9067	  0.0251
  0.2280	  7.8314	  0.0238
  0.2360	  7.6719	  0.0221
  0.2440	  7.5151	  0.0203
  0.2520	  7.3555	  0.0189
  0.2600	  7.1711	  0.0172
  0.2680	  6.9937	  0.0157
  0.2760	  6.8510	  0.0145
  0.2840	  6.6855	  0.0133
  0.2920	  6.5339	  0.0123
  0.3000	  6.3690	  0.0114
  0.3080	  6.2454	  0.0107
  0.3160	  6.1455	  0.0101
  0.3240	  6.0675	  0.0097
  0.3320	  5.9844	  0.0093
  0.3400	  5.9266	  0.0090
  0.3480	  5.9010	  0.0088
  0.3560	  5.8745	  0.0087
  0.3640	  5.8751	  0.0086
  0.3720	  5.8650	  0.0086
  0.3800	  5.9019	  0.0086
  0.3880	  5.9243	  0.0087
  0.3960	  5.9552	  0.0087
  0.4040	  6.0145	  0.0089
  0.4120	  6.0722	  0.0090
  0.4200	  6.1287	  0.0092
  0.4280	  6.1963	  0.0094
  0.4360	  6.2623	  0.0096
  0.4440	  6.3421	  0.0099
  0.4520	  6.3894	  0.0101
  0.4600	  6.4730	  0.0104
  0.4680	  6.5403	  0.0107
  0.4760	  6.5848	  0.0109
  0.4840	  6.6413	  0.0112
  0.4920	  6.6977	  0.0115
  0.5000	  6.7446	  0.0118
  0.5080	  6.7738	  0.0119
  0.5160	  6.8192	  0.0122
  0.5240	  6.8257	  0.0122
  0.5320	  6.7629	  0.0119
  0.5400	  6.5890	  0.0112
  0.5480	  6.3460	  0.0103
  0.5560	  6.0445	  0.0094
  0.5640	  5.7083	  0.0085
  0.5720	  5.4165	  0.0078
  0.5800	  5.1346	  0.0073
  0.5880	  4.9192	  0.0070
  0.5960	  4.7467	  0.0068
  0.6040	  4.6216	  0.0066
  0.6120	  4.5328	  0.0066
  0.6200	  4.4836	  0.0065
  0.6280	  4.4656	  0.0066
  0.6360	  4.4683	  0.0066
  0.6440	  4.4945	  0.0067
  0.6520	  4.5319	  0.0068
  0.6600	  4.5746	  0.0070
  0.6680	  4.6133	  0.0071
  0.6760	  4.6595	  0.0073
  0.6840	  4.7008	  0.0075
  0.6920	  4.7556	  0.0077
  0.7000	  4.8006	  0.0079
  0.7080	  4.8466	  0.0081
  0.7160	  4.9077	  0.0084
  0.7240	  4.9818	  0.0087
  0.7320	  5.0652	  0.0091
  0.7400	  5.1385	  0.0095
  0.7480	  5.2475	  0.0101
  0.7560	  5.3642	  0.0106
  0.7640	  5.4762	  0.0113
  0.7720	  5.5836	  0.0120
  0.7800	  5.7090	  0.0128
  0.7880	  5.7859	  0.0134
  0.7960	  0.0000	  0.0000
