# distance (nm)	f (kT)	df (kT)
  0.0040	  5.8280	  0.0115
  0.0120	  3.7226	  0.0068
  0.0200	  2.5864	  0.0061
  0.0280	  1.8320	  0.0059
  0.0360	  1.3019	  0.0058
  0.0440	  0.9469	  0.0058
  0.0520	  0.7361	  0.0058
  0.0600	  0.6570	  0.0060
  0.0680	  0.7184	  0.0062
  0.0760	  0.8991	  0.0066
  0.0840	  1.1902	  0.0072
  0.0920	  1.5801	  0.0082
  0.1000	  1.9789	  0.0095
  0.1080	  2.3178	  0.0112
  0.1160	  2.5670	  0.0132
  0.1240	  2.7430	  0.0152
  0.1320	  2.8756	  0.0171
  0.1400	  2.9375	  0.0186
  0.1480	  2.9827	  0.0200
  0.1560	  3.0009	  0.0212
  0.1640	  3.0471	  0.0228
  0.1720	  2.9924	  0.0232
  0.1800	  2.9892	  0.0242
  0.1880	  2.8575	  0.0236
  0.1960	  2.7474	  0.0233
  0.2040	  2.6259	  0.0227
  0.2120	  2.5085	  0.0222
  0.2200	  2.3239	  0.0209
  0.2280	  2.1876	  0.0201
  0.2360	  2.0126	  0.0190
  0.2440	  1.8328	  0.0178
  0.2520	  1.6669	  0.0167
  0.2600	  1.4890	  0.0156
  0.2680	  1.3019	  0.0144
  0.2760	  1.1359	  0.0136
  0.2840	  0.9835	  0.0127
  0.2920	  0.8266	  0.0119
  0.3000	  0.6654	  0.0112
  0.3080	  0.5496	  0.0107
  0.3160	  0.4352	  0.0102
  0.3240	  0.3635	  0.0099
  0.3320	  0.2578	  0.0095
  0.3400	  0.2103	  0.0093
  0.3480	  0.1591	  0.0092
  0.3560	  0.1345	  0.0091
  0.3640	  0.1132	  0.0090
  0.3720	  0.0970	  0.0089
  0.3800	  0.1157	  0.0090
  0.3880	  0.1235	  0.0091
  0.3960	  0.1532	  0.0091
  0.4040	  0.1990	  0.0093
  0.4120	  0.2459	  0.0094
  0.4200	  0.2973	  0.0096
  0.4280	  0.3519	  0.0098
  0.4360	  0.4204	  0.0100
  0.4440	  0.5004	  0.0103
  0.4520	  0.5580	  0.0104
  0.4600	  0.6531	  0.0108
  0.4680	  0.7349	  0.0110
  0.4760	  0.7850	  0.0112
  0.4840	  0.8741	  0.0114
  0.4920	  0.9671	  0.0117
  0.5000	  1.0422	  0.0119
  0.5080	  1.0710	  0.0119
  0.5160	  1.1169	  0.0121
  0.5240	  1.0838	  0.0119
  0.5320	  0.9512	  0.0113
  0.5400	  0.7671	  0.0104
  0.5480	  0.5755	  0.0095
  0.5560	  0.3987	  0.0087
  0.5640	  0.2173	  0.0079
  0.5720	  0.1095	  0.0074
  0.5800	  0.0296	  0.0070
  0.5880	  0.0000	  0.0000
  0.5960	  0.0084	  0.0065
  0.6040	  0.0676	  0.0064
  0.6120	  0.1484	  0.0064
  0.6200	  0.2648	  0.0064
  0.6280	  0.4069	  0.0064
  0.6360	  0.5738	  0.0065
  0.6440	  0.7569	  0.0066
  0.6520	  0.9461	  0.0067
  0.6600	  1.1515	  0.0068
  0.6680	  1.3507	  0.0070
  0.6760	  1.5619	  0.0071
  0.6840	  1.7697	  0.0073
  0.6920	  2.0028	  0.0075
  0.7000	  2.2380	  0.0077
  0.7080	  2.4745	  0.0080
  0.7160	  2.7313	  0.0082
  0.7240	  2.9868	  0.0085
  0.7320	  3.2739	  0.0090
  0.7400	  3.5458	  0.0093
  0.7480	  3.8467	  0.0099
  0.7560	  4.1516	  0.0105
  0.7640	  4.4436	  0.0111
  0.7720	  4.7307	  0.0117
  0.7800	  5.0401	  0.0125
  0.7880	  5.3412	  0.0132
  0.7960	  4.2090	  0.0072
