# distance (nm)	f (kT)	df (kT)
  0.0040	  3.0882	  0.0103
  0.0120	  1.2175	  0.0043
  0.0200	  0.3971	  0.0031
  0.0280	  0.0408	  0.0027
  0.0360	  0.0000	  0.0000
  0.0440	  0.2408	  0.0026
  0.0520	  0.7427	  0.0028
  0.0600	  1.4908	  0.0032
  0.0680	  2.4291	  0.0042
  0.0760	  3.3900	  0.0060
  0.0840	  4.2421	  0.0085
  0.0920	  4.9573	  0.0109
  0.1000	  5.6201	  0.0135
  0.1080	  6.2696	  0.0163
  0.1160	  6.8437	  0.0190
  0.1240	  7.4262	  0.0222
  0.1320	  7.9524	  0.0255
  0.1400	  8.4313	  0.0285
  0.1480	  8.8430	  0.0313
  0.1560	  9.1701	  0.0333
  0.1640	  9.5074	  0.0369
  0.1720	  9.7418	  0.0375
  0.1800	  9.9276	  0.0385
  0.1880	  9.9026	  0.0373
  0.1960	  9.9714	  0.0362
  0.2040	  9.9678	  0.0360
  0.2120	  9.8700	  0.0339
  0.2200	  9.7238	  0.0319
  0.2280	  9.6394	  0.0300
  0.2360	  9.4581	  0.0275
  0.2440	  9.2313	  0.0246
  0.2520	  9.0392	  0.0226
  0.2600	  8.8119	  0.0200
  0.2680	  8.6119	  0.0179
  0.2760	  8.4788	  0.0164
  0.2840	  8.2879	  0.0146
  0.2920	  8.1411	  0.0131
  0.3000	  8.0158	  0.0119
  0.3080	  7.9422	  0.0109
  0.3160	  7.9035	  0.0102
  0.3240	  7.9119	  0.0096
  0.3320	  7.9296	  0.0090
  0.3400	  7.9811	  0.0086
  0.3480	  8.0824	  0.0084
  0.3560	  8.2020	  0.0082
  0.3640	  8.3522	  0.0081
  0.3720	  8.5057	  0.0080
  0.3800	  8.7322	  0.0081
  0.3880	  8.9388	  0.0081
  0.3960	  9.1703	  0.0082
  0.4040	  9.4317	  0.0084
  0.4120	  9.7006	  0.0086
  0.4200	  9.9763	  0.0088
  0.4280	 10.2738	  0.0091
  0.4360	 10.5542	  0.0093
  0.4440	 10.8809	  0.0097
  0.4520	 11.1658	  0.0099
  0.4600	 11.4914	  0.0103
  0.4680	 11.7989	  0.0107
  0.4760	 12.0952	  0.0109
  0.4840	 12.4169	  0.0113
  0.4920	 12.7308	  0.0117
  0.5000	 13.0442	  0.0120
  0.5080	 13.3389	  0.0122
  0.5160	 13.6724	  0.0127
  0.5240	 13.9766	  0.0129
  0.5320	 14.2656	  0.0131
  0.5400	 14.5135	  0.0128
  0.5480	 14.7026	  0.0120
  0.5560	 14.7908	  0.0106
  0.5640	 14.7442	  0.0091
  0.5720	 14.6680	  0.0079
  0.5800	 14.5934	  0.0070
  0.5880	 14.5930	  0.0064
  0.5960	 14.6447	  0.0060
  0.6040	 14.7628	  0.0057
  0.6120	 14.9381	  0.0056
  0.6200	 15.1861	  0.0055
  0.6280	 15.4744	  0.0055
  0.6360	 15.8068	  0.0056
  0.6440	 16.1786	  0.0057
  0.6520	 16.5738	  0.0059
  0.6600	 16.9828	  0.0061
  0.6680	 17.3963	  0.0063
  0.6760	 17.8268	  0.0065
  0.6840	 18.2591	  0.0067
  0.6920	 18.7070	  0.0070
  0.7000	 19.1442	  0.0072
  0.7080	 19.5855	  0.0075
  0.7160	 20.0206	  0.0078
  0.7240	 20.4752	  0.0082
  0.7320	 20.9530	  0.0086
  0.7400	 21.4111	  0.0091
  0.7480	 21.9289	  0.0097
  0.7560	 22.4317	  0.0104
  0.7640	 22.9554	  0.0112
  0.7720	 23.4795	  0.0120
  0.7800	 23.9929	  0.0129
  0.7880	 24.4871	  0.0137
  0.7960	 24.1004	  0.0083
