# distance (nm)	f (kT)	df (kT)
  0.0040	 22.8195	  0.0374
  0.0120	 20.5782	  0.0233
  0.0200	 19.2338	  0.0212
  0.0280	 18.2511	  0.0206
  0.0360	 17.4791	  0.0204
  0.0440	 16.8665	  0.0204
  0.0520	 16.3584	  0.0206
  0.0600	 15.9869	  0.0210
  0.0680	 15.7224	  0.0218
  0.0760	 15.5295	  0.0231
  0.0840	 15.4632	  0.0253
  0.0920	 15.4830	  0.0288
  0.1000	 15.5365	  0.0338
  0.1080	 15.6114	  0.0401
  0.1160	 15.6841	  0.0463
  0.1240	 15.6845	  0.0537
  0.1320	 15.7814	  0.0624
  0.1400	 15.5733	  0.0638
  0.1480	 15.3845	  0.0692
  0.1560	 15.1491	  0.0695
  0.1640	 15.1327	  0.0816
  0.1720	 14.7868	  0.0784
  0.1800	 14.6690	  0.0832
  0.1880	 14.3265	  0.0819
  0.1960	 14.0314	  0.0793
  0.2040	 13.7824	  0.0821
  0.2120	 13.3989	  0.0744
  0.2200	 13.0595	  0.0728
  0.2280	 12.7524	  0.0714
  0.2360	 12.3612	  0.0660
  0.2440	 12.0092	  0.0626
  0.2520	 11.7144	  0.0610
  0.2600	 11.3988	  0.0565
  0.2680	 11.0509	  0.0526
  0.2760	 10.6866	  0.0506
  0.2840	 10.4363	  0.0478
  0.2920	 10.0704	  0.0446
  0.3000	  9.7959	  0.0431
  0.3080	  9.4304	  0.0424
  0.3160	  9.0875	  0.0392
  0.3240	  8.8847	  0.0397
  0.3320	  8.6022	  0.0372
  0.3400	  8.4410	  0.0374
  0.3480	  8.1760	  0.0361
  0.3560	  7.9405	  0.0363
  0.3640	  7.6995	  0.0355
  0.3720	  7.5145	  0.0369
  0.3800	  7.3399	  0.0370
  0.3880	  7.2190	  0.0380
  0.3960	  7.0086	  0.0369
  0.4040	  6.7891	  0.0386
  0.4120	  6.6669	  0.0374
  0.4200	  6.5363	  0.0396
  0.4280	  6.3407	  0.0404
  0.4360	  6.2826	  0.0418
  0.4440	  6.0890	  0.0423
  0.4520	  5.9940	  0.0432
  0.4600	  5.8561	  0.0440
  0.4680	  5.8104	  0.0460
  0.4760	  5.5626	  0.0454
  0.4840	  5.4518	  0.0499
  0.4920	  5.2638	  0.0498
  0.5000	  5.1154	  0.0503
  0.5080	  4.9733	  0.0511
  0.5160	  4.6349	  0.0514
  0.5240	  4.3495	  0.0509
  0.5320	  4.0083	  0.0452
  0.5400	  3.6022	  0.0410
  0.5480	  3.2262	  0.0363
  0.5560	  2.9428	  0.0331
  0.5640	  2.6062	  0.0301
  0.5720	  2.3529	  0.0281
  0.5800	  2.1343	  0.0268
  0.5880	  1.9601	  0.0261
  0.5960	  1.8213	  0.0253
  0.6040	  1.7248	  0.0249
  0.6120	  1.6523	  0.0247
  0.6200	  1.5571	  0.0249
  0.6280	  1.5382	  0.0252
  0.6360	  1.4814	  0.0255
  0.6440	  1.5047	  0.0255
  0.6520	  1.4519	  0.0262
  0.6600	  1.4639	  0.0270
  0.6680	  1.4633	  0.0276
  0.6760	  1.4882	  0.0287
  0.6840	  1.5446	  0.0291
  0.6920	  1.5488	  0.0293
  0.7000	  1.5768	  0.0304
  0.7080	  1.6490	  0.0315
  0.7160	  1.6781	  0.0332
  0.7240	  1.7398	  0.0343
  0.7320	  1.8820	  0.0358
  0.7400	  1.9132	  0.0390
  0.7480	  2.0168	  0.0413
  0.7560	  2.1433	  0.0420
  0.7640	  2.2282	  0.0453
  0.7720	  2.3291	  0.0475
  0.7800	  2.3662	  0.0518
  0.7880	  2.5760	  0.0540
  0.7960	  0.0000	  0.0000
