# distance (nm)	f (kT)	df (kT)
  0.0040	 14.4878	  0.0349
  0.0120	 12.3287	  0.0196
  0.0200	 11.1019	  0.0171
  0.0280	 10.2659	  0.0163
  0.0360	  9.6771	  0.0161
  0.0440	  9.2875	  0.0161
  0.0520	  9.0543	  0.0162
  0.0600	  9.0095	  0.0167
  0.0680	  9.1235	  0.0175
  0.0760	  9.3524	  0.0188
  0.0840	  9.7270	  0.0212
  0.0920	 10.0798	  0.0253
  0.1000	 10.3677	  0.0312
  0.1080	 10.5740	  0.0382
  0.1160	 10.5825	  0.0429
  0.1240	 10.7092	  0.0503
  0.1320	 10.8474	  0.0589
  0.1400	 10.6909	  0.0608
  0.1480	 10.7012	  0.0673
  0.1560	 10.4930	  0.0681
  0.1640	 10.7003	  0.0808
  0.1720	 10.3332	  0.0774
  0.1800	 10.2801	  0.0821
  0.1880	  9.9710	  0.0800
  0.1960	  9.6477	  0.0761
  0.2040	  9.5982	  0.0799
  0.2120	  9.1064	  0.0713
  0.2200	  8.8339	  0.0691
  0.2280	  8.5348	  0.0663
  0.2360	  8.2079	  0.0615
  0.2440	  7.8624	  0.0570
  0.2520	  7.5735	  0.0543
  0.2600	  7.1503	  0.0489
  0.2680	  6.8093	  0.0450
  0.2760	  6.4981	  0.0421
  0.2840	  6.1689	  0.0391
  0.2920	  5.8060	  0.0354
  0.3000	  5.5261	  0.0335
  0.3080	  5.2395	  0.0315
  0.3160	  4.9335	  0.0293
  0.3240	  4.7285	  0.0285
  0.3320	  4.4678	  0.0270
  0.3400	  4.3256	  0.0269
  0.3480	  4.1112	  0.0260
  0.3560	  3.9434	  0.0257
  0.3640	  3.7515	  0.0249
  0.3720	  3.6496	  0.0251
  0.3800	  3.5612	  0.0254
  0.3880	  3.5104	  0.0261
  0.3960	  3.3348	  0.0256
  0.4040	  3.2642	  0.0261
  0.4120	  3.1630	  0.0262
  0.4200	  3.1290	  0.0270
  0.4280	  3.0636	  0.0277
  0.4360	  3.0475	  0.0285
  0.4440	  2.9765	  0.0291
  0.4520	  2.9232	  0.0295
  0.4600	  2.8748	  0.0303
  0.4680	  2.8959	  0.0318
  0.4760	  2.7809	  0.0316
  0.4840	  2.7969	  0.0330
  0.4920	  2.7068	  0.0330
  0.5000	  2.6976	  0.0341
  0.5080	  2.6473	  0.0345
  0.5160	  2.6157	  0.0353
  0.5240	  2.5824	  0.0354
  0.5320	  2.3895	  0.0335
  0.5400	  2.1258	  0.0312
  0.5480	  1.8051	  0.0286
  0.5560	  1.4796	  0.0259
  0.5640	  1.0901	  0.0229
  0.5720	  0.8003	  0.0210
  0.5800	  0.5454	  0.0196
  0.5880	  0.3670	  0.0187
  0.5960	  0.2079	  0.0180
  0.6040	  0.0921	  0.0175
  0.6120	  0.0308	  0.0172
  0.6200	  0.0000	  0.0000
  0.6280	  0.0231	  0.0173
  0.6360	  0.0527	  0.0175
  0.6440	  0.0933	  0.0177
  0.6520	  0.1585	  0.0181
  0.6600	  0.2430	  0.0185
  0.6680	  0.3290	  0.0190
  0.6760	  0.4417	  0.0197
  0.6840	  0.5341	  0.0202
  0.6920	  0.5912	  0.0206
  0.7000	  0.7007	  0.0212
  0.7080	  0.8187	  0.0221
  0.7160	  0.9489	  0.0229
  0.7240	  1.0797	  0.0238
  0.7320	  1.2682	  0.0253
  0.7400	  1.4054	  0.0263
  0.7480	  1.6044	  0.0282
  0.7560	  1.7211	  0.0292
  0.7640	  1.9269	  0.0316
  0.7720	  2.0874	  0.0333
  0.7800	  2.2746	  0.0355
  0.7880	  2.4958	  0.0387
  0.7960	  0.6634	  0.0178
