# distance (nm)	f (kT)	df (kT)
  0.0040	  4.1073	  0.0323
  0.0120	  2.2010	  0.0142
  0.0200	  1.2362	  0.0105
  0.0280	  0.6485	  0.0093
  0.0360	  0.2801	  0.0089
  0.0440	  0.0819	  0.0089
  0.0520	  0.0000	  0.0000
  0.0600	  0.0649	  0.0102
  0.0680	  0.2499	  0.0117
  0.0760	  0.5164	  0.0137
  0.0840	  0.9243	  0.0169
  0.0920	  1.4115	  0.0211
  0.1000	  1.9276	  0.0263
  0.1080	  2.4469	  0.0324
  0.1160	  2.8805	  0.0380
  0.1240	  3.2886	  0.0450
  0.1320	  3.7206	  0.0542
  0.1400	  3.8675	  0.0564
  0.1480	  4.0997	  0.0616
  0.1560	  4.2373	  0.0631
  0.1640	  4.6430	  0.0749
  0.1720	  4.6639	  0.0714
  0.1800	  4.9076	  0.0771
  0.1880	  4.9659	  0.0747
  0.1960	  5.0322	  0.0721
  0.2040	  5.1957	  0.0752
  0.2120	  5.1597	  0.0683
  0.2200	  5.2197	  0.0659
  0.2280	  5.2904	  0.0635
  0.2360	  5.2731	  0.0593
  0.2440	  5.2954	  0.0556
  0.2520	  5.3733	  0.0534
  0.2600	  5.4091	  0.0490
  0.2680	  5.4190	  0.0455
  0.2760	  5.4499	  0.0428
  0.2840	  5.5529	  0.0403
  0.2920	  5.5532	  0.0371
  0.3000	  5.6539	  0.0352
  0.3080	  5.7054	  0.0332
  0.3160	  5.7215	  0.0312
  0.3240	  5.8998	  0.0305
  0.3320	  5.9814	  0.0290
  0.3400	  6.1988	  0.0291
  0.3480	  6.3017	  0.0282
  0.3560	  6.4600	  0.0278
  0.3640	  6.6007	  0.0273
  0.3720	  6.8224	  0.0277
  0.3800	  7.0300	  0.0283
  0.3880	  7.2942	  0.0294
  0.3960	  7.4567	  0.0285
  0.4040	  7.6548	  0.0293
  0.4120	  7.8869	  0.0295
  0.4200	  8.1637	  0.0306
  0.4280	  8.3701	  0.0313
  0.4360	  8.6909	  0.0327
  0.4440	  8.8980	  0.0331
  0.4520	  9.1752	  0.0339
  0.4600	  9.4300	  0.0347
  0.4680	  9.7669	  0.0367
  0.4760	  9.9220	  0.0364
  0.4840	 10.2444	  0.0381
  0.4920	 10.4523	  0.0380
  0.5000	 10.7052	  0.0393
  0.5080	 10.9599	  0.0399
  0.5160	 11.1034	  0.0400
  0.5240	 11.2608	  0.0401
  0.5320	 11.2775	  0.0373
  0.5400	 11.2759	  0.0334
  0.5480	 11.2612	  0.0297
  0.5560	 11.3232	  0.0269
  0.5640	 11.3424	  0.0238
  0.5720	 11.4335	  0.0220
  0.5800	 11.5786	  0.0205
  0.5880	 11.7807	  0.0197
  0.5960	 12.0030	  0.0190
  0.6040	 12.2685	  0.0186
  0.6120	 12.5651	  0.0184
  0.6200	 12.8607	  0.0184
  0.6280	 13.2225	  0.0187
  0.6360	 13.5605	  0.0190
  0.6440	 13.9441	  0.0194
  0.6520	 14.2984	  0.0199
  0.6600	 14.7012	  0.0205
  0.6680	 15.0892	  0.0212
  0.6760	 15.5159	  0.0220
  0.6840	 15.9348	  0.0227
  0.6920	 16.3125	  0.0231
  0.7000	 16.7349	  0.0240
  0.7080	 17.1840	  0.0249
  0.7160	 17.6159	  0.0261
  0.7240	 18.0611	  0.0273
  0.7320	 18.5733	  0.0293
  0.7400	 19.0191	  0.0308
  0.7480	 19.5106	  0.0331
  0.7560	 19.9919	  0.0344
  0.7640	 20.4800	  0.0370
  0.7720	 20.9663	  0.0391
  0.7800	 21.4200	  0.0419
  0.7880	 21.9782	  0.0456
  0.7960	 21.4106	  0.0256
