# distance (nm)	f (kT)	df (kT)
  0.0040	 10.5249	  0.0355
  0.0120	  8.4061	  0.0205
  0.0200	  7.2099	  0.0181
  0.0280	  6.3905	  0.0174
  0.0360	  5.7987	  0.0172
  0.0440	  5.3841	  0.0172
  0.0520	  5.0977	  0.0174
  0.0600	  4.9708	  0.0178
  0.0680	  4.9762	  0.0186
  0.0760	  5.0767	  0.0199
  0.0840	  5.3254	  0.0220
  0.0920	  5.6368	  0.0251
  0.1000	  5.9589	  0.0292
  0.1080	  6.2453	  0.0350
  0.1160	  6.3708	  0.0404
  0.1240	  6.5269	  0.0472
  0.1320	  6.6872	  0.0559
  0.1400	  6.5758	  0.0578
  0.1480	  6.5899	  0.0629
  0.1560	  6.4430	  0.0641
  0.1640	  6.6240	  0.0760
  0.1720	  6.3842	  0.0724
  0.1800	  6.3662	  0.0778
  0.1880	  6.1620	  0.0753
  0.1960	  5.9475	  0.0727
  0.2040	  5.8859	  0.0758
  0.2120	  5.5462	  0.0685
  0.2200	  5.3540	  0.0662
  0.2280	  5.1622	  0.0636
  0.2360	  4.8866	  0.0595
  0.2440	  4.6427	  0.0555
  0.2520	  4.4585	  0.0531
  0.2600	  4.1837	  0.0488
  0.2680	  3.9308	  0.0454
  0.2760	  3.7112	  0.0425
  0.2840	  3.5119	  0.0402
  0.2920	  3.2524	  0.0368
  0.3000	  3.0717	  0.0352
  0.3080	  2.8708	  0.0332
  0.3160	  2.6300	  0.0312
  0.3240	  2.5375	  0.0304
  0.3320	  2.3484	  0.0292
  0.3400	  2.2953	  0.0291
  0.3480	  2.1461	  0.0283
  0.3560	  2.0499	  0.0279
  0.3640	  1.9296	  0.0273
  0.3720	  1.8981	  0.0275
  0.3800	  1.8570	  0.0280
  0.3880	  1.8656	  0.0287
  0.3960	  1.7632	  0.0282
  0.4040	  1.7301	  0.0286
  0.4120	  1.6928	  0.0289
  0.4200	  1.7185	  0.0297
  0.4280	  1.6910	  0.0302
  0.4360	  1.7462	  0.0314
  0.4440	  1.7117	  0.0318
  0.4520	  1.7316	  0.0324
  0.4600	  1.7305	  0.0332
  0.4680	  1.8128	  0.0348
  0.4760	  1.7313	  0.0345
  0.4840	  1.8082	  0.0358
  0.4920	  1.7709	  0.0358
  0.5000	  1.7816	  0.0370
  0.5080	  1.7929	  0.0373
  0.5160	  1.7411	  0.0374
  0.5240	  1.7019	  0.0375
  0.5320	  1.4823	  0.0353
  0.5400	  1.2356	  0.0325
  0.5480	  0.9480	  0.0294
  0.5560	  0.7254	  0.0268
  0.5640	  0.4585	  0.0241
  0.5720	  0.2750	  0.0224
  0.5800	  0.1358	  0.0211
  0.5880	  0.0664	  0.0203
  0.5960	  0.0099	  0.0197
  0.6040	  0.0000	  0.0000
  0.6120	  0.0284	  0.0191
  0.6200	  0.0705	  0.0190
  0.6280	  0.1702	  0.0192
  0.6360	  0.2571	  0.0194
  0.6440	  0.3720	  0.0197
  0.6520	  0.4824	  0.0201
  0.6600	  0.6325	  0.0205
  0.6680	  0.7715	  0.0211
  0.6760	  0.9416	  0.0218
  0.6840	  1.1013	  0.0223
  0.6920	  1.2185	  0.0227
  0.7000	  1.3902	  0.0234
  0.7080	  1.5757	  0.0243
  0.7160	  1.7636	  0.0252
  0.7240	  1.9531	  0.0262
  0.7320	  2.2040	  0.0278
  0.7400	  2.4093	  0.0289
  0.7480	  2.6557	  0.0309
  0.7560	  2.8552	  0.0321
  0.7640	  3.1007	  0.0346
  0.7720	  3.3229	  0.0364
  0.7800	  3.5517	  0.0387
  0.7880	  3.8331	  0.0423
  0.7960	  2.3468	  0.0206
