# distance (nm)	f (kT)	df (kT)
  0.0040	  4.3213	  0.0384
  0.0120	  2.2898	  0.0254
  0.0200	  1.2220	  0.0236
  0.0280	  0.5676	  0.0230
  0.0360	  0.1845	  0.0229
  0.0440	  0.0301	  0.0228
  0.0520	  0.0660	  0.0230
  0.0600	  0.3237	  0.0233
  0.0680	  0.7619	  0.0240
  0.0760	  1.3119	  0.0253
  0.0840	  1.9512	  0.0285
  0.0920	  2.4422	  0.0334
  0.1000	  2.8295	  0.0393
  0.1080	  3.1851	  0.0458
  0.1160	  3.3635	  0.0501
  0.1240	  3.6678	  0.0584
  0.1320	  4.0252	  0.0682
  0.1400	  4.0366	  0.0700
  0.1480	  4.2159	  0.0777
  0.1560	  4.1727	  0.0786
  0.1640	  4.6259	  0.0957
  0.1720	  4.2950	  0.0890
  0.1800	  4.4241	  0.0953
  0.1880	  4.1876	  0.0914
  0.1960	  3.9527	  0.0856
  0.2040	  4.0979	  0.0931
  0.2120	  3.6376	  0.0817
  0.2200	  3.4692	  0.0782
  0.2280	  3.2274	  0.0749
  0.2360	  3.0487	  0.0705
  0.2440	  2.7429	  0.0657
  0.2520	  2.5192	  0.0621
  0.2600	  2.1565	  0.0552
  0.2680	  1.9042	  0.0511
  0.2760	  1.6697	  0.0478
  0.2840	  1.4103	  0.0442
  0.2920	  1.1101	  0.0404
  0.3000	  0.9253	  0.0384
  0.3080	  0.7299	  0.0363
  0.3160	  0.5353	  0.0343
  0.3240	  0.4080	  0.0333
  0.3320	  0.2643	  0.0320
  0.3400	  0.2269	  0.0318
  0.3480	  0.1307	  0.0310
  0.3560	  0.0828	  0.0307
  0.3640	  0.0000	  0.0000
  0.3720	  0.0179	  0.0302
  0.3800	  0.0715	  0.0305
  0.3880	  0.1472	  0.0311
  0.3960	  0.1045	  0.0306
  0.4040	  0.1731	  0.0311
  0.4120	  0.2118	  0.0313
  0.4200	  0.3084	  0.0320
  0.4280	  0.3927	  0.0326
  0.4360	  0.4976	  0.0333
  0.4440	  0.5814	  0.0339
  0.4520	  0.6481	  0.0343
  0.4600	  0.7497	  0.0350
  0.4680	  0.9023	  0.0364
  0.4760	  0.9423	  0.0363
  0.4840	  1.0827	  0.0376
  0.4920	  1.1338	  0.0376
  0.5000	  1.2844	  0.0388
  0.5080	  1.3593	  0.0392
  0.5160	  1.5072	  0.0404
  0.5240	  1.6125	  0.0410
  0.5320	  1.6245	  0.0400
  0.5400	  1.5723	  0.0380
  0.5480	  1.4872	  0.0356
  0.5560	  1.2819	  0.0329
  0.5640	  0.9811	  0.0300
  0.5720	  0.7653	  0.0283
  0.5800	  0.5938	  0.0270
  0.5880	  0.4905	  0.0262
  0.5960	  0.4203	  0.0256
  0.6040	  0.3894	  0.0252
  0.6120	  0.4264	  0.0250
  0.6200	  0.5072	  0.0250
  0.6280	  0.6443	  0.0251
  0.6360	  0.8027	  0.0252
  0.6440	  0.9673	  0.0254
  0.6520	  1.1715	  0.0257
  0.6600	  1.3820	  0.0260
  0.6680	  1.6025	  0.0264
  0.6760	  1.8567	  0.0269
  0.6840	  2.0778	  0.0273
  0.6920	  2.2751	  0.0276
  0.7000	  2.5107	  0.0282
  0.7080	  2.7685	  0.0288
  0.7160	  3.0153	  0.0295
  0.7240	  3.2783	  0.0302
  0.7320	  3.5960	  0.0315
  0.7400	  3.8455	  0.0323
  0.7480	  4.1862	  0.0340
  0.7560	  4.4298	  0.0348
  0.7640	  4.7905	  0.0369
  0.7720	  5.0805	  0.0384
  0.7800	  5.4003	  0.0405
  0.7880	  5.7756	  0.0436
  0.7960	  4.6525	  0.0275
