# distance (nm)	f (kT)	df (kT)
  0.0040	  7.5618	  0.0354
  0.0120	  5.5104	  0.0206
  0.0200	  4.4515	  0.0183
  0.0280	  3.8426	  0.0176
  0.0360	  3.5513	  0.0174
  0.0440	  3.5439	  0.0174
  0.0520	  3.7875	  0.0176
  0.0600	  4.3025	  0.0182
  0.0680	  4.9772	  0.0201
  0.0760	  5.6599	  0.0242
  0.0840	  6.2822	  0.0308
  0.0920	  6.7218	  0.0373
  0.1000	  7.0935	  0.0443
  0.1080	  7.5162	  0.0534
  0.1160	  7.7778	  0.0595
  0.1240	  8.1128	  0.0703
  0.1320	  8.5879	  0.0866
  0.1400	  8.6360	  0.0883
  0.1480	  8.8266	  0.0992
  0.1560	  8.7727	  0.0981
  0.1640	  9.3044	  0.1396
  0.1720	  8.8095	  0.1152
  0.1800	  8.9597	  0.1261
  0.1880	  8.5673	  0.1172
  0.1960	  8.2189	  0.1091
  0.2040	  8.3436	  0.1227
  0.2120	  7.6292	  0.1051
  0.2200	  7.3899	  0.0986
  0.2280	  6.9382	  0.0920
  0.2360	  6.6597	  0.0911
  0.2440	  6.1006	  0.0802
  0.2520	  5.7036	  0.0742
  0.2600	  5.1764	  0.0641
  0.2680	  4.7557	  0.0589
  0.2760	  4.3559	  0.0537
  0.2840	  3.9126	  0.0488
  0.2920	  3.4227	  0.0428
  0.3000	  3.1133	  0.0399
  0.3080	  2.7793	  0.0369
  0.3160	  2.4658	  0.0343
  0.3240	  2.2063	  0.0324
  0.3320	  1.9505	  0.0307
  0.3400	  1.8145	  0.0302
  0.3480	  1.6241	  0.0292
  0.3560	  1.5069	  0.0286
  0.3640	  1.3101	  0.0275
  0.3720	  1.2538	  0.0276
  0.3800	  1.2489	  0.0281
  0.3880	  1.2578	  0.0288
  0.3960	  1.1622	  0.0282
  0.4040	  1.1802	  0.0288
  0.4120	  1.1672	  0.0291
  0.4200	  1.2044	  0.0299
  0.4280	  1.2716	  0.0308
  0.4360	  1.2834	  0.0316
  0.4440	  1.3569	  0.0325
  0.4520	  1.3421	  0.0329
  0.4600	  1.4159	  0.0339
  0.4680	  1.5103	  0.0356
  0.4760	  1.5120	  0.0357
  0.4840	  1.5924	  0.0371
  0.4920	  1.5949	  0.0373
  0.5000	  1.6970	  0.0391
  0.5080	  1.7182	  0.0395
  0.5160	  1.8602	  0.0415
  0.5240	  1.8687	  0.0422
  0.5320	  1.8634	  0.0418
  0.5400	  1.8620	  0.0409
  0.5480	  1.9120	  0.0399
  0.5560	  1.7060	  0.0353
  0.5640	  1.3525	  0.0296
  0.5720	  0.9901	  0.0262
  0.5800	  0.6839	  0.0238
  0.5880	  0.4501	  0.0222
  0.5960	  0.2469	  0.0210
  0.6040	  0.0868	  0.0201
  0.6120	  0.0107	  0.0196
  0.6200	  0.0000	  0.0000
  0.6280	  0.0456	  0.0195
  0.6360	  0.1343	  0.0197
  0.6440	  0.2274	  0.0199
  0.6520	  0.3743	  0.0204
  0.6600	  0.5201	  0.0209
  0.6680	  0.6823	  0.0215
  0.6760	  0.8954	  0.0223
  0.6840	  1.0592	  0.0229
  0.6920	  1.2111	  0.0234
  0.7000	  1.3833	  0.0241
  0.7080	  1.5924	  0.0251
  0.7160	  1.7660	  0.0259
  0.7240	  1.9682	  0.0270
  0.7320	  2.2175	  0.0287
  0.7400	  2.3779	  0.0297
  0.7480	  2.6853	  0.0321
  0.7560	  2.8589	  0.0331
  0.7640	  3.1795	  0.0363
  0.7720	  3.4023	  0.0383
  0.7800	  3.6601	  0.0411
  0.7880	  4.0012	  0.0453
  0.7960	  2.6232	  0.0222
