# distance (nm)	f (kT)	df (kT)
  0.0040	  3.5306	  0.0319
  0.0120	  1.5881	  0.0137
  0.0200	  0.6508	  0.0099
  0.0280	  0.1666	  0.0087
  0.0360	  0.0000	  0.0000
  0.0440	  0.1182	  0.0084
  0.0520	  0.4875	  0.0089
  0.0600	  1.1281	  0.0102
  0.0680	  1.9296	  0.0133
  0.0760	  2.7423	  0.0190
  0.0840	  3.4936	  0.0270
  0.0920	  4.0623	  0.0342
  0.1000	  4.5617	  0.0418
  0.1080	  5.1138	  0.0515
  0.1160	  5.5051	  0.0577
  0.1240	  5.9658	  0.0689
  0.1320	  6.5681	  0.0853
  0.1400	  6.7448	  0.0872
  0.1480	  7.0612	  0.0983
  0.1560	  7.1472	  0.0969
  0.1640	  7.8056	  0.1384
  0.1720	  7.4431	  0.1139
  0.1800	  7.7142	  0.1252
  0.1880	  7.4590	  0.1162
  0.1960	  7.2373	  0.1078
  0.2040	  7.4855	  0.1219
  0.2120	  6.9050	  0.1041
  0.2200	  6.7951	  0.0977
  0.2280	  6.4707	  0.0908
  0.2360	  6.3240	  0.0898
  0.2440	  5.8868	  0.0789
  0.2520	  5.6142	  0.0731
  0.2600	  5.2186	  0.0626
  0.2680	  4.9238	  0.0574
  0.2760	  4.6552	  0.0521
  0.2840	  4.3414	  0.0470
  0.2920	  3.9784	  0.0408
  0.3000	  3.7972	  0.0378
  0.3080	  3.5909	  0.0347
  0.3160	  3.4051	  0.0319
  0.3240	  3.2731	  0.0300
  0.3320	  3.1451	  0.0282
  0.3400	  3.1393	  0.0277
  0.3480	  3.0744	  0.0265
  0.3560	  3.0835	  0.0260
  0.3640	  3.0168	  0.0249
  0.3720	  3.0886	  0.0250
  0.3800	  3.2121	  0.0256
  0.3880	  3.3488	  0.0264
  0.3960	  3.3814	  0.0258
  0.4040	  3.5265	  0.0265
  0.4120	  3.6428	  0.0268
  0.4200	  3.8098	  0.0277
  0.4280	  4.0031	  0.0287
  0.4360	  4.1439	  0.0296
  0.4440	  4.3427	  0.0306
  0.4520	  4.4570	  0.0311
  0.4600	  4.6587	  0.0322
  0.4680	  4.8811	  0.0340
  0.4760	  5.0145	  0.0342
  0.4840	  5.2204	  0.0357
  0.4920	  5.3531	  0.0359
  0.5000	  5.5840	  0.0378
  0.5080	  5.7328	  0.0382
  0.5160	  6.0050	  0.0403
  0.5240	  6.1392	  0.0411
  0.5320	  6.2635	  0.0406
  0.5400	  6.3890	  0.0398
  0.5480	  6.5725	  0.0389
  0.5560	  6.4943	  0.0340
  0.5640	  6.2689	  0.0282
  0.5720	  6.0343	  0.0245
  0.5800	  5.8558	  0.0220
  0.5880	  5.7495	  0.0202
  0.5960	  5.6742	  0.0189
  0.6040	  5.6416	  0.0180
  0.6120	  5.6924	  0.0175
  0.6200	  5.8108	  0.0174
  0.6280	  5.9844	  0.0175
  0.6360	  6.2004	  0.0178
  0.6440	  6.4216	  0.0180
  0.6520	  6.6967	  0.0185
  0.6600	  6.9704	  0.0191
  0.6680	  7.2595	  0.0197
  0.6760	  7.6018	  0.0207
  0.6840	  7.8933	  0.0213
  0.6920	  8.1731	  0.0219
  0.7000	  8.4740	  0.0226
  0.7080	  8.8121	  0.0238
  0.7160	  9.1123	  0.0246
  0.7240	  9.4434	  0.0258
  0.7320	  9.8214	  0.0275
  0.7400	 10.1090	  0.0286
  0.7480	 10.5435	  0.0310
  0.7560	 10.8477	  0.0321
  0.7640	 11.2960	  0.0355
  0.7720	 11.6472	  0.0375
  0.7800	 12.0307	  0.0403
  0.7880	 12.5029	  0.0447
  0.7960	 11.6332	  0.0235
