# distance (nm)	f (kT)	df (kT)
  0.0040	  4.6686	  0.0327
  0.0120	  2.7022	  0.0149
  0.0200	  1.6642	  0.0115
  0.0280	  0.9960	  0.0104
  0.0360	  0.5390	  0.0100
  0.0440	  0.2438	  0.0100
  0.0520	  0.0539	  0.0103
  0.0600	  0.0000	  0.0000
  0.0680	  0.0540	  0.0125
  0.0760	  0.1775	  0.0146
  0.0840	  0.4309	  0.0179
  0.0920	  0.7691	  0.0225
  0.1000	  1.1406	  0.0285
  0.1080	  1.5338	  0.0360
  0.1160	  1.9310	  0.0427
  0.1240	  2.2568	  0.0507
  0.1320	  2.6713	  0.0596
  0.1400	  2.7842	  0.0609
  0.1480	  2.9126	  0.0665
  0.1560	  3.0188	  0.0669
  0.1640	  3.3257	  0.0791
  0.1720	  3.2872	  0.0763
  0.1800	  3.4885	  0.0812
  0.1880	  3.4688	  0.0798
  0.1960	  3.4952	  0.0771
  0.2040	  3.5729	  0.0797
  0.2120	  3.5137	  0.0723
  0.2200	  3.4919	  0.0709
  0.2280	  3.5012	  0.0692
  0.2360	  3.4287	  0.0640
  0.2440	  3.3998	  0.0602
  0.2520	  3.4190	  0.0585
  0.2600	  3.4332	  0.0538
  0.2680	  3.4007	  0.0496
  0.2760	  3.3494	  0.0480
  0.2840	  3.4306	  0.0449
  0.2920	  3.3740	  0.0418
  0.3000	  3.4278	  0.0399
  0.3080	  3.3868	  0.0392
  0.3160	  3.3596	  0.0358
  0.3240	  3.4727	  0.0365
  0.3320	  3.5169	  0.0337
  0.3400	  3.6812	  0.0339
  0.3480	  3.7257	  0.0327
  0.3560	  3.8104	  0.0329
  0.3640	  3.8931	  0.0320
  0.3720	  4.0327	  0.0334
  0.3800	  4.1744	  0.0337
  0.3880	  4.3780	  0.0347
  0.3960	  4.4842	  0.0338
  0.4040	  4.5859	  0.0353
  0.4120	  4.7824	  0.0343
  0.4200	  4.9768	  0.0364
  0.4280	  5.0969	  0.0375
  0.4360	  5.3622	  0.0391
  0.4440	  5.4881	  0.0397
  0.4520	  5.7071	  0.0409
  0.4600	  5.8958	  0.0414
  0.4680	  6.1662	  0.0440
  0.4760	  6.2395	  0.0433
  0.4840	  6.4571	  0.0472
  0.4920	  6.5846	  0.0477
  0.5000	  6.7658	  0.0479
  0.5080	  6.9401	  0.0491
  0.5160	  6.9317	  0.0493
  0.5240	  6.9591	  0.0490
  0.5320	  6.9382	  0.0432
  0.5400	  6.8524	  0.0388
  0.5480	  6.8046	  0.0337
  0.5560	  6.8386	  0.0305
  0.5640	  6.8200	  0.0272
  0.5720	  6.8805	  0.0249
  0.5800	  6.9842	  0.0234
  0.5880	  7.1311	  0.0227
  0.5960	  7.3132	  0.0219
  0.6040	  7.5360	  0.0214
  0.6120	  7.7827	  0.0212
  0.6200	  8.0071	  0.0214
  0.6280	  8.3081	  0.0219
  0.6360	  8.5746	  0.0223
  0.6440	  8.9163	  0.0224
  0.6520	  9.1879	  0.0231
  0.6600	  9.5186	  0.0241
  0.6680	  9.8358	  0.0249
  0.6760	 10.1873	  0.0261
  0.6840	 10.5601	  0.0266
  0.6920	 10.8822	  0.0270
  0.7000	 11.2325	  0.0282
  0.7080	 11.6226	  0.0294
  0.7160	 11.9748	  0.0310
  0.7240	 12.3564	  0.0324
  0.7320	 12.8216	  0.0340
  0.7400	 13.1655	  0.0374
  0.7480	 13.5891	  0.0400
  0.7560	 14.0396	  0.0407
  0.7640	 14.4446	  0.0442
  0.7720	 14.8738	  0.0461
  0.7800	 15.2212	  0.0509
  0.7880	 15.7564	  0.0532
  0.7960	 14.9526	  0.0285
