# distance (nm)	f (kT)	df (kT)
  0.0040	 15.3747	  0.0354
  0.0120	 13.2008	  0.0203
  0.0200	 11.9434	  0.0179
  0.0280	 11.0612	  0.0172
  0.0360	 10.4064	  0.0170
  0.0440	  9.9285	  0.0170
  0.0520	  9.5786	  0.0171
  0.0600	  9.3883	  0.0176
  0.0680	  9.3302	  0.0184
  0.0760	  9.3674	  0.0197
  0.0840	  9.5523	  0.0218
  0.0920	  9.7998	  0.0249
  0.1000	 10.0584	  0.0291
  0.1080	 10.2793	  0.0349
  0.1160	 10.3402	  0.0404
  0.1240	 10.4318	  0.0472
  0.1320	 10.5291	  0.0559
  0.1400	 10.3540	  0.0578
  0.1480	 10.3042	  0.0629
  0.1560	 10.0889	  0.0641
  0.1640	 10.2058	  0.0761
  0.1720	  9.9032	  0.0724
  0.1800	  9.8220	  0.0778
  0.1880	  9.5527	  0.0754
  0.1960	  9.2744	  0.0727
  0.2040	  9.1482	  0.0758
  0.2120	  8.7425	  0.0685
  0.2200	  8.4865	  0.0662
  0.2280	  8.2316	  0.0636
  0.2360	  7.8915	  0.0595
  0.2440	  7.5840	  0.0554
  0.2520	  7.3370	  0.0531
  0.2600	  6.9964	  0.0487
  0.2680	  6.6809	  0.0453
  0.2760	  6.3974	  0.0424
  0.2840	  6.1325	  0.0401
  0.2920	  5.8102	  0.0367
  0.3000	  5.5647	  0.0351
  0.3080	  5.2988	  0.0331
  0.3160	  4.9947	  0.0311
  0.3240	  4.8388	  0.0303
  0.3320	  4.5849	  0.0291
  0.3400	  4.4668	  0.0290
  0.3480	  4.2553	  0.0282
  0.3560	  4.0951	  0.0278
  0.3640	  3.9101	  0.0272
  0.3720	  3.8142	  0.0274
  0.3800	  3.7094	  0.0278
  0.3880	  3.6535	  0.0286
  0.3960	  3.4872	  0.0281
  0.4040	  3.3905	  0.0285
  0.4120	  3.2889	  0.0288
  0.4200	  3.2500	  0.0296
  0.4280	  3.1591	  0.0300
  0.4360	  3.1498	  0.0312
  0.4440	  3.0514	  0.0317
  0.4520	  3.0081	  0.0323
  0.4600	  2.9421	  0.0331
  0.4680	  2.9606	  0.0347
  0.4760	  2.8148	  0.0343
  0.4840	  2.8275	  0.0357
  0.4920	  2.7261	  0.0357
  0.5000	  2.6719	  0.0370
  0.5080	  2.6191	  0.0372
  0.5160	  2.5024	  0.0373
  0.5240	  2.4000	  0.0375
  0.5320	  2.1156	  0.0352
  0.5400	  1.8048	  0.0323
  0.5480	  1.4522	  0.0292
  0.5560	  1.1652	  0.0267
  0.5640	  0.8344	  0.0239
  0.5720	  0.5884	  0.0222
  0.5800	  0.3850	  0.0209
  0.5880	  0.2516	  0.0201
  0.5960	  0.1306	  0.0194
  0.6040	  0.0572	  0.0190
  0.6120	  0.0216	  0.0188
  0.6200	  0.0000	  0.0000
  0.6280	  0.0354	  0.0190
  0.6360	  0.0582	  0.0192
  0.6440	  0.1089	  0.0195
  0.6520	  0.1550	  0.0198
  0.6600	  0.2411	  0.0203
  0.6680	  0.3165	  0.0208
  0.6760	  0.4217	  0.0215
  0.6840	  0.5177	  0.0221
  0.6920	  0.5709	  0.0225
  0.7000	  0.6784	  0.0232
  0.7080	  0.8000	  0.0241
  0.7160	  0.9244	  0.0250
  0.7240	  1.0491	  0.0259
  0.7320	  1.2357	  0.0276
  0.7400	  1.3781	  0.0287
  0.7480	  1.5604	  0.0307
  0.7560	  1.6949	  0.0319
  0.7640	  1.8763	  0.0344
  0.7720	  2.0336	  0.0363
  0.7800	  2.2000	  0.0385
  0.7880	  2.4160	  0.0421
  0.7960	  0.5273	  0.0192
