# distance (nm)	f (kT)	df (kT)
  0.0040	  2.9450	  0.0318
  0.0120	  1.1523	  0.0137
  0.0200	  0.3720	  0.0099
  0.0280	  0.0355	  0.0086
  0.0360	  0.0000	  0.0000
  0.0440	  0.2303	  0.0083
  0.0520	  0.6902	  0.0088
  0.0600	  1.4064	  0.0099
  0.0680	  2.3031	  0.0123
  0.0760	  3.2626	  0.0168
  0.0840	  4.2042	  0.0242
  0.0920	  4.9455	  0.0313
  0.1000	  5.6064	  0.0387
  0.1080	  6.3003	  0.0475
  0.1160	  6.8284	  0.0530
  0.1240	  7.4428	  0.0635
  0.1320	  8.1707	  0.0772
  0.1400	  8.5018	  0.0794
  0.1480	  8.9776	  0.0890
  0.1560	  9.2499	  0.0889
  0.1640	 10.0628	  0.1191
  0.1720	  9.9187	  0.1024
  0.1800	 10.3487	  0.1130
  0.1880	 10.3254	  0.1052
  0.1960	 10.3095	  0.0973
  0.2040	 10.7406	  0.1103
  0.2120	 10.4286	  0.0941
  0.2200	 10.5099	  0.0885
  0.2280	 10.4291	  0.0830
  0.2360	 10.5033	  0.0804
  0.2440	 10.3190	  0.0727
  0.2520	 10.2742	  0.0676
  0.2600	 10.1088	  0.0580
  0.2680	 10.0464	  0.0533
  0.2760	 10.0092	  0.0486
  0.2840	  9.9353	  0.0439
  0.2920	  9.8082	  0.0386
  0.3000	  9.8415	  0.0358
  0.3080	  9.8558	  0.0330
  0.3160	  9.8830	  0.0304
  0.3240	  9.9647	  0.0287
  0.3320	 10.0490	  0.0270
  0.3400	 10.2494	  0.0266
  0.3480	 10.3861	  0.0255
  0.3560	 10.5872	  0.0250
  0.3640	 10.7327	  0.0241
  0.3720	 11.0003	  0.0242
  0.3800	 11.3160	  0.0248
  0.3880	 11.6453	  0.0255
  0.3960	 11.8669	  0.0250
  0.4040	 12.1988	  0.0256
  0.4120	 12.5051	  0.0259
  0.4200	 12.8642	  0.0268
  0.4280	 13.2305	  0.0277
  0.4360	 13.5758	  0.0287
  0.4440	 13.9442	  0.0296
  0.4520	 14.2584	  0.0300
  0.4600	 14.6399	  0.0311
  0.4680	 15.0519	  0.0328
  0.4760	 15.3748	  0.0329
  0.4840	 15.7677	  0.0344
  0.4920	 16.0904	  0.0345
  0.5000	 16.5111	  0.0363
  0.5080	 16.8470	  0.0367
  0.5160	 17.2957	  0.0385
  0.5240	 17.6315	  0.0394
  0.5320	 17.9402	  0.0389
  0.5400	 18.2248	  0.0374
  0.5480	 18.5453	  0.0354
  0.5560	 18.6275	  0.0310
  0.5640	 18.5786	  0.0261
  0.5720	 18.5598	  0.0230
  0.5800	 18.5981	  0.0208
  0.5880	 18.7034	  0.0193
  0.5960	 18.8444	  0.0182
  0.6040	 19.0250	  0.0174
  0.6120	 19.2834	  0.0170
  0.6200	 19.6044	  0.0169
  0.6280	 19.9801	  0.0170
  0.6360	 20.3904	  0.0173
  0.6440	 20.8065	  0.0175
  0.6520	 21.2725	  0.0180
  0.6600	 21.7384	  0.0185
  0.6680	 22.2165	  0.0192
  0.6760	 22.7450	  0.0200
  0.6840	 23.2251	  0.0207
  0.6920	 23.6907	  0.0211
  0.7000	 24.1841	  0.0219
  0.7080	 24.7111	  0.0229
  0.7160	 25.2022	  0.0238
  0.7240	 25.7256	  0.0249
  0.7320	 26.2984	  0.0266
  0.7400	 26.7851	  0.0276
  0.7480	 27.3991	  0.0299
  0.7560	 27.9012	  0.0310
  0.7640	 28.5364	  0.0340
  0.7720	 29.0820	  0.0359
  0.7800	 29.6543	  0.0386
  0.7880	 30.3131	  0.0427
  0.7960	 29.9587	  0.0259
