# distance (nm)	f (kT)	df (kT)
  0.0040	 15.8461	  0.0361
  0.0120	 13.6659	  0.0214
  0.0200	 12.3950	  0.0191
  0.0280	 11.4930	  0.0185
  0.0360	 10.8098	  0.0182
  0.0440	 10.2944	  0.0182
  0.0520	  9.8946	  0.0184
  0.0600	  9.6423	  0.0189
  0.0680	  9.5092	  0.0197
  0.0760	  9.4594	  0.0209
  0.0840	  9.5480	  0.0231
  0.0920	  9.7164	  0.0263
  0.1000	  9.9151	  0.0306
  0.1080	 10.1113	  0.0359
  0.1160	 10.2208	  0.0411
  0.1240	 10.3045	  0.0477
  0.1320	 10.4205	  0.0566
  0.1400	 10.2482	  0.0586
  0.1480	 10.1621	  0.0636
  0.1560	  9.9576	  0.0651
  0.1640	 10.0419	  0.0767
  0.1720	  9.7517	  0.0730
  0.1800	  9.6772	  0.0787
  0.1880	  9.4127	  0.0761
  0.1960	  9.1582	  0.0737
  0.2040	  8.9968	  0.0768
  0.2120	  8.6336	  0.0698
  0.2200	  8.3746	  0.0675
  0.2280	  8.1305	  0.0650
  0.2360	  7.7923	  0.0609
  0.2440	  7.4937	  0.0574
  0.2520	  7.2577	  0.0553
  0.2600	  6.9646	  0.0510
  0.2680	  6.6601	  0.0476
  0.2760	  6.3746	  0.0449
  0.2840	  6.1475	  0.0426
  0.2920	  5.8365	  0.0394
  0.3000	  5.6111	  0.0377
  0.3080	  5.3375	  0.0358
  0.3160	  5.0377	  0.0339
  0.3240	  4.8995	  0.0332
  0.3320	  4.6555	  0.0319
  0.3400	  4.5481	  0.0320
  0.3480	  4.3399	  0.0311
  0.3560	  4.1781	  0.0307
  0.3640	  3.9955	  0.0302
  0.3720	  3.8943	  0.0305
  0.3800	  3.7843	  0.0309
  0.3880	  3.7250	  0.0320
  0.3960	  3.5692	  0.0311
  0.4040	  3.4481	  0.0318
  0.4120	  3.3598	  0.0319
  0.4200	  3.3133	  0.0329
  0.4280	  3.2028	  0.0335
  0.4360	  3.2007	  0.0348
  0.4440	  3.0875	  0.0352
  0.4520	  3.0498	  0.0359
  0.4600	  2.9799	  0.0366
  0.4680	  2.9985	  0.0384
  0.4760	  2.8325	  0.0380
  0.4840	  2.8317	  0.0397
  0.4920	  2.7206	  0.0396
  0.5000	  2.6465	  0.0409
  0.5080	  2.5826	  0.0414
  0.5160	  2.3983	  0.0416
  0.5240	  2.2411	  0.0416
  0.5320	  1.9364	  0.0387
  0.5400	  1.6137	  0.0350
  0.5480	  1.2733	  0.0314
  0.5560	  1.0150	  0.0288
  0.5640	  0.7154	  0.0259
  0.5720	  0.4940	  0.0242
  0.5800	  0.3171	  0.0229
  0.5880	  0.1986	  0.0221
  0.5960	  0.0990	  0.0215
  0.6040	  0.0464	  0.0211
  0.6120	  0.0234	  0.0210
  0.6200	  0.0000	  0.0000
  0.6280	  0.0407	  0.0212
  0.6360	  0.0572	  0.0214
  0.6440	  0.1207	  0.0217
  0.6520	  0.1525	  0.0222
  0.6600	  0.2356	  0.0227
  0.6680	  0.3058	  0.0233
  0.6760	  0.4074	  0.0240
  0.6840	  0.5084	  0.0246
  0.6920	  0.5670	  0.0250
  0.7000	  0.6677	  0.0258
  0.7080	  0.7982	  0.0266
  0.7160	  0.9104	  0.0278
  0.7240	  1.0333	  0.0289
  0.7320	  1.2231	  0.0308
  0.7400	  1.3556	  0.0321
  0.7480	  1.5264	  0.0343
  0.7560	  1.6831	  0.0355
  0.7640	  1.8509	  0.0380
  0.7720	  2.0115	  0.0401
  0.7800	  2.1531	  0.0427
  0.7880	  2.3855	  0.0463
  0.7960	  0.4510	  0.0213
