# distance (nm)	f (kT)	df (kT)
  0.0040	 13.6554	  0.0348
  0.0120	 11.5143	  0.0196
  0.0200	 10.3245	  0.0171
  0.0280	  9.5448	  0.0164
  0.0360	  9.0364	  0.0161
  0.0440	  8.7558	  0.0161
  0.0520	  8.6655	  0.0163
  0.0600	  8.7972	  0.0168
  0.0680	  9.1090	  0.0177
  0.0760	  9.5317	  0.0195
  0.0840	 10.0424	  0.0234
  0.0920	 10.4037	  0.0293
  0.1000	 10.6631	  0.0358
  0.1080	 10.8873	  0.0429
  0.1160	 10.9373	  0.0475
  0.1240	 11.1147	  0.0561
  0.1320	 11.3462	  0.0663
  0.1400	 11.2291	  0.0681
  0.1480	 11.2820	  0.0761
  0.1560	 11.1005	  0.0769
  0.1640	 11.4271	  0.0944
  0.1720	 10.9654	  0.0877
  0.1800	 10.9717	  0.0940
  0.1880	 10.6001	  0.0901
  0.1960	 10.2399	  0.0843
  0.2040	 10.2589	  0.0918
  0.2120	  9.6643	  0.0801
  0.2200	  9.3676	  0.0766
  0.2280	  8.9987	  0.0732
  0.2360	  8.6894	  0.0687
  0.2440	  8.2600	  0.0638
  0.2520	  7.9107	  0.0600
  0.2600	  7.4173	  0.0527
  0.2680	  7.0389	  0.0484
  0.2760	  6.6743	  0.0450
  0.2840	  6.2857	  0.0411
  0.2920	  5.8582	  0.0370
  0.3000	  5.5447	  0.0347
  0.3080	  5.2208	  0.0324
  0.3160	  4.8989	  0.0301
  0.3240	  4.6445	  0.0289
  0.3320	  4.3724	  0.0274
  0.3400	  4.2049	  0.0272
  0.3480	  3.9835	  0.0262
  0.3560	  3.8081	  0.0258
  0.3640	  3.5958	  0.0250
  0.3720	  3.4854	  0.0251
  0.3800	  3.4107	  0.0255
  0.3880	  3.3585	  0.0262
  0.3960	  3.1877	  0.0256
  0.4040	  3.1289	  0.0261
  0.4120	  3.0387	  0.0263
  0.4200	  3.0059	  0.0271
  0.4280	  2.9639	  0.0278
  0.4360	  2.9396	  0.0286
  0.4440	  2.8975	  0.0293
  0.4520	  2.8358	  0.0297
  0.4600	  2.8086	  0.0306
  0.4680	  2.8337	  0.0321
  0.4760	  2.7427	  0.0320
  0.4840	  2.7567	  0.0334
  0.4920	  2.6784	  0.0334
  0.5000	  2.7002	  0.0347
  0.5080	  2.6470	  0.0351
  0.5160	  2.6654	  0.0364
  0.5240	  2.6451	  0.0371
  0.5320	  2.5264	  0.0359
  0.5400	  2.3474	  0.0336
  0.5480	  2.1290	  0.0309
  0.5560	  1.7958	  0.0277
  0.5640	  1.3664	  0.0242
  0.5720	  1.0248	  0.0220
  0.5800	  0.7256	  0.0202
  0.5880	  0.4946	  0.0191
  0.5960	  0.2960	  0.0183
  0.6040	  0.1379	  0.0177
  0.6120	  0.0473	  0.0174
  0.6200	  0.0000	  0.0000
  0.6280	  0.0086	  0.0174
  0.6360	  0.0394	  0.0176
  0.6440	  0.0758	  0.0178
  0.6520	  0.1518	  0.0182
  0.6600	  0.2341	  0.0186
  0.6680	  0.3276	  0.0191
  0.6760	  0.4522	  0.0198
  0.6840	  0.5459	  0.0204
  0.6920	  0.6151	  0.0208
  0.7000	  0.7220	  0.0214
  0.7080	  0.8514	  0.0222
  0.7160	  0.9718	  0.0231
  0.7240	  1.1054	  0.0241
  0.7320	  1.2944	  0.0256
  0.7400	  1.4173	  0.0266
  0.7480	  1.6308	  0.0286
  0.7560	  1.7437	  0.0296
  0.7640	  1.9762	  0.0320
  0.7720	  2.1375	  0.0337
  0.7800	  2.3317	  0.0361
  0.7880	  2.5761	  0.0395
  0.7960	  0.7779	  0.0183
