# distance (nm)	f (kT)	df (kT)
  0.0040	 19.6967	  0.0351
  0.0120	 17.5007	  0.0201
  0.0200	 16.2497	  0.0177
  0.0280	 15.4075	  0.0170
  0.0360	 14.8364	  0.0167
  0.0440	 14.4927	  0.0167
  0.0520	 14.3392	  0.0169
  0.0600	 14.4079	  0.0173
  0.0680	 14.6565	  0.0182
  0.0760	 15.0156	  0.0200
  0.0840	 15.4619	  0.0239
  0.0920	 15.7585	  0.0297
  0.1000	 15.9539	  0.0362
  0.1080	 16.1124	  0.0432
  0.1160	 16.0982	  0.0477
  0.1240	 16.2122	  0.0563
  0.1320	 16.3807	  0.0665
  0.1400	 16.1994	  0.0684
  0.1480	 16.1890	  0.0763
  0.1560	 15.9385	  0.0772
  0.1640	 16.2016	  0.0947
  0.1720	 15.6746	  0.0880
  0.1800	 15.6195	  0.0942
  0.1880	 15.1804	  0.0904
  0.1960	 14.7575	  0.0846
  0.2040	 14.7134	  0.0920
  0.2120	 14.0517	  0.0803
  0.2200	 13.6908	  0.0769
  0.2280	 13.2585	  0.0734
  0.2360	 12.8837	  0.0690
  0.2440	 12.3926	  0.0640
  0.2520	 11.9804	  0.0602
  0.2600	 11.4217	  0.0530
  0.2680	 10.9802	  0.0487
  0.2760	 10.5505	  0.0453
  0.2840	 10.0974	  0.0414
  0.2920	  9.6063	  0.0373
  0.3000	  9.2284	  0.0351
  0.3080	  8.8402	  0.0328
  0.3160	  8.4546	  0.0306
  0.3240	  8.1367	  0.0294
  0.3320	  7.8005	  0.0279
  0.3400	  7.5679	  0.0277
  0.3480	  7.2838	  0.0267
  0.3560	  7.0447	  0.0263
  0.3640	  6.7678	  0.0255
  0.3720	  6.5932	  0.0256
  0.3800	  6.4543	  0.0260
  0.3880	  6.3382	  0.0267
  0.3960	  6.1033	  0.0261
  0.4040	  5.9809	  0.0266
  0.4120	  5.8261	  0.0268
  0.4200	  5.7286	  0.0276
  0.4280	  5.6234	  0.0283
  0.4360	  5.5346	  0.0291
  0.4440	  5.4296	  0.0297
  0.4520	  5.3037	  0.0302
  0.4600	  5.2121	  0.0310
  0.4680	  5.1734	  0.0325
  0.4760	  5.0169	  0.0324
  0.4840	  4.9677	  0.0337
  0.4920	  4.8247	  0.0338
  0.5000	  4.7822	  0.0351
  0.5080	  4.6648	  0.0355
  0.5160	  4.6186	  0.0367
  0.5240	  4.5355	  0.0374
  0.5320	  4.3514	  0.0362
  0.5400	  4.1090	  0.0340
  0.5480	  3.8238	  0.0313
  0.5560	  3.4267	  0.0281
  0.5640	  2.9331	  0.0246
  0.5720	  2.5285	  0.0224
  0.5800	  2.1654	  0.0207
  0.5880	  1.8707	  0.0196
  0.5960	  1.6078	  0.0188
  0.6040	  1.3861	  0.0181
  0.6120	  1.2318	  0.0178
  0.6200	  1.1204	  0.0177
  0.6280	  1.0647	  0.0178
  0.6360	  1.0318	  0.0179
  0.6440	  1.0041	  0.0181
  0.6520	  1.0159	  0.0185
  0.6600	  1.0342	  0.0189
  0.6680	  1.0642	  0.0193
  0.6760	  1.1240	  0.0200
  0.6840	  1.1540	  0.0205
  0.6920	  1.1591	  0.0209
  0.7000	  1.2016	  0.0215
  0.7080	  1.2668	  0.0223
  0.7160	  1.3241	  0.0231
  0.7240	  1.3930	  0.0241
  0.7320	  1.5176	  0.0256
  0.7400	  1.5772	  0.0266
  0.7480	  1.7271	  0.0286
  0.7560	  1.7746	  0.0295
  0.7640	  1.9431	  0.0319
  0.7720	  2.0400	  0.0337
  0.7800	  2.1713	  0.0360
  0.7880	  2.3503	  0.0394
  0.7960	  0.0000	  0.0000
