# distance (nm)	f (kT)	df (kT)
  0.0040	 12.1398	  0.0358
  0.0120	 10.0480	  0.0213
  0.0200	  8.9563	  0.0190
  0.0280	  8.3289	  0.0183
  0.0360	  8.0375	  0.0181
  0.0440	  8.0519	  0.0181
  0.0520	  8.3391	  0.0184
  0.0600	  8.9081	  0.0192
  0.0680	  9.5997	  0.0217
  0.0760	 10.2430	  0.0269
  0.0840	 10.8118	  0.0338
  0.0920	 11.2292	  0.0406
  0.1000	 11.5784	  0.0481
  0.1080	 11.9965	  0.0585
  0.1160	 12.2574	  0.0653
  0.1240	 12.5715	  0.0770
  0.1320	 13.0484	  0.0966
  0.1400	 13.0794	  0.0979
  0.1480	 13.2395	  0.1115
  0.1560	 13.1444	  0.1073
  0.1640	 13.6244	  0.1650
  0.1720	 13.0622	  0.1305
  0.1800	 13.1752	  0.1406
  0.1880	 12.6864	  0.1305
  0.1960	 12.2525	  0.1219
  0.2040	 12.3177	  0.1356
  0.2120	 11.4608	  0.1178
  0.2200	 11.1607	  0.1100
  0.2280	 10.5895	  0.1025
  0.2360	 10.2042	  0.1028
  0.2440	  9.5151	  0.0876
  0.2520	  9.0107	  0.0811
  0.2600	  8.3791	  0.0702
  0.2680	  7.8455	  0.0639
  0.2760	  7.3410	  0.0583
  0.2840	  6.7791	  0.0528
  0.2920	  6.1793	  0.0457
  0.3000	  5.7814	  0.0425
  0.3080	  5.3505	  0.0393
  0.3160	  4.9486	  0.0364
  0.3240	  4.6011	  0.0344
  0.3320	  4.2581	  0.0325
  0.3400	  4.0457	  0.0319
  0.3480	  3.7764	  0.0308
  0.3560	  3.5941	  0.0302
  0.3640	  3.3141	  0.0289
  0.3720	  3.1894	  0.0290
  0.3800	  3.1195	  0.0295
  0.3880	  3.0641	  0.0302
  0.3960	  2.9066	  0.0297
  0.4040	  2.8649	  0.0303
  0.4120	  2.7909	  0.0305
  0.4200	  2.7655	  0.0314
  0.4280	  2.7860	  0.0324
  0.4360	  2.7221	  0.0332
  0.4440	  2.7525	  0.0342
  0.4520	  2.6662	  0.0345
  0.4600	  2.6888	  0.0357
  0.4680	  2.7218	  0.0374
  0.4760	  2.6637	  0.0376
  0.4840	  2.6838	  0.0390
  0.4920	  2.6250	  0.0393
  0.5000	  2.6654	  0.0412
  0.5080	  2.6279	  0.0417
  0.5160	  2.7219	  0.0440
  0.5240	  2.6555	  0.0445
  0.5320	  2.5943	  0.0441
  0.5400	  2.5526	  0.0438
  0.5480	  2.5893	  0.0441
  0.5560	  2.3575	  0.0392
  0.5640	  1.9706	  0.0326
  0.5720	  1.5227	  0.0284
  0.5800	  1.1257	  0.0257
  0.5880	  0.8091	  0.0238
  0.5960	  0.5172	  0.0225
  0.6040	  0.2711	  0.0214
  0.6120	  0.1145	  0.0209
  0.6200	  0.0284	  0.0207
  0.6280	  0.0000	  0.0000
  0.6360	  0.0209	  0.0209
  0.6440	  0.0468	  0.0212
  0.6520	  0.1308	  0.0216
  0.6600	  0.2120	  0.0221
  0.6680	  0.3123	  0.0227
  0.6760	  0.4688	  0.0236
  0.6840	  0.5716	  0.0243
  0.6920	  0.6659	  0.0248
  0.7000	  0.7744	  0.0255
  0.7080	  0.9219	  0.0267
  0.7160	  1.0332	  0.0274
  0.7240	  1.1729	  0.0286
  0.7320	  1.3566	  0.0303
  0.7400	  1.4438	  0.0313
  0.7480	  1.6994	  0.0339
  0.7560	  1.8055	  0.0350
  0.7640	  2.0646	  0.0385
  0.7720	  2.2213	  0.0406
  0.7800	  2.4155	  0.0435
  0.7880	  2.7013	  0.0481
  0.7960	  0.9725	  0.0223
