# distance (nm)	f (kT)	df (kT)
  0.0040	  3.7704	  0.0319
  0.0120	  1.7736	  0.0137
  0.0200	  0.7755	  0.0099
  0.0280	  0.2290	  0.0087
  0.0360	  0.0000	  0.0000
  0.0440	  0.0554	  0.0084
  0.0520	  0.3618	  0.0089
  0.0600	  0.9396	  0.0102
  0.0680	  1.6778	  0.0133
  0.0760	  2.4254	  0.0190
  0.0840	  3.1122	  0.0270
  0.0920	  3.6164	  0.0342
  0.1000	  4.0519	  0.0418
  0.1080	  4.5394	  0.0514
  0.1160	  4.8658	  0.0577
  0.1240	  5.2637	  0.0688
  0.1320	  5.8023	  0.0853
  0.1400	  5.9148	  0.0872
  0.1480	  6.1683	  0.0982
  0.1560	  6.1843	  0.0969
  0.1640	  6.7794	  0.1386
  0.1720	  6.3507	  0.1141
  0.1800	  6.5613	  0.1253
  0.1880	  6.2375	  0.1163
  0.1960	  5.9525	  0.1080
  0.2040	  6.1389	  0.1219
  0.2120	  5.4914	  0.1041
  0.2200	  5.3169	  0.0976
  0.2280	  4.9288	  0.0909
  0.2360	  4.7162	  0.0899
  0.2440	  4.2180	  0.0790
  0.2520	  3.8832	  0.0730
  0.2600	  3.4218	  0.0627
  0.2680	  3.0641	  0.0574
  0.2760	  2.7299	  0.0521
  0.2840	  2.3513	  0.0470
  0.2920	  1.9249	  0.0408
  0.3000	  1.6796	  0.0378
  0.3080	  1.4095	  0.0347
  0.3160	  1.1598	  0.0319
  0.3240	  0.9640	  0.0300
  0.3320	  0.7721	  0.0282
  0.3400	  0.7013	  0.0276
  0.3480	  0.5736	  0.0265
  0.3560	  0.5196	  0.0260
  0.3640	  0.3878	  0.0248
  0.3720	  0.3955	  0.0250
  0.3800	  0.4549	  0.0256
  0.3880	  0.5277	  0.0264
  0.3960	  0.4962	  0.0258
  0.4040	  0.5777	  0.0265
  0.4120	  0.6294	  0.0268
  0.4200	  0.7314	  0.0277
  0.4280	  0.8617	  0.0287
  0.4360	  0.9380	  0.0296
  0.4440	  1.0742	  0.0306
  0.4520	  1.1239	  0.0311
  0.4600	  1.2617	  0.0322
  0.4680	  1.4201	  0.0340
  0.4760	  1.4876	  0.0341
  0.4840	  1.6307	  0.0357
  0.4920	  1.6984	  0.0359
  0.5000	  1.8649	  0.0378
  0.5080	  1.9498	  0.0382
  0.5160	  2.1570	  0.0403
  0.5240	  2.2283	  0.0411
  0.5320	  2.2878	  0.0406
  0.5400	  2.3499	  0.0397
  0.5480	  2.4666	  0.0388
  0.5560	  2.3245	  0.0340
  0.5640	  2.0350	  0.0281
  0.5720	  1.7365	  0.0245
  0.5800	  1.4942	  0.0220
  0.5880	  1.3241	  0.0202
  0.5960	  1.1849	  0.0189
  0.6040	  1.0886	  0.0180
  0.6120	  1.0759	  0.0175
  0.6200	  1.1298	  0.0174
  0.6280	  1.2394	  0.0175
  0.6360	  1.3917	  0.0177
  0.6440	  1.5489	  0.0180
  0.6520	  1.7599	  0.0185
  0.6600	  1.9696	  0.0191
  0.6680	  2.1953	  0.0197
  0.6760	  2.4730	  0.0206
  0.6840	  2.7006	  0.0213
  0.6920	  2.9164	  0.0219
  0.7000	  3.1530	  0.0226
  0.7080	  3.4266	  0.0237
  0.7160	  3.6635	  0.0246
  0.7240	  3.9301	  0.0257
  0.7320	  4.2438	  0.0275
  0.7400	  4.4678	  0.0285
  0.7480	  4.8388	  0.0310
  0.7560	  5.0776	  0.0321
  0.7640	  5.4621	  0.0354
  0.7720	  5.7491	  0.0375
  0.7800	  6.0698	  0.0403
  0.7880	  6.4764	  0.0446
  0.7960	  5.3788	  0.0221
