# distance (nm)	f (kT)	df (kT)
  0.0040	  5.7941	  0.0360
  0.0120	  3.7302	  0.0214
  0.0200	  2.5951	  0.0192
  0.0280	  1.8386	  0.0185
  0.0360	  1.3096	  0.0183
  0.0440	  0.9585	  0.0183
  0.0520	  0.7356	  0.0184
  0.0600	  0.6720	  0.0189
  0.0680	  0.7410	  0.0196
  0.0760	  0.9047	  0.0208
  0.0840	  1.2173	  0.0228
  0.0920	  1.5926	  0.0258
  0.1000	  1.9781	  0.0299
  0.1080	  2.3300	  0.0355
  0.1160	  2.5202	  0.0408
  0.1240	  2.7407	  0.0476
  0.1320	  2.9642	  0.0562
  0.1400	  2.9163	  0.0581
  0.1480	  2.9943	  0.0631
  0.1560	  2.9158	  0.0644
  0.1640	  3.1608	  0.0762
  0.1720	  2.9840	  0.0726
  0.1800	  3.0292	  0.0780
  0.1880	  2.8902	  0.0755
  0.1960	  2.7394	  0.0730
  0.2040	  2.7423	  0.0760
  0.2120	  2.4686	  0.0687
  0.2200	  2.3402	  0.0664
  0.2280	  2.2115	  0.0639
  0.2360	  2.0003	  0.0598
  0.2440	  1.8201	  0.0558
  0.2520	  1.6987	  0.0534
  0.2600	  1.4897	  0.0491
  0.2680	  1.2995	  0.0458
  0.2760	  1.1437	  0.0429
  0.2840	  1.0101	  0.0407
  0.2920	  0.8132	  0.0373
  0.3000	  0.6975	  0.0357
  0.3080	  0.5615	  0.0337
  0.3160	  0.3839	  0.0318
  0.3240	  0.3549	  0.0310
  0.3320	  0.2307	  0.0299
  0.3400	  0.2424	  0.0298
  0.3480	  0.1557	  0.0290
  0.3560	  0.1235	  0.0286
  0.3640	  0.0678	  0.0280
  0.3720	  0.1007	  0.0282
  0.3800	  0.1234	  0.0286
  0.3880	  0.1964	  0.0294
  0.3960	  0.1579	  0.0288
  0.4040	  0.1885	  0.0293
  0.4120	  0.2154	  0.0296
  0.4200	  0.3056	  0.0304
  0.4280	  0.3416	  0.0308
  0.4360	  0.4613	  0.0320
  0.4440	  0.4908	  0.0324
  0.4520	  0.5739	  0.0330
  0.4600	  0.6375	  0.0337
  0.4680	  0.7836	  0.0353
  0.4760	  0.7665	  0.0350
  0.4840	  0.9076	  0.0364
  0.4920	  0.9343	  0.0363
  0.5000	  1.0101	  0.0376
  0.5080	  1.0854	  0.0378
  0.5160	  1.0986	  0.0379
  0.5240	  1.1226	  0.0381
  0.5320	  0.9677	  0.0359
  0.5400	  0.7851	  0.0330
  0.5480	  0.5626	  0.0301
  0.5560	  0.4043	  0.0276
  0.5640	  0.2013	  0.0249
  0.5720	  0.0803	  0.0232
  0.5800	  0.0054	  0.0220
  0.5880	  0.0000	  0.0000
  0.5960	  0.0079	  0.0207
  0.6040	  0.0615	  0.0203
  0.6120	  0.1539	  0.0201
  0.6200	  0.2597	  0.0201
  0.6280	  0.4238	  0.0203
  0.6360	  0.5747	  0.0205
  0.6440	  0.7538	  0.0207
  0.6520	  0.9285	  0.0211
  0.6600	  1.1427	  0.0215
  0.6680	  1.3452	  0.0220
  0.6760	  1.5802	  0.0227
  0.6840	  1.8036	  0.0233
  0.6920	  1.9848	  0.0237
  0.7000	  2.2207	  0.0243
  0.7080	  2.4701	  0.0252
  0.7160	  2.7215	  0.0260
  0.7240	  2.9757	  0.0270
  0.7320	  3.2911	  0.0286
  0.7400	  3.5592	  0.0297
  0.7480	  3.8697	  0.0315
  0.7560	  4.1342	  0.0328
  0.7640	  4.4438	  0.0352
  0.7720	  4.7308	  0.0370
  0.7800	  5.0223	  0.0392
  0.7880	  5.3689	  0.0428
  0.7960	  4.1892	  0.0227
