# distance (nm)	f (kT)	df (kT)
  0.0040	  6.0924	  0.0040
  0.0120	  4.2111	  0.0021
  0.0200	  3.3188	  0.0018
  0.0280	  2.8123	  0.0017
  0.0360	  2.5294	  0.0017
  0.0440	  2.4101	  0.0017
  0.0520	  2.4267	  0.0017
  0.0600	  2.5691	  0.0018
  0.0680	  2.8374	  0.0019
  0.0760	  3.2289	  0.0020
  0.0840	  3.7323	  0.0023
  0.0920	  4.3185	  0.0027
  0.1000	  4.9220	  0.0032
  0.1080	  5.4751	  0.0039
  0.1160	  5.9138	  0.0046
  0.1240	  6.2695	  0.0053
  0.1320	  6.5571	  0.0060
  0.1400	  6.8184	  0.0066
  0.1480	  7.0097	  0.0071
  0.1560	  7.2026	  0.0076
  0.1640	  7.3390	  0.0079
  0.1720	  7.4445	  0.0081
  0.1800	  7.5298	  0.0082
  0.1880	  7.5724	  0.0082
  0.1960	  7.5778	  0.0080
  0.2040	  7.5850	  0.0079
  0.2120	  7.5640	  0.0076
  0.2200	  7.5276	  0.0073
  0.2280	  7.4573	  0.0069
  0.2360	  7.3698	  0.0065
  0.2440	  7.2887	  0.0061
  0.2520	  7.1879	  0.0056
  0.2600	  7.0802	  0.0052
  0.2680	  6.9855	  0.0049
  0.2760	  6.8897	  0.0045
  0.2840	  6.7849	  0.0042
  0.2920	  6.6905	  0.0039
  0.3000	  6.6053	  0.0037
  0.3080	  6.5292	  0.0035
  0.3160	  6.4657	  0.0034
  0.3240	  6.4098	  0.0032
  0.3320	  6.3611	  0.0031
  0.3400	  6.3296	  0.0030
  0.3480	  6.3153	  0.0030
  0.3560	  6.3039	  0.0030
  0.3640	  6.2954	  0.0029
  0.3720	  6.3107	  0.0029
  0.3800	  6.3290	  0.0029
  0.3880	  6.3598	  0.0030
  0.3960	  6.3882	  0.0030
  0.4040	  6.4228	  0.0030
  0.4120	  6.4679	  0.0031
  0.4200	  6.5197	  0.0031
  0.4280	  6.5657	  0.0032
  0.4360	  6.6186	  0.0033
  0.4440	  6.6740	  0.0034
  0.4520	  6.7137	  0.0034
  0.4600	  6.7662	  0.0035
  0.4680	  6.8181	  0.0036
  0.4760	  6.8588	  0.0037
  0.4840	  6.8956	  0.0038
  0.4920	  6.9389	  0.0039
  0.5000	  6.9517	  0.0039
  0.5080	  6.9530	  0.0040
  0.5160	  6.9138	  0.0040
  0.5240	  6.8047	  0.0039
  0.5320	  6.6136	  0.0038
  0.5400	  6.3555	  0.0035
  0.5480	  6.0792	  0.0032
  0.5560	  5.7949	  0.0029
  0.5640	  5.5327	  0.0027
  0.5720	  5.3059	  0.0025
  0.5800	  5.1146	  0.0024
  0.5880	  4.9663	  0.0023
  0.5960	  4.8505	  0.0022
  0.6040	  4.7770	  0.0022
  0.6120	  4.7262	  0.0022
  0.6200	  4.7007	  0.0022
  0.6280	  4.6933	  0.0022
  0.6360	  4.7071	  0.0022
  0.6440	  4.7276	  0.0022
  0.6520	  4.7577	  0.0023
  0.6600	  4.7862	  0.0023
  0.6680	  4.8172	  0.0024
  0.6760	  4.8465	  0.0024
  0.6840	  4.8811	  0.0025
  0.6920	  4.9235	  0.0026
  0.7000	  4.9673	  0.0026
  0.7080	  5.0194	  0.0027
  0.7160	  5.0851	  0.0028
  0.7240	  5.1513	  0.0029
  0.7320	  5.2371	  0.0031
  0.7400	  5.3210	  0.0032
  0.7480	  5.4179	  0.0034
  0.7560	  5.5120	  0.0036
  0.7640	  5.6118	  0.0038
  0.7720	  5.6990	  0.0041
  0.7800	  5.7958	  0.0043
  0.7880	  5.8958	  0.0046
  0.7960	  0.0000	  0.0000
