# distance (nm)	f (kT)	df (kT)
  0.0040	 14.1023	  0.0036
  0.0120	 11.9060	  0.0020
  0.0200	 10.6901	  0.0017
  0.0280	  9.8823	  0.0016
  0.0360	  9.3339	  0.0016
  0.0440	  8.9918	  0.0016
  0.0520	  8.8369	  0.0016
  0.0600	  8.8635	  0.0017
  0.0680	  9.0664	  0.0018
  0.0760	  9.4167	  0.0019
  0.0840	  9.8488	  0.0022
  0.0920	 10.2466	  0.0027
  0.1000	 10.5249	  0.0034
  0.1080	 10.6963	  0.0040
  0.1160	 10.8118	  0.0047
  0.1240	 10.8896	  0.0053
  0.1320	 10.9384	  0.0059
  0.1400	 10.9682	  0.0066
  0.1480	 10.9310	  0.0071
  0.1560	 10.8894	  0.0076
  0.1640	 10.7926	  0.0080
  0.1720	 10.6508	  0.0083
  0.1800	 10.4875	  0.0084
  0.1880	 10.2771	  0.0084
  0.1960	 10.0116	  0.0082
  0.2040	  9.7444	  0.0081
  0.2120	  9.4440	  0.0078
  0.2200	  9.1276	  0.0074
  0.2280	  8.7781	  0.0070
  0.2360	  8.4005	  0.0065
  0.2440	  8.0341	  0.0060
  0.2520	  7.6551	  0.0055
  0.2600	  7.2681	  0.0051
  0.2680	  6.8967	  0.0046
  0.2760	  6.5396	  0.0043
  0.2840	  6.1783	  0.0039
  0.2920	  5.8386	  0.0036
  0.3000	  5.5157	  0.0034
  0.3080	  5.2158	  0.0032
  0.3160	  4.9385	  0.0030
  0.3240	  4.6828	  0.0029
  0.3320	  4.4400	  0.0027
  0.3400	  4.2255	  0.0027
  0.3480	  4.0381	  0.0026
  0.3560	  3.8655	  0.0026
  0.3640	  3.7080	  0.0025
  0.3720	  3.5759	  0.0025
  0.3800	  3.4563	  0.0025
  0.3880	  3.3588	  0.0025
  0.3960	  3.2628	  0.0026
  0.4040	  3.1834	  0.0026
  0.4120	  3.1157	  0.0026
  0.4200	  3.0591	  0.0027
  0.4280	  3.0083	  0.0028
  0.4360	  2.9601	  0.0028
  0.4440	  2.9259	  0.0029
  0.4520	  2.8788	  0.0030
  0.4600	  2.8510	  0.0030
  0.4680	  2.8235	  0.0031
  0.4760	  2.7906	  0.0032
  0.4840	  2.7617	  0.0033
  0.4920	  2.7372	  0.0034
  0.5000	  2.7011	  0.0034
  0.5080	  2.6706	  0.0035
  0.5160	  2.6361	  0.0036
  0.5240	  2.5705	  0.0035
  0.5320	  2.4570	  0.0034
  0.5400	  2.2525	  0.0032
  0.5480	  1.9683	  0.0029
  0.5560	  1.6174	  0.0026
  0.5640	  1.2594	  0.0024
  0.5720	  0.9291	  0.0021
  0.5800	  0.6444	  0.0020
  0.5880	  0.4136	  0.0019
  0.5960	  0.2359	  0.0018
  0.6040	  0.1139	  0.0018
  0.6120	  0.0359	  0.0017
  0.6200	  0.0011	  0.0017
  0.6280	  0.0000	  0.0000
  0.6360	  0.0311	  0.0017
  0.6440	  0.0848	  0.0018
  0.6520	  0.1564	  0.0018
  0.6600	  0.2385	  0.0018
  0.6680	  0.3264	  0.0019
  0.6760	  0.4194	  0.0019
  0.6840	  0.5150	  0.0020
  0.6920	  0.6175	  0.0021
  0.7000	  0.7219	  0.0021
  0.7080	  0.8344	  0.0022
  0.7160	  0.9621	  0.0023
  0.7240	  1.0974	  0.0024
  0.7320	  1.2497	  0.0025
  0.7400	  1.4081	  0.0026
  0.7480	  1.5878	  0.0028
  0.7560	  1.7618	  0.0030
  0.7640	  1.9469	  0.0031
  0.7720	  2.1239	  0.0033
  0.7800	  2.3082	  0.0036
  0.7880	  2.4984	  0.0038
  0.7960	  0.7435	  0.0018
